index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(-1.4615384615384615, -3.0)",(-9.357385220223023e-05-0.010750148111928051j),(0.009423663078023002+0.007084076743762013j),(-9.74334987791073e-05+0.014331785493753971j),(0.006512574033439537+0.01100542368573859j),(0.0052835690581189395-0.0068572190102282864j),(-0.003220103348779048+0.004224008588057183j),(-0.0005232700307336225-0.005082374614859034j),(0.0027045375091595265+0.01030956951196898j),(0.018574641689932954-0.0024933201378013513j),(0.009990753521463756+0.00865355802672009j),(-0.005314660721906387-0.0025981402414722954j),(0.001691277888592997+0.0045558995120572095j)
"(-1.3076923076923075, -3.0)",(-0.006971147923293985-0.00795686899771743j),(0.011568991739013306+0.0003273016372019742j),(0.00685637821636925+0.012638697104060731j),(0.010454893400332949+0.008001010454198066j),(0.0034393424069471563-0.008433261747974761j),(-0.0025559903119695177+0.004946237439200091j),(-0.001230585584217095-0.004834484304573269j),(0.0049975548445795595+0.008678157551602159j),(0.015625777061935762-0.010283473509073557j),(0.01409783496458238+0.001177280639522986j),(-0.00599682746427441+0.0018700706616886277j),(0.004370516373039056+0.002057822623867943j)
"(-1.1538461538461537, -3.0)",(-0.010248439516713916-0.0017570845870689905j),(0.00961899563298594-0.00598161429062487j),(0.011834563005824776+0.008176717752594669j),(0.012883997167438568+0.004106829582159236j),(0.001535348011742082-0.009448497988051158j),(-0.002009801384293858+0.005496748959942199j),(-0.0016133252792595025-0.004629929159140803j),(0.0061788978379947925+0.007035945119718041j),(0.010500990494484162-0.015232631649068868j),(0.013311236862465999-0.00717386959889984j),(-0.003515491973152473+0.005712755715531011j),(0.004591351873384641-0.00144946882050038j)
"(-1.0, -3.0)",(-0.009054504055170609+0.004718532865869393j),(0.004939704030250343-0.009884956057009724j),(0.014135234892977324+0.0024524280993859647j),(0.013854296504001018+5.316161668552966e-05j),(-0.00020979176538177618-0.010044303445110018j),(-0.0016614655249384382+0.005937391154935743j),(-0.0017131247310703075-0.004542529373702229j),(0.006543047838429508+0.005769326322389484j),(0.005112684309760431-0.017381363007873598j),(0.008516630388752961-0.013684714138811414j),(0.0008658714192464115+0.007150135678488531j),(0.002523600981066635-0.0041016796921718125j)
"(-0.8461538461538458, -3.0)",(-0.004570110818181457+0.008914459605537044j),(-0.0005599857467305545-0.010730109376922436j),(0.01390786772772952-0.0031563054492286633j),(0.013678910347939057-0.0036358209289911263j),(-0.0016537911360178684-0.010393703414750084j),(-0.001574359666042301+0.006310790023190437j),(-0.0015508824760930605-0.004590782010560788j),(0.006365637927228105+0.005021449306603638j),(0.0007057488355947061-0.017541810185731643j),(0.0017019559758601694-0.017021969108121048j),(0.005259442598033844+0.005723984352288721j),(-0.0006088638405500939-0.004800593160015576j)
"(-0.6923076923076921, -3.0)",(0.0010501765147066938+0.009766643133979009j),(-0.005266494974215706-0.008981671968578676j),(0.011827251856809653-0.0077278038749953185j),(0.012777684856653664-0.006672267924599379j),(-0.0027103239990125044-0.010661094130012554j),(-0.001803239354206489+0.006625106763420694j),(-0.0011201161276486122-0.004745204289508113j),(0.005821138312979816+0.004777867089192959j),(-0.0021928041580628875-0.016686709354291777j),(-0.0051575413238043365-0.01729283689095888j),(0.008145251743575763+0.002163359407172545j),(-0.003384631414380575-0.0035292702132194817j)
"(-0.5384615384615383, -3.0)",(0.005825751465675736+0.007666844820662239j),(-0.008289757839537568-0.005689968852927946j),(0.008738588968715716-0.010867751615065728j),(0.011562794922102757-0.008965837508759344j),(-0.0033218395539804753-0.010975494039923738j),(-0.002394465970178674+0.006840745106749226j),(-0.00039589051792850486-0.004927629433598517j),(0.004972914532553984+0.004931350634620766j),(-0.0035443476175252816-0.015567833560858604j),(-0.010779437304890673-0.015507905122802456j),(0.00888701262575654-0.002258495501273363j),(-0.004863869492345051-0.0010440545387925759j)
"(-0.3846153846153846, -3.0)",(0.008623371292963176+0.0038397078956756304j),(-0.00947669420106449-0.0019572659186924465j),(0.005397008743569373-0.012606812150739933j),(0.010374076725195072-0.010554183654507854j),(-0.003435277918186706-0.011412606220137332j),(-0.0033741346268182024+0.006859733427308631j),(0.0006411395912115347-0.00500612806593806j),(0.003805539866779098+0.005310610470393316j),(-0.0035297991294744547-0.014578500031482497j),(-0.014698468520328632-0.01293175408575089j),(0.007693852797070476-0.006386838504134517j),(-0.004815296140816634+0.001679401925150428j)
"(-0.23076923076923084, -3.0)",(0.009250585321690694-0.0003721636230093906j),(-0.009176203682636865+0.001399733714816631j),(0.0023394122976432455-0.013229015239540636j),(0.009456220844006777-0.011531704041850131j),(-0.0029876559073020127-0.01198012340800837j),(-0.004721124043643212+0.006522768302682306j),(0.0019651406203198443-0.00479584261593774j),(0.0022818286353631836+0.005684206343527506j),(-0.002376516949508601-0.013768213298123482j),(-0.0170205084516994-0.010636177289793084j),(0.005260534670600918-0.00956001479216441j),(-0.0035573580720906+0.0038905741115440383j)
"(-0.07692307692307665, -3.0)",(0.008168010956333-0.003985431476377629j),(-0.007945973055468352+0.003956481888157418j),(-0.00013298039439232914-0.013109885629820541j),(0.008961474197236821-0.011992422627603298j),(-0.0019069670875507564-0.012602973060434763j),(-0.0063261024593163915+0.005623943735663282j),(0.0034540714534842605-0.004081592498211783j),(0.0004168491281578866+0.005765000951369208j),(-0.00031299285060953523-0.012920210183992685j),(-0.01806345589394682-0.009323181779792081j),(0.00237724092325729-0.01165388280095508j),(-0.0016420455160237823+0.0052458031548916996j)
"(0.0769230769230771, -3.0)",(0.006095912209074475-0.006532222019490286j),(-0.006326102459316357+0.005623943735663322j),(-0.0019069670875507627-0.012602973060434767j),(0.008961474197236821-0.011992422627603298j),(-0.00013298039439232334-0.01310988562982054j),(-0.007945973055468373+0.003956481888157412j),(0.004843221844671906-0.0026791519932599225j),(-0.0016420455160238321+0.005245803154891701j),(0.0023772409232573227-0.011653882800955065j),(-0.018063455893946808-0.009323181779792085j),(-0.00031299285060957307-0.012920210183992736j),(0.00041684912815796005+0.005765000951369173j)
"(0.23076923076923084, -3.0)",(0.003708086031434554-0.007981678437872597j),(-0.004721124043643169+0.006522768302682295j),(-0.0029876559073020175-0.011980123408008383j),(0.009456220844006775-0.011531704041850131j),(0.0023394122976432524-0.013229015239540634j),(-0.009176203682636887+0.0013997337148166174j),(0.005716158908279477-0.0005417737748637516j),(-0.003557358072090673+0.0038905741115440136j),(0.005260534670600919-0.009560014792164362j),(-0.01702050845169938-0.01063617728979309j),(-0.002376516949508646-0.013768213298123482j),(0.002281828635363262+0.005684206343527459j)
"(0.384615384615385, -3.0)",(0.0014802684543885744-0.008563862877659145j),(-0.0033741346268181664+0.0068597334273086275j),(-0.0034352779181867116-0.011412606220137341j),(0.010374076725195093-0.010554183654507825j),(0.005397008743569387-0.012606812150739931j),(-0.009476694201064515-0.0019572659186924846j),(0.005577286012583236+0.0021095793285236665j),(-0.004815296140816668+0.0016794019251503685j),(0.007693852797070483-0.00638683850413447j),(-0.014698468520328597-0.012931754085750891j),(-0.003529799129474508-0.014578500031482497j),(0.0038055398667791282+0.00531061047039329j)
"(0.5384615384615388, -3.0)",(-0.00033028286220809517-0.00860149974243625j),(-0.002394465970178634+0.006840745106749212j),(-0.00332183955398048-0.010975494039923737j),(0.011562794922102762-0.008965837508759329j),(0.008738588968715735-0.01086775161506571j),(-0.008289757839537564-0.005689968852927984j),(0.0040374042733477946+0.00469686634777736j),(-0.004863869492345075-0.001044054538792668j),(0.008887012625756512-0.0022584955012733042j),(-0.010779437304890635-0.015507905122802453j),(-0.003544347617525325-0.015567833560858607j),(0.004972914532554003+0.004931350634620733j)
"(0.6923076923076925, -3.0)",(-0.0016317840584501248-0.008397727812664048j),(-0.0018032393542064733+0.006625106763420678j),(-0.002710323999012509-0.01066109413001255j),(0.012777684856653643-0.00667226792459941j),(0.011827251856809664-0.007727803874995307j),(-0.005266494974215689-0.008981671968578724j),(0.001088874185269334+0.006336679130811338j),(-0.0033846314143805593-0.003529270213219563j),(0.00814525174357572+0.002163359407172561j),(-0.005157541323804255-0.017292836890958875j),(-0.002192804158062856-0.016686709354291805j),(0.0058211383129798625+0.004777867089192883j)
"(0.8461538461538463, -3.0)",(-0.0024235505470600223-0.008182491186851045j),(-0.0015743596660422832+0.006310790023190421j),(-0.001653791136017868-0.010393703414750082j),(0.013678910347939048-0.0036358209289911263j),(0.01390786772772952-0.003156305449228648j),(-0.0005599857467305156-0.010730109376922464j),(-0.002645669994624078+0.006119220267881102j),(-0.0006088638405500149-0.004800593160015624j),(0.0052594425980338096+0.0057239843522887265j),(0.0017019559758602106-0.017021969108121017j),(0.0007057488355947148-0.01754181018573165j),(0.006365637927228165+0.005021449306603556j)
"(1.0, -3.0)",(-0.0027314366586057856-0.00809799111296889j),(-0.0016614655249384226+0.005937391154935729j),(-0.00020979176538177925-0.010044303445110016j),(0.013854296504001017+5.316161668549063e-05j),(0.014135234892977315+0.002452428099385964j),(0.004939704030250346-0.009884956057009729j),(-0.005889533623681633+0.0035976834111978557j),(0.0025236009810666996-0.004101679692171824j),(0.0008658714192463881+0.007150135678488514j),(0.008516630388752972-0.013684714138811366j),(0.005112684309760413-0.017381363007873598j),(0.006543047838429559+0.005769326322389397j)
"(1.1538461538461542, -3.0)",(-0.0025656946608814853-0.008200080861096729j),(-0.0020098013842938392+0.005496748959942186j),(0.0015353480117420808-0.009448497988051157j),(0.012883997167438578+0.0041068295821591995j),(0.011834563005824741+0.00817671775259471j),(0.009618995632985987-0.005981614290624813j),(-0.007095372282216427-0.0007105014409216j),(0.004591351873384695-0.0014494688205002962j),(-0.0035154919731524886+0.005712755715530953j),(0.013311236862465988-0.007173869598899767j),(0.010500990494484186-0.015232631649068858j),(0.006178897837994864+0.007035945119717981j)
"(1.3076923076923084, -3.0)",(-0.0019042015711522673-0.008458782904155943j),(-0.0025559903119695086+0.004946237439200089j),(0.003439342406947153-0.008433261747974747j),(0.010454893400332928+0.008001010454198067j),(0.0068563782163691975+0.012638697104060742j),(0.011568991739013327+0.00032730163720201734j),(-0.005229004794433419-0.005168665117243258j),(0.004370516373039068+0.002057822623868032j),(-0.005996827464274391+0.0018700706616885756j),(0.014097834964582324+0.0011772806395230898j),(0.015625777061935797-0.010283473509073505j),(0.004997554844579598+0.008678157551602152j)
"(1.4615384615384617, -3.0)",(-0.0007023161312874953-0.008751143427439906j),(-0.003220103348779027+0.0042240085880571755j),(0.005283569058118938-0.0068572190102282864j),(0.0065125740334395065+0.011005423685738593j),(-9.743349877915828e-05+0.014331785493753963j),(0.009423663078022984+0.007084076743762043j),(-0.0006188710352241928-0.007538663743917888j),(0.0016912778885929689+0.004555899512057277j),(-0.00531466072190637-0.002598140241472319j),(0.009990753521463681+0.008653558026720114j),(0.018574641689932954-0.0024933201378013127j),(0.002704537509159586+0.010309569511968937j)
"(1.6153846153846159, -3.0)",(0.0010678198198009383-0.00885128803264006j),(-0.0038951058905799777+0.0032679576316893334j),(0.006772193639791958-0.004664470602607455j),(0.0014087681312151623+0.012316948428660018j),(-0.007371879367318887+0.012193421594472996j),(0.0033090546700621283+0.01150836836795954j),(0.004728768461262809-0.006158092937607978j),(-0.0021155537534727114+0.00441759956213497j),(-0.0017794230706840877-0.0053119526197886735j),(0.0021919595057556954+0.012150343983499894j),(0.017336718648206677+0.00680750700071797j),(-0.000832711612960675+0.011250030887133698j)
"(1.7692307692307692, -3.0)",(0.0033473129444699023-0.008435270147596747j),(-0.004439797414036012+0.0020405464776559533j),(0.0075642217999682335-0.0019432990398876322j),(-0.004027784455375253+0.011302151304058686j),(-0.012672637156435034+0.006255237344555205j),(-0.004660318510774486+0.011199220130388309j),(0.007858278286303031-0.0012168170825389022j),(-0.004725450699441764+0.0014497449124572662j),(0.0025644997569352007-0.004676232268998214j),(-0.005967900973092282+0.009878523055074006j),(0.01089706437904321+0.014803365495171132j),(-0.005323520744988906+0.01060651578386293j)
"(1.9230769230769234, -3.0)",(0.005899896626521612-0.007129205656204157j),(-0.004682766028613936+0.0005595210148239966j),(0.007346917523825322+0.001029957430243151j),(-0.008579519901530495+0.007801801271528185j),(-0.013850724834887003-0.0019507292934701286j),(-0.010895987224580033+0.005613738832811085j),(0.006554710729136368+0.0048035499880407385j),(-0.004252680622873062-0.0026138278624014675j),(0.004984359468445822-0.0010927442638059598j),(-0.010423078316855268+0.0028432966244988926j),(0.00040521662737357027+0.0180309034077527j),(-0.009821886738826906+0.00758048223407684j)
"(2.0769230769230775, -3.0)",(0.008234770078190054-0.004629627888111504j),(-0.004445482999536182-0.0010702724517299281j),(0.005945521670405762+0.0037904796518105875j),(-0.010938465973873858+0.0023852555590372754j),(-0.00995144717400859-0.009586688650084099j),(-0.011973544059172158-0.003054240567832014j),(0.0010766023319169723+0.008217036032965551j),(-0.000756227746288502-0.004985801785091799j),(0.0038659149740102204+0.003018336698587621j),(-0.008743782324910743-0.005121364467001304j),(-0.010451550439649869+0.014175063266644037j),(-0.012734247451151566+0.0020009935611470585j)
"(2.230769230769231, -3.0)",(0.00960741312983464-0.0009013784595768102j),(-0.003590175103101291-0.0026358375357754065j),(0.0034427164144189715+0.005756213216461836j),(-0.010181923826118941-0.0035993921157209926j),(-0.002041847776834248-0.01347412728267721j),(-0.006732571256619659-0.010450503915012604j),(-0.005422391586467038+0.00646045065184215j),(0.0034249861633149402-0.0037715732198435924j),(3.1241980326957085e-05+0.004733907478450404j),(-0.0020164822466973154-0.009309916012320223j),(-0.016657697377190576+0.004006335795359013j),(-0.012288173843599126-0.0051207709788180025j)
"(2.384615384615385, -3.0)",(0.009176912105339243+0.0035987021452798785j),(-0.0020898304881231036-0.0038245155502119378j),(0.00025841025753102145+0.006381986438139219j),(-0.006273885992512171-0.008308352547084825j),(0.006769391436831298-0.011588940396941336j),(0.002457621229135585-0.012238117238558718j),(-0.008565370436764337+0.00021436052695799897j),(0.005132904643765217+0.0003669445022832718j),(-0.003634624172594724+0.0027974171203263352j),(0.005379422973882396-0.007186822597125405j),(-0.014574520896726109-0.007984859947901093j),(-0.007488949972495559-0.011436285586614036j)
"(2.5384615384615383, -3.0)",(0.006360396451143548+0.0078017453472870165j),(-0.00010241382075030635-0.004282300321302341j),(-0.0028705696710777467+0.005371801096972681j),(-0.0003442417226678454-0.010026972726708225j),(0.012449357089893453-0.004391203409929231j),(0.010453796802587753-0.0068750737296302j),(-0.0057985777027770614-0.006470327232266756j),(0.0028426460124216704+0.004349535278861231j),(-0.004280597436177115-0.0012468730697037438j),(0.008472682571051542-0.00039977363538717974j),(-0.004724635055652591-0.015375655964500615j),(0.0008134243180646552-0.013939753037710386j)
"(2.6923076923076925, -3.0)",(0.001310180049597231+0.010187766937561148j),(0.0019874988224172813-0.003731207756388758j),(-0.00505454964224666+0.0028786761551346358j),(0.005497349151990694-0.007951322189462848j),(0.012013848227575992+0.004889868492343129j),(0.012197228280566753+0.002832849601132083j),(0.00132099462105551-0.00869623182507945j),(-0.0018281720321937855+0.004915193134295468j),(-0.001416262853295181-0.004109726774162202j),(0.0052636112269938634+0.006071666247200993j),(0.007511957112613317-0.013610154184367267j),(0.00951641235565134-0.010531795691890791j)
"(2.8461538461538467, -3.0)",(-0.004726249449154818+0.009344321365478764j),(0.0036081911420506544-0.002126298198765803j),(-0.0055493043852842105-0.00041198244374898295j),(0.008894187036939546-0.002763927923960817j),(0.0053924198029549125+0.011535088227003098j),(0.006161286479043659+0.010892389104505814j),(0.007700867828815993-0.004444347146305505j),(-0.005103098514027157+0.0013932023387933231j),(0.0025309006969379067-0.0034132031298297885j),(-0.0015891993281966328+0.00746527262173184j),(0.014593531856765735-0.003509615180044873j),(0.014255749039671427-0.0017804841977776301j)
"(3.0, -3.0)",(-0.009511315705152247+0.004820330921093592j),(0.004157863415571666+0.00020855838649322045j),(-0.0040997742743594-0.003410392302798506j),(0.008310364635249033+0.0033895370937761394j),(-0.004044552327589241+0.011817881752183687j),(-0.004044552327589273+0.01181788175218369j),(0.00831036463524903+0.0033895370937761732j),(-0.004099774274359404-0.0034103923027985245j),(0.004157863415571647+0.00020855838649325774j),(-0.006639896205311038+0.0029563377096445765j),(0.011790634074962284+0.008413097220676893j),(0.011790634074962315+0.008413097220676857j)
"(-3.0, -2.8461538461538463)",(0.011897075943375308-0.0027081977474006746j),(0.005392419802954966+0.011535088227003092j),(0.006161286479043659+0.010892389104505818j),(0.0077008678288159925-0.00444434714630551j),(-0.005103098514027118+0.0013932023387933268j),(0.0025309006969378724-0.003413203129829812j),(-0.0015891993281965998+0.007465272621731847j),(0.014593531856765712-0.0035096151800449605j),(0.014255749039671417-0.001780484197777684j),(-0.0034534948186659255+0.006135209341178642j),(0.003608191142050666-0.002126298198765815j),(-0.005549304385284179-0.0004119824437489615j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004943901296433184-0.011105653230921185j),(0.012307160739548618+0.003425375589860012j),(0.01230716073954861+0.003425375589860012j),(0.0030917235989517877-0.008706273359431586j),(-0.003415787234798126+0.004339338190670281j),(0.00015144117960130552-0.004264308460604994j),(0.003240727524804645+0.006644770308466413j),(0.007981690476365606-0.012616211452415775j),(0.007981690476365618-0.012616211452415803j),(0.003240727524804706+0.006644770308466431j),(0.00015144117960131146-0.004264308460604984j),(-0.003415787234798142+0.004339338190670254j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.005757558632605551-0.010642371911442792j),(0.01074729580328745-0.006954584811389814j),(0.011478727056814433-0.00617120867503869j),(-0.003211429106210369-0.009049814487296855j),(-0.0003322251875029777+0.00576727443517211j),(-0.002183708845540854-0.0037037319611395087j),(0.006302060662729685+0.003363153949265424j),(-0.0025735717984246525-0.01456500203422151j),(-0.004497223227428793-0.014844936551447401j),(0.007676163155744339+0.0012971563874278167j),(-0.0035577236955720887-0.002514461552993063j),(0.001617280198862422+0.005232583240643925j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.011848518823356302-0.0020902425590189054j),(0.0021431629629656353-0.012629375082602897j),(0.004353156886643292-0.012550707135776438j),(-0.008387951857695902-0.0054112991512806595j),(0.0030190945008555818+0.00524799485904062j),(-0.0038042612471230345-0.002108057216638273j),(0.006854376984761064-0.0006656841596589024j),(-0.011233978778693808-0.009306196087018773j),(-0.014535422152909707-0.0069388453507236315j),(0.005940722916101864-0.0056841034656200514j),(-0.00416894427846957+0.0015819917359627964j),(0.005157721271825752+0.0016910529098237439j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.0090623977543654+0.007789748481260837j),(-0.00765991465834245-0.010253725033041712j),(-0.005109532213534705-0.012525176073511128j),(-0.01035862932163925+0.0005915072722982867j),(0.005576624672186113+0.003050818702277815j),(-0.004418397433253481-5.2930314560900124e-05j),(0.005311916883027194-0.003961609195255678j),(-0.014310568753826303-0.00037287457635068575j),(-0.015660109473567538+0.005819390589814057j),(-0.0008870424514084465-0.008664591460404231j),(-0.0011095635441334207+0.004440286050548855j),(0.004363376490987524-0.0031403184236595176j)
"(-2.230769230769231, -2.8461538461538463)",(8.270007973544113e-05+0.011855251120602109j),(-0.012641972143804877-0.0017751078199116559j),(-0.012164351630013991-0.006428117511627805j),(-0.008526628185148537+0.00659842632519888j),(0.0066836201006552675-9.615986309657915e-05j),(-0.004076488800801316+0.0019302782621137588j),(0.002668134476608818-0.005781338075067046j),(-0.011547428830892255+0.00786098329581425j),(-0.007482347050477423+0.015595539567164118j),(-0.007725277870972448-0.005096697688584698j),(0.0030429559945960513+0.0035991545704608715j),(0.00011247997709507524-0.005320329809351841j)
"(-2.0769230769230766, -2.8461538461538463)",(0.008875249987390808+0.007695626060451737j),(-0.010278302298023529+0.007474504031618022j),(-0.013733112644632613+0.002581725718811506j),(-0.003741347780910574+0.010554382013027969j),(0.006195431099310972-0.003339887831076071j),(-0.003036568616322588+0.003491010071079777j),(-9.450718062470017e-05-0.006113280146632315j),(-0.005217514102129446+0.012502565051441242j),(0.004988790124199921+0.01715252187151114j),(-0.009492391183013073+0.002682940388957472j),(0.004863138789774613-0.0002880717498533376j),(-0.004086530087262472-0.0033202799445130144j)
"(-1.923076923076923, -2.8461538461538463)",(0.01154702984348561-0.001338620112986852j),(-0.0024678042076609476+0.012381334261237836j),(-0.00955330900801352+0.010464201718809959j),(0.002299967277700293+0.011391500665940706j),(0.0043889790009968436-0.0059814252788858695j),(-0.0016197693559470482+0.004487062593720866j),(-0.00234179065274627-0.005384959389799227j),(0.0017210605305697166+0.012937979195496857j),(0.015183724781818158+0.01036109855808025j),(-0.0047473922780031375+0.009414862195086688j),(0.0028743889711263467-0.004160613848429101j),(-0.005094530264125804+0.0010834519355203548j)
"(-1.7692307692307692, -2.8461538461538463)",(0.006924501339569705-0.009165840457392566j),(0.00626035508193711+0.010833491312009067j),(-0.0017651921366464264+0.014231315892660775j),(0.007815168451911218+0.009169681902737514j),(0.0017699444274670904-0.007622984096515632j),(-0.00010751271030839488+0.0049421417350329795j),(-0.0038442959600813236-0.0041371993055127464j),(0.007105597976138942+0.010268595412548211j),(0.018809146938389854-0.0008329281136963985j),(0.003630616361891774+0.010701232677461208j),(-0.0014508780094823106-0.005070907822097491j),(-0.0024196485018332992+0.004548691415187751j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.0015630167371047327-0.011228182150460776j),(0.011608926451347496+0.004268742948483679j),(0.00646741952327651+0.012958344038366054j),(0.011521426083944507+0.0047807177838469495j),(-0.001124509584636227-0.008180838698009016j),(0.0013065701639701727+0.004978509580221452j),(-0.004664099862696476-0.002812449825203081j),(0.010104772071777358+0.006214328321569027j),(0.015414462680918154-0.011396645095976961j),(0.01072025153978188+0.00569105250185841j),(-0.005013159489823989-0.0023351138784363464j),(0.0018059998393500916+0.0047678213929673845j)
"(-1.4615384615384615, -2.8461538461538463)",(-0.00874203613799569-0.006956139074043728j),(0.011596962764651988-0.0037658893029834297j),(0.01241293141468843+0.007669357730720442j),(0.012881803325290405-0.0005384391434650059j),(-0.0038648353949984563-0.0078089246978864215j),(0.002521072940561871+0.004756194633932463j),(-0.004999302176769667-0.0016819817651371398j),(0.01096656380329085+0.0022303819369611207j),(0.007499720006395918-0.017866882951911845j),(0.012728007448546678-0.0029063157553949055j),(-0.005395102493284525+0.002215378448912393j),(0.004686743211900332+0.0018790301920476038j)
"(-1.3076923076923075, -2.8461538461538463)",(-0.010973996542971494+0.0006735187043182943j),(0.0069670707115853416-0.009750257397995775j),(0.014653197601272008+0.00047840767565701344j),(0.012040064618927974-0.005649362875080687j),(-0.006190872773957657-0.006789875105862179j),(0.003506325381410428+0.004432520063213619j),(-0.005064013548237048-0.0008669027413831126j),(0.010453154119645603-0.000863683030975294j),(-0.0015226679309879726-0.01935756146353566j),(0.008857461864847972-0.010908029547276078j),(-0.002355077628136509+0.005723075435543303j),(0.004572589816187439-0.002042730843479636j)
"(-1.1538461538461537, -2.8461538461538463)",(-0.0077904438758283024+0.0074886430258979605j),(0.00018754564185911602-0.011738369431021965j),(0.013207628587379299-0.006425712441285273j),(0.009575053511181703-0.009779871045135469j),(-0.008008982701447379-0.005437564023462632j),(0.004274917158301869+0.004142552190059865j),(-0.005024500611030408-0.0003955373269975266j),(0.00935539031422161-0.002832073055646401j),(-0.009039958371053192-0.017011413278460282j),(0.001078502769422347-0.015074073884917565j),(0.0023347045574805903+0.0061832073792940125j),(0.001836842234454353-0.004627075748111641j)
"(-1.0, -2.8461538461538463)",(-0.0013973832737963965+0.01051548483729721j),(-0.006035088344726584-0.00974428699381256j),(0.009104237542161659-0.011499700260065759j),(0.006219679844202162-0.012595568488255195j),(-0.00935087915074775-0.004033317012312606j),(0.004852724966837947+0.003994367840061715j),(-0.004978417163346923-0.00025780757183222836j),(0.008241070070704879-0.0037846871507123776j),(-0.013914704738718343-0.012790981359715663j),(-0.007486390462302493-0.014386173019018794j),(0.006225413455126365+0.003423026343943488j),(-0.0017634804258200793-0.004640803517637987j)
"(-0.8461538461538458, -2.8461538461538463)",(0.005053193105593242+0.009092814734098308j),(-0.009881125064238256-0.0051666748106555015j),(0.0037540520785430158-0.014105116124021872j),(0.002643955107521927-0.0141292527351802j),(-0.010319345168607092-0.0027985661994301956j),(0.005254227692748271+0.004071085941620035j),(-0.0049551667131110646-0.0004395765875612345j),(0.007404511770442773-0.003944813464544757j),(-0.01625283424769534-0.008460548167136279j),(-0.014257336775361661-0.009854850951654698j),(0.007593124596142298-0.0011824304548105262j),(-0.004359330525104769-0.0023916216834671627j)
"(-0.6923076923076921, -2.8461538461538463)",(0.00913173746809747+0.004528495047532504j),(-0.010806218110555012+0.00015787181821774821j),(-0.0015738463194778479-0.01438589129708041j),(-0.0006602029323832191-0.014645617481648828j),(-0.011037345583209266-0.0018950396136366535j),(0.005462802512542283+0.004432013182142132j),(-0.0049209986253594285-0.0009338652124220001j),(0.006916977811420524-0.0035072689092372354j),(-0.016781279167155695-0.005122424776231223j),(-0.0180788151412427-0.003464103730859439j),(0.006081617182185164-0.0057357887897062495j),(-0.004939847157784494+0.0008227002721350149j)
"(-0.5384615384615383, -2.8461538461538463)",(0.009928274016977608-0.0010373696149416998j),(-0.009300053229815124+0.004733953984406434j),(-0.006036569351929031-0.012955386365895352j),(-0.0034022206788816524-0.01450504171273844j),(-0.011607396560453741-0.0014393639046605922j),(0.005416566110442452+0.005106499364624927j),(-0.004782697399946195-0.0017307225910612287j),(0.006694985654514187-0.002591416619303349j),(-0.016282488840449715-0.003225082868346464j),(-0.019167603078213632+0.0029021778213078604j),(0.0024759935291659195-0.008795415459924632j),(-0.0035802366816899715+0.003601997054073565j)
"(-0.3846153846153846, -2.8461538461538463)",(0.00791401291489978-0.005736891380327784j),(-0.006358359124433016+0.007768471821465975j),(-0.009266533256524488-0.010573140646201228j),(-0.005456777311303913-0.014061471867600235j),(-0.01208130548768006-0.0015194549843400558j),(0.005002796193086046+0.00607604036248618j),(-0.004393834794834522-0.002788256634662051j),(0.006549788189733603-0.0012623105312179715j),(-0.015275844073960881-0.0027805563763576495j),(-0.01853173234128145+0.00804053718887855j),(-0.0019773232454090356-0.009823404756849617j),(-0.0010682005756392338+0.005081371697281782j)
"(-0.23076923076923084, -2.8461538461538463)",(0.004288306075102872-0.008560085558183128j),(-0.0029900936191063873+0.009145444369937382j),(-0.01126995042003136-0.007916427628337186j),(-0.006802975577135117-0.013602670577574784j),(-0.012437916043263898-0.0022024295400876466j),(0.004068056660922927+0.007243901849570905j),(-0.0035757168491008526-0.003989785008328202j),(0.006221115396542396+0.00040743958771885053j),(-0.01393179295709441-0.0035701417752369057j),(-0.017339506026629918+0.01146663124194641j),(-0.006205072393642417-0.00908946869908078j),(0.0016574521945860604+0.00509469595916879j)
"(-0.07692307692307665, -2.8461538461538463)",(0.0002999215679277377-0.009380717059499038j),(7.329368681595261e-05+0.009189913111302676j),(-0.012270759445786854-0.005472493316326278j),(-0.007464381496789339-0.013324445285703375j),(-0.012568084676623969-0.0035264862425497937j),(0.002454686557398244+0.008398723875598499j),(-0.002168927865315088-0.005100504692769655j),(0.005420779556939512+0.002258489913448556j),(-0.012133712177929447-0.005240631352427382j),(-0.016503972970743734+0.013140053268398665j),(-0.009623594697925016-0.007300433261425544j),(0.0039152891282934876+0.003978406710275858j)
"(0.0769230769230771, -2.8461538461538463)",(-0.0031695030876024936-0.008651132104770573j),(0.002454686557398274+0.008398723875598485j),(-0.012568084676623981-0.003526486242549775j),(-0.007464381496789339-0.013324445285703371j),(-0.012270759445786846-0.005472493316326278j),(7.329368681593258e-05+0.009189913111302678j),(-0.00012533234392074404-0.005751611563457236j),(0.003915289128293467+0.003978406710275893j),(-0.009623594697924965-0.007300433261425542j),(-0.01650397297074373+0.013140053268398651j),(-0.012133712177929511-0.005240631352427336j),(0.005420779556939531+0.00225848991344853j)
