index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(-0.23076923076923084, 2.0769230769230775)",(0.011881473242588945-0.00020751076628556988j),(-0.007196554976870144-0.004450978051790035j),(0.005243311209895801+0.00758323488775923j),(0.00038483485570312047-0.012507891635318832j),(-0.018415540013427475-1.6162727323133485e-06j),(-0.018826891097739364+0.00153963015243228j),(-0.002337582836893607-0.01281798075132325j),(0.007198366915250756+0.006053052150760236j),(-0.008117758880337358-0.0024034178930716654j),(0.008511298386056841-0.002469289421553126j),(-0.0031531096875280834+0.009332819938890213j),(-0.010079321932584498-0.004325704622347144j),(-0.0015222255939872913-0.011741407227406105j),(0.0029510771637200114-0.011824953712919258j),(-0.0007372780961572877-0.011877812727397753j),(-0.009517228596491185-0.0056556280490366j),(-0.0048990360950632045+0.008674561980152371j)
"(-0.07692307692307665, 2.0769230769230775)",(0.009894099431978835-0.006409269818622898j),(-0.00849339171290738+0.000509247122705203j),(0.009041969782441863+0.0033471959420475427j),(-0.006112300154043488-0.012170823735188263j),(-0.018863232930921996+0.004474129716612619j),(-0.017942874006702168-0.0002758730983878916j),(0.0021069654754082043-0.011864294325284814j),(0.003597026857528595+0.008334664851551467j),(-0.006236871594637394-0.005769002549168297j),(0.009002432911684077+0.0009961769420650565j),(-0.005864539716615212+0.008228045916319923j),(-0.009368272360358386-0.006133876748381954j),(-0.0010210502989236546-0.011936874728458247j),(0.001855551843251567-0.012061885096261674j),(-0.003350400364436328-0.011310374753397107j),(-0.01070469315199895-0.0019887046855643713j),(-0.0004783821482669739+0.00975572233751108j)
"(0.0769230769230771, 2.0769230769230775)",(0.005586103263365908-0.010266875505470353j),(-0.007052247766014006+0.0048946490469587885j),(0.0100108571722189-0.0017351509118008431j),(-0.011057757042713768-0.009872198022213698j),(-0.018935971742093268+0.0062129021384108125j),(-0.01617157039887671-0.004284025880544467j),(0.006740046236027062-0.008924572424177863j),(-0.00124114911119866+0.008733266494911202j),(-0.0024965281317373285-0.008170688735474064j),(0.007803660316973496+0.004954862130335227j),(-0.008539832758660958+0.005815573404806151j),(-0.007827553259341508-0.008273347052178737j),(0.0002007024415759378-0.012073547094349673j),(0.0014392563518933312-0.012085906290277027j),(-0.00513533598702217-0.010453638625089913j),(-0.010602745357299432+0.0011889251570089726j),(0.003350567382609336+0.008942761542839532j)
"(0.23076923076923084, 2.0769230769230775)",(0.0007603713472325527-0.011563241000353084j),(-0.00411315476471702+0.0076663213255773405j),(0.00890030238383534-0.0060895355051772985j),(-0.01418577918663254-0.007480390364855684j),(-0.01932696677014966+0.00491846409249556j),(-0.01236191660769874-0.009202251933781208j),(0.009806480293518462-0.0036034747941196214j),(-0.005963944822470749+0.006226526414356193j),(0.002490906153215055-0.008231918532968717j),(0.004440646037026187+0.00830273146288405j),(-0.010346796767785943+0.0019565982370747274j),(-0.0051970306704495805-0.010303906243968371j),(0.002124336878969219-0.01193491760699223j),(0.0017169846087065211-0.011968157938331019j),(-0.00614858120442824-0.009665150269758921j),(-0.009796076562283498+0.003547558368245079j),(0.0060334199459515315+0.0070964171022504866j)
"(0.384615384615385, 2.0769230769230775)",(-0.0033607072550310662-0.010993818456508389j),(-0.000923390654466701+0.008818052822332985j),(0.006983961171704401-0.009148776473990471j),(-0.015888608596876016-0.0064094298046170105j),(-0.019432706614536575+0.0006396197859130621j),(-0.005847730817542795-0.012860247020865176j),(0.009379891043235406+0.002960857694266322j),(-0.00840635204325554+0.001012630000820634j),(0.006994748925565092-0.005104883705746612j),(-0.0007331933572959702+0.009540447156708959j),(-0.010285054257671756-0.0029357316274229513j),(-0.0014125491855117623-0.011563092386609115j),(0.004632009573380523-0.011202777957430195j),(0.002661718735684927-0.011664292258576328j),(-0.006494532676767138-0.009155166381489136j),(-0.008792726812136869+0.0050533817414476325j),(0.007561086862789431+0.005005834438994102j)
"(0.5384615384615388, 2.0769230769230775)",(-0.006294393106892816-0.009527662015506345j),(0.001738024198506237+0.00892369520831013j),(0.005385382199461165-0.01107322020128355j),(-0.01636775908515533-0.007425694487480219j),(-0.017593078932537202-0.005876105154573117j),(0.0023679329591437823-0.012743221908347598j),(0.00475660206528302+0.008029721635328693j),(-0.006778147100133425-0.004866952715157197j),(0.00869576579153855+0.0005760440105927021j),(-0.006203421136536684+0.0074565875386996775j),(-0.007593603116108684-0.007718390081837832j),(0.0031989949504705687-0.011270446210952677j),(0.007431717464626679-0.009520192039102593j),(0.0041938802566471-0.011024587912390561j),(-0.006256312071990064-0.009000296401075645j),(-0.00793885849325573+0.005820411470045852j),(0.008216935038205043+0.0031978316699502805j)
"(0.6923076923076925, 2.0769230769230775)",(-0.008084998469221541-0.007986388725896703j),(0.0035733936083434496+0.008671177274187815j),(0.004862551841744666-0.012216437335760633j),(-0.01514077834831682-0.010560133252716243j),(-0.01210573506569976-0.01253123538962024j),(0.009233541831184786-0.007579445913863281j),(-0.002255273513280951+0.008628197420936035j),(-0.0012943597667249007-0.008142035797579281j),(0.0060589872742025834+0.006330362626099962j),(-0.00958234421481535+0.0020887400426360288j),(-0.00232694606255187-0.010674691902992361j),(0.007782513207166208-0.008792002190479386j),(0.010001321227844076-0.006613570058284727j),(0.006145661291995162-0.009825617784376465j),(-0.00546776296487599-0.009163139459258224j),(-0.007416067593870791+0.00599027947887535j),(0.008348935641256189+0.0019335949255475187j)
"(0.8461538461538463, 2.0769230769230775)",(-0.008995489316202561-0.006900550194941078j),(0.0045453384600069174+0.008596301559404563j),(0.00584110540935496-0.012671007899775726j),(-0.011186233783131858-0.014810347128428006j),(-0.002888446726505331-0.01596116876282545j),(0.011040726728891+0.0009503712310921709j),(-0.0076252618940518034+0.003918874326490982j),(0.0050912422878873174-0.006375629877115033j),(-0.0001510740341744715+0.008799327015129216j),(-0.008734068479149459-0.004642765952463635j),(0.004195542958384671-0.010158011322392278j),(0.011014054296857811-0.0040345621186535395j),(0.011605439306827602-0.0024697459400867187j),(0.008216236769223477-0.007833122479512487j),(-0.004121955838671794-0.009504401348070866j),(-0.007271805007659338+0.005662633623203378j),(0.008232211292872873+0.001293215271548359j)
"(1.0, 2.0769230769230775)",(-0.009266315793074279-0.006538961008125673j),(0.004638897727814478+0.008988905900800632j),(0.00838436582809056-0.01202388573907887j),(-0.00386368328859513-0.017900734217610334j),(0.007241967780521122-0.013188827943041789j),(0.006280857547995509+0.008229392703284962j),(-0.0076060816997834645-0.0032797042785287873j),(0.008079579790181878-0.0002431506723495735j),(-0.0065308683449320495+0.00593882792291806j),(-0.0033367340873263315-0.009376280603155656j),(0.009498519894905102-0.00559623974668488j),(0.011477018803633287+0.002186150478723286j),(0.011442057510812346+0.002479874742898066j),(0.00994626244072442-0.004903456183140187j),(-0.0022104988607659646-0.009789415407602902j),(-0.00744857647157272+0.004873055852056721j),(0.008013869284866894+0.001266408542334036j)
"(1.1538461538461542, 2.0769230769230775)",(-0.00898237838668949-0.0069808063831598354j),(0.0037241083087894214+0.009852654825497274j),(0.01194117766733631-0.009424448805830057j),(0.005717759307753266-0.01685712613533565j),(0.013291286905461046-0.004272712068084474j),(-0.0022165346224522343+0.00948195480111128j),(-0.001967350758807458-0.007790262324596879j),(0.005184024569685057+0.00611038463526782j),(-0.00879024232653992-0.0009595290936872995j),(0.004183371454853083-0.009073491707366321j),(0.010904158204434883+0.0016643717755526843j),(0.008340504940004283+0.008071392999814114j),(0.00894065426403862+0.007269013609832024j),(0.010750322009879036-0.0011148127383435254j),(0.00021301327147561026-0.009703326505119087j),(-0.007798542471164342+0.0036083534798808667j),(0.0077061409101372765+0.0018073737434723604j)
"(1.3076923076923084, 2.0769230769230775)",(-0.008032827014199453-0.008144390867143216j),(0.0015759158465199123+0.010839079305274944j),(0.01502932118859557-0.00411725593598258j),(0.013996969336100878-0.009852522527247281j),(0.011341160594051776+0.006332651388661818j),(-0.008414852084747109+0.0037598005482603514j),(0.005024028603409634-0.005991604078598476j),(-0.001734731706936135+0.0077545970862848744j),(-0.0049062770562558-0.007360985716210736j),(0.009455553450654897-0.0032866773498959334j),(0.007104177111812316+0.008412821909863158j),(0.0020864881473665648+0.011312626472054055j),(0.004148858757419161+0.010527835990774705j),(0.010043334535677411+0.003110703546969062j),(0.0029587135516396194-0.00889605872989198j),(-0.008088170687101907+0.0018513267213466531j),(0.007201434610548666+0.0028426028857857694j)
"(1.4615384615384617, 2.0769230769230775)",(-0.00615422810501772-0.009744989238296088j),(-0.001911220812553378+0.011189085597070578j),(0.015353986727891724+0.003583118992145805j),(0.016272977853145472+0.0015384954300024186j),(0.002293559539994259+0.011914971923697565j),(-0.007555273497339622-0.004456371679124743j),(0.00759361908677946+0.0007341660485881724j),(-0.007245633773144687+0.0030998317992808637j),(0.0027018876494132723-0.008416227981196412j),(0.008799434380382174+0.004774734139223922j),(-0.0005281773969250735+0.010956920277282768j),(-0.005182854107724026+0.010129383064670665j),(-0.001968056545600877+0.010916165324336667j),(0.007468048375295082+0.006966712727164881j),(0.005642345144060335-0.0070752871638479365j),(-0.008010670286109741-0.00035158510670478933j),(0.006303410588558451+0.00423766250917353j)
"(1.6153846153846159, 2.0769230769230775)",(-0.0030751498039761193-0.011213882727913028j),(-0.006339369035314092+0.009841259596121674j),(0.01087552387371498+0.011432651107789791j),(0.010065488046040093+0.011851119970913091j),(-0.0075317555277601336+0.008538856189427714j),(-0.000489581838093426-0.008373676726318491j),(0.003474254751145984+0.006600359965874051j),(-0.006613640118896871-0.004165313542465246j),(0.008317658434901848-0.002941806667388083j),(0.0021538723266677335+0.009761451804738893j),(-0.008023109456681853+0.007391744744910691j),(-0.01030763585367011+0.0044703579417372154j),(-0.0075622463955044225+0.00778941657022616j),(0.0031701139257524396+0.00938923459253272j),(0.007685649998538921-0.00414735366761963j),(-0.007230755678012802-0.002813010520088407j),(0.004786505202002906+0.005741327127367183j)
"(1.7692307692307692, 2.0769230769230775)",(0.001220436653808004-0.011674653896089363j),(-0.010453166082831648+0.005900586180688435j),(0.0016540094345457088+0.015562390709915698j),(-0.001803624122385614+0.014656859023921429j),(-0.010681038023491428-0.0010604487319005637j),(0.006517707915042448-0.004731350217922864j),(-0.0036474156183126443+0.00632904627676853j),(-0.0001946512009368052-0.007748683500935361j),(0.007262838217926049+0.0049638237798301475j),(-0.006124335635591586+0.007863550182648093j),(-0.01081291074831989-0.0006497314483205691j),(-0.010549000587250192-0.00338255034286807j),(-0.010456392497165914+0.0018164422717796328j),(-0.002008274499940901+0.00939662299450843j),(0.00842112136070858-0.0003705095146591427j),(-0.005482232023564575-0.005146882245914584j),(0.002501414933638859+0.006941870015315081j)
"(1.9230769230769234, 2.0769230769230775)",(0.006164399892583472-0.010119258750286754j),(-0.012222789107386802-0.0005387826431885092j),(-0.008854203391464687+0.012615251839087275j),(-0.011756573462419933+0.00764820990413804j),(-0.004846152905923771-0.008933538908989971j),(0.007173089628207608+0.00296134029053374j),(-0.007161412496399934+0.00018426774302144247j),(0.006356075102122136-0.004321362089653354j),(0.00012773004839755525+0.008762918812954995j),(-0.009925373608312086+9.89640822000619e-05j),(-0.006773219275684717-0.00833799073659108j),(-0.0053495029312295795-0.009508499349609213j),(-0.009147026006294334-0.004875909384766373j),(-0.0065885040874676904+0.00658209221438056j),(0.0073210890783344815+0.003558066299458862j),(-0.002716862012658016-0.006777533456417043j),(-0.00047441485932986615+0.007289266456946234j)
"(2.0769230769230775, 2.0769230769230775)",(0.01040306650060991-0.005887086533315108j),(-0.009739121046792967-0.007671453248373546j),(-0.014835651213908183+0.002801919856121203j),(-0.012604811061736675-0.004350478481468713j),(0.004638903298352672-0.008476615462849162j),(0.001080678332101882+0.007421592432339469j),(-0.0037444534114880294-0.005953911204653165j),(0.006973310515806476+0.00307304075410786j),(-0.007133989255495173+0.005021311178253557j),(-0.006079773850184024-0.007780757293002861j),(0.0017835054051664916-0.010490941426721648j),(0.0027794935318482695-0.010368129646082767j),(-0.0038283641849803183-0.009364602943544624j),(-0.008890532707426903+0.001552668025863388j),(0.0043061299270739165+0.006583346087458036j),(0.0007395850116926119-0.0070660965939564335j),(-0.0036890337746171907+0.006240544308156654j)
"(2.230769230769231, 2.0769230769230775)",(0.012028291589912431+0.0006476183486002177j),(-0.002762111716943438-0.01218635007738346j),(-0.011888675792669869-0.008703058241828916j),(-0.0037291010977598873-0.012138710992373297j),(0.009208539347609873-0.0004902630834857423j),(-0.005705642145972565+0.004500287576242611j),(0.0032215854220362726-0.006115549994403855j),(0.000992393500122095+0.0074890708219727065j),(-0.008083106192418903-0.003158682137727919j),(0.002625639308285751-0.009456620062690187j),(0.00907843042958145-0.0053388415520375645j),(0.009209454333146962-0.005153319694251902j),(0.0032348070620087156-0.009324798148774965j),(-0.007785065156970439-0.0039877388483579015j),(-3.1769540636125834e-07+0.007609976174641441j),(0.0041180398252324505-0.00557043895198878j),(-0.0062782520881883245+0.003543959945913031j)
"(2.384615384615385, 2.0769230769230775)",(0.009448676900617282+0.007594361039171795j),(0.006101606533691783-0.010948833238734872j),(-0.0011553806205615593-0.014294757315381693j),(0.007510890583650797-0.009508704306774205j),(0.004921091578783358+0.007331666085540223j),(-0.0065250318530294385-0.002687346553899026j),(0.006795514550351742-0.00020399165643749748j),(-0.005878340595018696+0.004639159882413122j),(-0.0017145465489066117-0.008455888193242042j),(0.009153782083106436-0.0033491258905015875j),(0.00975650215281648+0.0036464762332291956j),(0.00987180149620257+0.0031731041867983935j),(0.008503066596829768-0.004513094750664831j),(-0.0034514655365832725-0.007745730766585893j),(-0.004263295383613305+0.0060119927472933425j),(0.00633871903131848-0.002372943013025872j),(-0.007168948716034259-0.00042556657097320453j)
"(2.5384615384615383, 2.0769230769230775)",(0.0026752589610370024+0.011883511686163518j),(0.012010546088849897-0.0035414131882561253j),(0.010108553658429758-0.009594371668948009j),(0.011544348980507277+0.001000000515384689j),(-0.0037282467247253537+0.007617377499369791j),(-0.000768692875772544-0.006822874854192012j),(0.003419595645372287+0.005751802614872099j),(-0.0069048193398687395-0.002722721473539031j),(0.006205644781200707-0.0059157662745033856j),(0.007917254374147559+0.005559625852068255j),(0.00310995485934829+0.009813429993007857j),(0.0041333724003286935+0.009307545299012308j),(0.009007015488758336+0.002648188546599541j),(0.002342181115431263-0.007884227799490103j),(-0.006822969638479877+0.0021273383893667033j),(0.006405979535801862+0.001693346304879915j),(-0.005575306780985778-0.004496599994433148j)
"(2.6923076923076925, 2.0769230769230775)",(-0.0058049167901625155+0.010753583079254378j),(0.010770576014874177+0.006277633894877864j),(0.013354667014847171+0.0021808072547004286j),(0.005099539406873054+0.009865243619900816j),(-0.008153742654055827+0.00047266376634433907j),(0.005496586491675926-0.003816768786857358j),(-0.003362801164177155+0.005667768921908051j),(-0.0010496314926548476-0.007280842138338914j),(0.008234240144587046+0.0021722494068680195j),(-0.00016201194786620959+0.00959541686422819j),(-0.005866450423806261+0.008307002424171792j),(-0.004286635042506238+0.009033777632994214j),(0.004291255280918847+0.008088396289500652j),(0.006819553742709129-0.00414788934008848j),(-0.006439387980268149-0.0025867819377456396j),(0.00397440640483352+0.005141659950938795j),(-0.0016319487891353526-0.006961204749327001j)
"(2.8461538461538467, 2.0769230769230775)",(-0.01161946115188163+0.0038497831407766185j),(0.0023942668604771617+0.012142773984610798j),(0.0058635963776322835+0.011751807929768989j),(-0.005539137728539213+0.009114981373965051j),(-0.004196340357219652-0.006675262752517168j),(0.0058052249003412324+0.002993764270343801j),(-0.006488097755397847-0.0002802128833589042j),(0.005783569500623775-0.00443813884134534j),(0.002372070759579612+0.008116166349678069j),(-0.008026416660476687+0.005111161004492754j),(-0.010040543836123501+0.00019950759545244283j),(-0.009512859021768443+0.0024202423021630385j),(-0.002900216906964573+0.008447388755219032j),(0.007573424411638817+0.0016519799929772473j),(-0.0030823702929855274-0.006001982005950551j),(-0.00019871764706906242+0.00638145597008939j),(0.003236052922121675-0.006365847139373883j)
"(3.0, 2.0769230769230775)",(-0.01090853197773699-0.00555731295236552j),(-0.007741569432843351+0.009505778567734874j),(-0.006165031812866047+0.011157533769247148j),(-0.010264624251421904-0.0001228533515143455j),(0.0037549743584769256-0.006640088727807314j),(3.471375376438446e-05+0.0063837822682108565j),(-0.0027463486800936294-0.0057836151248964445j),(0.006621217403280859+0.002890369210315809j),(-0.005736173182718644+0.006127437748496405j),(-0.008572046075528863-0.003934158242998024j),(-0.0059325136564416115-0.007943240131791695j),(-0.007694946182777801-0.005798514555945805j),(-0.008020477893493617+0.0034072061450844335j),(0.00407175025720689+0.006338128178219492j),(0.0017388561294215251-0.0063346566863270795j),(-0.004293449899328149+0.004585868586300451j),(0.006665499690029355-0.0025437924791723745j)
"(-3.0, 2.230769230769231)",(-0.009836096485570395-0.0051031252828806755j),(-0.0026319142456722954+0.007119604420765468j),(0.0062427589357661436-0.0020731661605631942j),(-0.00607443664761317-0.0011736668689276194j),(0.005558234386038306+0.004031882844765308j),(-0.0013305664386966095-0.008859201148684423j),(-0.011719494211729476+0.0011687655024020945j),(-0.011451122876511698+0.00545746732543448j),(-0.009381073713831869-0.00477107043667683j),(0.005903226739988887-0.005130367595368616j),(-0.0017961130329005228+0.006134460533574761j),(-0.0008694851525106431-0.006200550309697164j),(0.005001422896180004+0.004888217572421906j),(-0.007585243356341057+0.0029509889252309516j),(-0.005160069949963962-0.007643566891281452j),(9.616873554358003e-05-0.009797297600360461j),(-0.0016416554590652568-0.00947753883724822j)
"(-2.8461538461538463, 2.230769230769231)",(-0.00967473392918047+0.00557595524321175j),(0.004820892489227824+0.005929538807041372j),(0.0012499847507544796-0.006528790148109702j),(-0.004007294444294331+0.004861645974927102j),(0.006396751267898977-0.0030025169962777263j),(-0.0086142375311925-0.0034921797763422667j),(-0.005781284341343747+0.010727976441448678j),(-0.0029892340545212195+0.012550326097059205j),(-0.009937255011027565+0.003411242077456233j),(0.0009724367837358646-0.007726493552682163j),(0.0025877443683676635+0.00590596752714106j),(-0.004788315344485834-0.004252769963155046j),(0.007188524602196508+0.0002420038715849616j),(-0.0033248633454990325+0.0076648082286102336j),(-0.009335588489396151-0.001219380412266748j),(-0.007750585560920475-0.00622484500412517j),(-0.008773436539499238-0.004160635778977891j)
"(-2.6923076923076925, 2.230769230769231)",(-0.0006372192872437434+0.011231150740794435j),(0.007616567277838873-0.0010749751371048055j),(-0.005111816820566582-0.004360135261491875j),(0.0023570569341874927+0.005973674423025938j),(0.0005397246005063264-0.007265178896937642j),(-0.007759726396465239+0.005762155529926504j),(0.005639113569473715+0.011290196677656829j),(0.007724198764079772+0.010580225378450556j),(-0.004767332125927709+0.009313764753567438j),(-0.0041730870204372845-0.006529281845399088j),(0.00573289581798567+0.003088961458673938j),(-0.0065513234471509365-0.000335964385404652j),(0.005754888228317067-0.004658603700951732j),(0.003014111372593938+0.008032644860615811j),(-0.007359535209858065+0.006181563589037476j),(-0.009857418550498225+0.0021212125937467487j),(-0.008593311733589034+0.00470717755112729j)
"(-2.5384615384615383, 2.230769230769231)",(0.009036770396797136+0.006831445195599184j),(0.0030955509811706173-0.007094310226664106j),(-0.006404644992938571+0.0022618002467333937j),(0.006490481960741396+0.0009003471014075686j),(-0.006223993227439924-0.004231346982210336j),(0.0007759530403470031+0.010043117124528128j),(0.012882420559644817+0.0022475729003615078j),(0.013195653456281648+0.0014230422823780042j),(0.002628514711591122+0.010053755854909339j),(-0.007245033723972563-0.0026281410889488844j),(0.006528327998225537-0.0008696706052808108j),(-0.005587114081715902+0.0037509442305533906j),(0.0015467809063238376-0.007470006036479088j),(0.007867249245162312+0.003970938440869251j),(-0.0006244969858643226+0.009790312916646808j),(-0.00478266439137325+0.009035681631801018j),(-0.0013722561698437138+0.009786214410041176j)
"(-2.3846153846153846, 2.230769230769231)",(0.010821860459239458-0.0035944104931441598j),(-0.004380391368267216-0.0064372554998180665j),(-0.0013286560675748972+0.0067385479000940714j),(0.004107606957740915-0.0052855847153234214j),(-0.007052619203917262+0.0033147743375253227j),(0.00922718038302969+0.005060458109040471j),(0.01004707042523352-0.009097699664865101j),(0.01034865568538042-0.008526501145712656j),(0.008321225827057683+0.00605455428105198j),(-0.0074009547079979384+0.001988988750951725j),(0.005019196752545264-0.0043949916255113936j),(-0.0025127903148689265+0.006440975632295175j),(-0.003434409624763398-0.007076318133897242j),(0.008769044700137719-0.0022514337594660167j),(0.006625004718400233+0.007505118953880686j),(0.003719912610073909+0.009669634028688923j),(0.006978253200312063+0.007107404478039889j)
"(-2.230769230769231, 2.230769230769231)",(0.0033412090360938167-0.010975414662748699j),(-0.007827373543625714+0.00019041170981949957j),(0.005134936043218585+0.004679120395494799j),(-0.0025203134744802526-0.006367124890008129j),(-0.0008742344572871244+0.008042193276436333j),(0.009825536537367532-0.004995641726899727j),(-0.0006052738658501281-0.014032314835913664j),(0.001700860788694216-0.013390866966352614j),(0.010159085444863984-9.485971181266408e-05j),(-0.005168521005378487+0.005600908341854137j),(0.0020509286946612014-0.0064522858923509434j),(0.0014012262532050299+0.006974433073536463j),(-0.007141163274905758-0.003856055969944801j),(0.005466322388147052-0.007525302960952931j),(0.010175735677011024+0.0008562354305686625j),(0.009786896139890413+0.003783781010666548j),(0.009977293120846326-0.0010499185086097283j)
"(-2.0769230769230766, 2.230769230769231)",(-0.006929612260594617-0.009222766058337908j),(-0.00419015930689684+0.006661895259447088j),(0.0067629773095674375-0.0019158037537245175j),(-0.006916994786206183-0.001175399904085783j),(0.006593706029567594+0.005239398964385692j),(0.001752440199163174-0.011441620174134953j),(-0.011259445803640415-0.009202037376899862j),(-0.007435167561107463-0.011302530100339681j),(0.008282459974709784-0.0056011640611234315j),(-0.001757835788886515+0.007376743792119569j),(-0.0013009716851821377-0.006760726072351468j),(0.00488072301568438+0.005468991822451774j),(-0.008340857547881806+0.000789001591368398j),(-0.0003206911511570964-0.0095488656145105j),(0.008258262799842177-0.006339426516308285j),(0.009586125261522176-0.00456780419303656j),(0.0055678347936293955-0.008422155813633371j)
"(-1.923076923076923, 2.230769230769231)",(-0.011591798488738096-3.202002159455146e-05j),(0.0031484105124709063+0.007253208887276966j),(0.0020528133303726465-0.006812422821682352j),(-0.004788570448826407+0.005379211027847142j),(0.008355275066997117-0.002749998617047514j),(-0.008471105509828892-0.008760173763081745j),(-0.01492674912804704+0.001737409272559194j),(-0.012740589122969286-0.004425802007766432j),(0.004263975593040522-0.008835590544156743j),(0.0016605050988654458+0.007368541836458283j),(-0.0041841524529025904-0.005632240881267135j),(0.0070934920294643145+0.0026237333961435677j),(-0.0069029018073911335+0.005215741371785853j),(-0.006045018570547335-0.0077275262907271405j),(0.0021523890899167973-0.010385714618410627j),(0.003532975222285393-0.010138261712885064j),(-0.0027902511185951447-0.00975931563367892j)
"(-1.7692307692307692, 2.230769230769231)",(-0.007207578601878318+0.009138903780229336j),(0.00777235118063576+0.0016239953844361791j),(-0.00461251776824468-0.005535849431407098j),(0.001964165272019548+0.007143130732972829j),(0.0025919243825920342-0.00884845224423528j),(-0.012812264605887885+0.0010973455953637225j),(-0.009999855873707282+0.011820186730149765j),(-0.012915707708492692+0.0034287016852220437j),(-0.00011871227787076383-0.009599817073325573j),(0.0043626862898665615+0.0061440456745110875j),(-0.006165103428063726-0.0036542589003763616j),(0.007782001518541833-0.0006914721035508469j),(-0.0035615070296474093+0.008195032029296764j),(-0.009588194615019764-0.0030752388452153037j),(-0.004970678465971661-0.009583227275719216j),(-0.004528126419254234-0.009852099555132181j),(-0.009175268424677646-0.004439888964123201j)
"(-1.6153846153846154, 2.230769230769231)",(0.0025275651449127015+0.011399672405127466j),(0.0059293090490424374-0.005324605907580789j),(-0.007269605214667761+0.0006884348015914608j),(0.0072387883439135135+0.0024425578707257946j),(-0.005928874612293369-0.00768125214483859j),(-0.00808546156788285+0.010928934693902841j),(-8.87881222272672e-05+0.015878424713358742j),(-0.009302610963746467+0.009291364951080232j),(-0.0036854639535503536-0.00862068031388444j),(0.006126685600035724+0.004384055727297893j),(-0.007200584094364188-0.0014082373984517533j),(0.00715002474045815-0.003758858841400156j),(0.000576045710655359+0.009209016371656836j),(-0.010004244586574737+0.0025581547299032784j),(-0.009927959659823508-0.004679962770887772j),(-0.01007064073981963-0.0042641629709939755j),(-0.009537833033712651+0.003677825857123478j)
"(-1.4615384615384615, 2.230769230769231)",(0.010334061617867624+0.005492104926668375j),(-0.0006298009214582657-0.007968989291603296j),(-0.003712391523542882+0.006408480208916268j),(0.006386374513852599-0.004653341962242896j),(-0.010255741002992869-1.732352499613254e-05j),(0.0023603875177031887+0.014192315797952802j),(0.009478920711509542+0.013112828366245992j),(-0.004248913986333319+0.012116487962382934j),(-0.006028373441237168-0.00687613811672097j),(0.007079038364659202+0.00263056098847661j),(-0.007496240110853231+0.0006862616752719873j),(0.005643359190818577-0.006164150390302918j),(0.004492839451062108+0.008397296700218498j),(-0.007572773437594426+0.007385970098964135j),(-0.010967142860671138+0.001973847378139783j),(-0.010488384161628145+0.003360220235245565j),(-0.004071733739788439+0.009391614723720748j)
"(-1.3076923076923075, 2.230769230769231)",(0.011000832067706027-0.004032952285199822j),(-0.006631406163550279-0.004500028646272369j),(0.002957159102668691+0.006913848457771467j),(9.687204822245055e-05-0.008200843490059957j),(-0.006992896365623675+0.008347242047199352j),(0.012028438798186217+0.009328366263449002j),(0.015130435462064584+0.006188083072827459j),(0.00033360970843740445+0.012440225643798241j),(-0.007279889660400612-0.005151903535098027j),(0.007496290548000614+0.0012115840841082923j),(-0.007355144248908017+0.0024041419284433797j),(0.0037462122327755237-0.007795148681720071j),(0.007533849009654293+0.006301756146446744j),(-0.0033603048759274206+0.010286828228362773j),(-0.008178358232329774+0.007790342081530646j),(-0.006080101334929829+0.00925293911249667j),(0.0035780360937605828+0.009586779017583499j)
"(-1.1538461538461537, 2.230769230769231)",(0.004631444813621754-0.010763115719395127j),(-0.007729775735355389+0.002176174589445263j),(0.007383149579292831+0.0019869966467238646j),(-0.006625014932537233-0.005400151694702346j),(0.0015495074667347718+0.011511546071327613j),(0.01606515306817262-0.0003400178343497449j),(0.016283152966599383-0.0013578347327912182j),(0.0035245013379816077+0.011446922325632169j),(-0.007782527711522948-0.003906845433653865j),(0.0076553706715920405+0.00028028861688123594j),(-0.007071047109436899+0.0036707618596237205j),(0.0018550345905242998-0.008754225190871826j),(0.009463257557464855+0.0035798547175771504j),(0.0013641413617181202+0.010967775621195578j),(-0.0029879085698422615+0.011028928707090784j),(0.0007151876323813445+0.011084997203419548j),(0.009069231215708542+0.004688902636194107j)
"(-1.0, 2.230769230769231)",(-0.004307969965254724-0.010881743050352874j),(-0.003527718313874089+0.0072281186690874135j),(0.006377840214494552-0.004470213260638919j),(-0.00880728414273932+0.0015886781438725784j),(0.009839211598591914+0.007616840809267539j),(0.013688688737643204-0.009876518312150159j),(0.014459664051793497-0.007143736545749017j),(0.005210063194517419+0.01020806338222631j),(-0.007845015129334682-0.0033323236266210106j),(0.0077527016962005355-0.00010699936172555988j),(-0.006875315212254318+0.004490690284256198j),(0.0002358190793389604-0.009250166984729349j),(0.010375556990776752+0.0007974168073279902j),(0.005581083172112405+0.009785371401443333j),(0.002744501870116251+0.011202799538017049j),(0.0069398461136095544+0.008687726371617825j),(0.009905141740532033-0.0022841733506828708j)
