index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-3.0, 2.5384615384615383)",(0.0008882011272098767-0.014179411200931028j),(-0.00017503078057596778+0.005028276018701068j),(-0.0021717927208215267-0.0021888914463318167j),(0.007007981696692786+0.001696345309346619j),(-0.003949996220977811-0.01468431751477385j),(0.004567219094359278-0.01104318668898863j),(-0.0010722479856743175+0.0042536657577462765j),(0.0030402258815369347-0.0015848953215459765j),(-0.006977115693913216+1.4358455246821596e-05j),(0.007164754705736889-0.008506541510436517j),(0.011460553491049566-0.004375898301879408j)
"(-2.8461538461538463, 2.5384615384615383)",(-0.011123773680825132-0.00882894185916593j),(0.004135877868335548+0.002761151166356468j),(-0.003062949892725889+0.0007619877968624654j),(0.005526060459480034-0.005261077127357437j),(-0.014418526393638812-0.006193987370081038j),(-0.004300717689034567-0.010883807610921144j),(0.0017752308539695386+0.003824498297277311j),(0.0014900317339805642-0.0032799665227489084j),(-0.005497079840407975+0.004838545875212166j),(-0.0011900997954462323-0.011349758494656699j),(0.003821908063080894-0.01176153942089108j)
"(-2.6923076923076925, 2.5384615384615383)",(-0.013633687367242858+0.003913655699177854j),(0.004484081666809074-0.001995217226141731j),(-0.0009710966395528697+0.00309223883882137j),(-0.0013969730806289338-0.007976912834759878j),(-0.014412457328489042+0.0073515584754203014j),(-0.010214682524162588-0.005057029840753596j),(0.003576750769030635+0.0019050729822256292j),(-0.00077831053258604-0.0037227930134926487j),(-0.0011831524418849998+0.007598391890518238j),(-0.009089069673448427-0.007375616013142843j),(-0.006640773168452094-0.01053752388884703j)
"(-2.5384615384615383, 2.5384615384615383)",(-0.004905118991218826+0.013276672727269885j),(0.0007487591825882126-0.004778025656346936j),(0.0021688622493355116+0.0025408651815427815j),(-0.007833111326179951-0.0036033560805148143j),(-0.004116820821673564+0.016138383039797262j),(-0.010721836703793385+0.0026002436271573433j),(0.0038716294120881203-0.00046583535884733363j),(-0.0029079955098107405-0.0027948402430928157j),(0.003966265499721769+0.007036366685155502j),(-0.011959423016751076+0.000979182810190226j),(-0.012393179184355067-0.001853808851783967j)
"(-2.3846153846153846, 2.5384615384615383)",(0.007604733443099154+0.011884224916239193j),(-0.0035096278775057564-0.003212638450443102j),(0.003427515538934823-0.0004594990456192377j),(-0.008011390629329639+0.004541202737686821j),(0.009199646874332588+0.014422287687807102j),(-0.006636450389771642+0.008271850831970058j),(0.002906941859759847-0.0023896860133050418j),(-0.004207859282724206-0.0008611850776312589j),(0.007753046347340683+0.003446253392964983j),(-0.008364576982769514+0.009007683679640045j),(-0.009681299594973363+0.008050481482485893j)
"(-2.230769230769231, 2.5384615384615383)",(0.0139871949502323+0.001316921224490499j),(-0.004549125011710679+0.0010689592339051372j),(0.0015818737054215405-0.003231437650831661j),(-0.0012840377981206143+0.009782715214240274j),(0.01708733237694472+0.003845607987332505j),(-0.0006497642100465595+0.01009479709847853j),(0.0012810005918471317-0.003416857424901577j),(-0.004351585172169603+0.0014625665825731796j),(0.008749117549902081-0.0016886015804982264j),(-0.0004016868472934406+0.012574979017420381j),(-0.0006836930315296002+0.012614622751948735j)
"(-2.0769230769230766, 2.5384615384615383)",(0.009765210808814094-0.009993704801728055j),(-0.0017093947029917637+0.004250994670447114j),(-0.0018371176156357864-0.0032861365932765336j),(0.007370694102750913+0.0076224747928812136j),(0.015499363247657398-0.008866200836071259j),(0.0045749947503001005+0.00840391410729394j),(-0.00041801565650825205-0.00353936011696116j),(-0.003391563188967982+0.0035672806762530266j),(0.006731808615026229-0.006494305653152445j),(0.007872707296859169+0.010172282444170455j),(0.00860806046133991+0.0092749246001853j)
"(-1.923076923076923, 2.5384615384615383)",(-0.0013669437033425368-0.013811309592458791j),(0.0023799749109646184+0.003801512799341479j),(-0.003938855791396059-0.0004580297254407919j),(0.011400321355483788-0.0007723141984172725j),(0.006310913870586297-0.016966625472018423j),(0.00758721632716888+0.004786915017108508j),(-0.0018139597465660724-0.003009968615962531j),(-0.0016419572248882555+0.0050292370614797j),(0.002528046174379402-0.009480310897655879j),(0.012727582131575724+0.003238801018467057j),(0.012638951868815588+0.0005400958226240672j)
"(-1.7692307692307692, 2.5384615384615383)",(-0.011207245358342013-0.007995269308699909j),(0.004367187687930709+0.0003834249437060208j),(-0.0029103641889108166+0.0030386004663375526j),(0.007635418983275369-0.009696747443284654j),(-0.00516414910775475-0.017473870948327974j),(0.008283849834744181+0.0009245540869177401j),(-0.0027731884337035325-0.0021461107808862325j),(0.000484187169302642+0.0056753150948168005j),(-0.00250578751420424-0.0099706193017898j),(0.012411003245436722-0.005020172680143936j),(0.009543444270978894-0.008256497151189167j)
"(-1.6153846153846154, 2.5384615384615383)",(-0.013333896601872954+0.0028560036375456905j),(0.002931623673469721-0.0031189065590973035j),(0.0005971882907707846+0.0044610814350686655j),(-0.0017349600756237599-0.013239280481590055j),(-0.01392865467613353-0.011679861617177285j),(0.007381328310890112-0.002110749482875232j),(-0.0033354370738320387-0.0012062580283401202j),(0.002613757404440854+0.005553488900465053j),(-0.00705385207476917-0.008121073099520641j),(0.007512410221624799-0.011363266424717654j),(0.0015970309161038117-0.012454984620717749j)
"(-1.4615384615384615, 2.5384615384615383)",(-0.007082949641402124+0.011477442466134503j),(-0.0005292985604749341-0.004143344038955213j),(0.0040884335449722755+0.002622414586551833j),(-0.011167508005060596-0.009176104789380822j),(-0.017660639410383615-0.003150419769010245j),(0.005782751557509518-0.003973878902073572j),(-0.0036231740392211496-0.0003502347587139312j),(0.0044935468527686215+0.0048534631827726j),(-0.010228932527342218-0.004646469454925381j),(0.00020862525297891615-0.013828845330523205j),(-0.006772578981326913-0.01045854885764166j)
"(-1.3076923076923075, 2.5384615384615383)",(0.0030110812342481552+0.012974420922984904j),(-0.003393862816936192-0.002259970687294521j),(0.0051082157142494766-0.0013769509208910481j),(-0.01563107844820781+0.0002121456797768725j),(-0.01682965237518034+0.004725552065540746j),(0.004180250188277785-0.004813772025073019j),(-0.003774084847712511+0.0003456057540013767j),(0.006009847180732265+0.0038212258264359086j),(-0.011699834713393404-0.00045334505727403536j),(-0.006945363464075654-0.012164198453953957j),(-0.011683900202008093-0.003922433501121929j)
"(-1.1538461538461537, 2.5384615384615383)",(0.010913091633485389+0.0073076509268223365j),(-0.0038722975862337467+0.0009485458248469851j),(0.0028525362092822787-0.005069895999765057j),(-0.013357584456332616+0.010288248150927333j),(-0.013400544391656158+0.010112964970096096j),(0.002944023904801642-0.0049702468957484956j),(-0.00390623369139838+0.0008521924519621312j),(0.00716553609566147+0.002695415784488846j),(-0.011607448646198823+0.003661788378545861j),(-0.012021425668011412-0.00745809084793089j),(-0.01154600902853906+0.003777743087202054j)
"(-1.0, 2.5384615384615383)",(0.012819890241463947-0.0017011498095212342j),(-0.0019953518905824487+0.003364284497896036j),(-0.0015246370423106729-0.006273090518268463j),(-0.006005378826500742+0.017064762623935244j),(-0.009414924941250577+0.012775018730421714j),(0.002188427582843083-0.0047626125923479305j),(-0.004105792533644169+0.001152130447405136j),(0.008037073634644652+0.001674976687173889j),(-0.010376763359848492+0.00717436635311592j),(-0.014175621688125889-0.0013898196773695342j),(-0.007208433211895765+0.009503455638493067j)
"(-0.8461538461538458, 2.5384615384615383)",(0.008671079574956945-0.009302124117279377j),(0.0008533294839815606+0.0037644943746165775j),(-0.0058309436742606-0.004266176157927047j),(0.0031184419670878026+0.01900038060550386j),(-0.006211893285349077+0.01338229610452323j),(0.0018878582755311375-0.00439860727113741j),(-0.004422389933271095+0.0012135217907647562j),(0.008728568231554266+0.0009139935491591276j),(-0.008525015785374047+0.009857946705769538j),(-0.013571874234108506+0.004478070789723897j),(-0.0009329027139989089+0.011624439840143084j)
"(-0.6923076923076921, 2.5384615384615383)",(0.0012216928122003269-0.012430604429350678j),(0.003100674988229853+0.0022697663670085927j),(-0.008142320167372537+9.884279172075889e-05j),(0.011109059819400916+0.01694672139161618j),(-0.004328278476991836+0.012779248971465087j),(0.0019666125239948696-0.0039633077724784875j),(-0.004860255163926172+0.0009761244174218751j),(0.00933145708770302+0.0005327827910194291j),(-0.006525119744114282+0.011721705600016872j),(-0.010998677759274843+0.00911691591070441j),(0.004931217412227534+0.010221420216588475j)
"(-0.5384615384615383, 2.5384615384615383)",(-0.006038789253551738-0.01066644234081798j),(0.0038694696721798135-0.00013898310519665225j),(-0.007654671224019082+0.005143962707343557j),(0.016545260984082724+0.012958578027632778j),(-0.0037448146340618572+0.011560760233560938j),(0.002339086444506581-0.003440420471803403j),(-0.005359567079730666+0.0003535986935543433j),(0.009891233842384682+0.0006325746244107723j),(-0.004739678058076175+0.012913137040022718j),(-0.007434978467766019+0.012124650785384262j),(0.008857137029505156+0.0065046203251934035j)
"(-0.3846153846153846, 2.5384615384615383)",(-0.010636292928089507-0.00560295243188675j),(0.003156660140326525-0.002395002769848105j),(-0.004753926004364451+0.009324405325579445j),(0.019406541593911128+0.009057855623332318j),(-0.004158313412026978+0.009973172429483767j),(0.0029043589266282577-0.0027411403403841943j),(-0.005771007986731438-0.0007406039265675048j),(0.010379634784063386+0.0013018949891137265j),(-0.003411711946124243+0.01362493404130334j),(-0.0037330935838920487+0.01359574836658449j),(0.010394291762579092+0.00199646658259998j)
"(-0.23076923076923084, 2.5384615384615383)",(-0.011780116199262867+0.00047650842227986j),(0.0014929744670085093-0.0038506787181316225j),(-0.0005165791420354559+0.011848986967720835j),(0.020358424281325605+0.0065796441051549715j),(-0.005139616232058011+0.008011151593377766j),(0.003509836679066508-0.0017428528878440847j),(-0.005838528249276513-0.0023352487454444313j),(0.010672545116933566+0.0026044856288461996j),(-0.0026868267436089242+0.014024511584758871j),(-0.0004711088809094564+0.013905243645590686j),(0.009920658459247703-0.002086792974069469j)
"(-0.07692307692307665, 2.5384615384615383)",(-0.010056230514270648+0.005716251378967958j),(-0.0005010900411157163-0.004362745764199149j),(0.003914332368038166+0.012780579640748944j),(0.020025628515377848+0.006089362947704621j),(-0.006190792384630152+0.005590831865779552j),(0.003909642950656599-0.00035651330859757206j),(-0.005219156022840128-0.0043119788464591j),(0.01054008586676476+0.004541824009979014j),(-0.0026426327458293646+0.014208930318669075j),(0.0020549543854105493+0.013510448998004894j),(0.008202603478770274-0.0050916192397721894j)
"(0.0769230769230771, 2.5384615384615383)",(-0.006689646742856702+0.009183105331317557j),(-0.0023883813681280686-0.0041204123366759765j),(0.007725658722564859+0.012764868673532078j),(0.018589941851542655+0.007533062648824967j),(-0.0067796059365830205+0.002728728185404909j),(0.003762829950814221+0.0013651671866082892j),(-0.003575597807192761-0.006310311856751229j),(0.009663776740143942+0.006990484623015612j),(-0.0033079410816228734+0.014180766416343412j),(0.003761065855938231+0.012818517546100564j),(0.006014284481348168-0.006883497220617469j)
"(0.23076923076923084, 2.5384615384615383)",(-0.002880956097422105+0.010801374452360651j),(-0.0039777825828513245-0.003435649494813034j),(0.010491843192134228+0.012648537265147305j),(0.015777535593434366+0.010334879145885465j),(-0.006422860522883216-0.00032026063822312225j),(0.0027296905791000204+0.0031075349813410886j),(-0.0007608463380838812-0.007689596630636438j),(0.007701626171032174+0.009628581152826218j),(-0.004661950240549137+0.01384084995966889j),(0.00468395288463529+0.012122898695062842j),(0.00392707982992179-0.007656720750631535j)
"(0.384615384615385, 2.5384615384615383)",(0.0005474196102612031+0.011013720445783916j),(-0.005265464761598654-0.0026138339698355212j),(0.01198648292151113+0.013162929861772397j),(0.011181022525423355+0.013399889564793727j),(-0.00484523870246338-0.003017099925481747j),(0.000694463848343667+0.004256124772519362j),(0.0029412617891943498-0.007637213876753704j),(0.004417618465076807+0.011886349700369005j),(-0.00661103050206023+0.0129987899600047j),(0.004904426639319431+0.0115886173611375j),(0.0022600449995105044-0.007733027787634175j)
"(0.5384615384615388, 2.5384615384615383)",(0.003207454758641016+0.01043121221645946j),(-0.006344741619880055-0.0019152962214458549j),(0.011931129212826248+0.014696610061515602j),(0.004798955843877056+0.01520741982384826j),(-0.0021760156584581-0.004642231979788827j),(-0.0019598770282774985+0.004071608577625196j),(0.006642831147370671-0.005487773704798586j),(-0.00013152490702846142+0.012976375419284083j),(-0.008948819634055695+0.01140809339317317j),(0.004500269370264429+0.011262255143542236j),(0.001127092306744982-0.007420049598313377j)
"(0.6923076923076925, 2.5384615384615383)",(0.0050306830523075005+0.009604965244576866j),(-0.007322986567709183-0.0015702862580124375j),(0.009871966775809135+0.017095130281291355j),(-0.0024503322979990516+0.01423434832105567j),(0.0009245855860125897-0.004578036055879851j),(-0.004238821746303558+0.002129879351417411j),(0.00893790586541193-0.0012064855253652506j),(-0.005405365425883014+0.012061999858367563j),(-0.011315497305562533+0.00883521272409959j),(0.003530301881472348+0.011089265371253834j),(0.0005154623808785353-0.006942138841952972j)
"(0.8461538461538463, 2.5384615384615383)",(0.006106770230025721+0.00893237551184921j),(-0.008243734256608517-0.0018052899538359222j),(0.00534129443097718+0.01947980651933373j),(-0.008627185576810024+0.009744469217872786j),(0.0033634465730349207-0.002709312420520786j),(-0.004844071753425592-0.0011470895141769213j),(0.008400227022379315+0.00419137864511838j),(-0.010292883385282203+0.008585486556887335j),(-0.013183568771247597+0.005166410418812886j),(0.0020450795630174764+0.010931480154046169j),(0.00035404629090110686-0.006424922655521924j)
"(1.0, 2.5384615384615383)",(0.006547878695338797+0.008650276575813715j),(-0.00900339129842931-0.0028419343884319463j),(-0.0016406855624582144+0.020242171765051366j),(-0.011414781601503365+0.0025818771531441425j),(0.0040447912845819394+0.00026334777439590177j),(-0.0029552560694242956-0.004295069853111239j),(0.0044293222376310705+0.008653002557990178j),(-0.013266542089422058+0.0026880060987110295j),(-0.01390539599700606+0.0005393827456967921j),(0.00011724536244698222+0.01058692224914735j),(0.0005555454756086898-0.0059083582244686675j)
"(1.1538461538461542, 2.5384615384615383)",(0.006402381747082223+0.008857500869332211j),(-0.009272925154142601-0.004828538996676818j),(-0.009905586931264353+0.017499674637084673j),(-0.009422686206873934-0.00469829437436309j),(0.0025395780193059976+0.0029025047809695683j),(0.0009035853769074648-0.005368868254660062j),(-0.0019598773680335494+0.009823217775247093j),(-0.012865072512926269-0.004467222037281535j),(-0.012852759409598444-0.004540909523789714j),(-0.0021178056049169914+0.009819997589797522j),(0.001032854763258449-0.0053697033805871364j)
"(1.3076923076923084, 2.5384615384615383)",(0.005617861754584203+0.009524924431810793j),(-0.008478657278950584-0.007676191772164093j),(-0.01682828270131272+0.010162710488254343j),(-0.003430524584091407-0.008854678181693054j),(-0.00039519401783439946+0.0036931803392032973j),(0.004663081630334834-0.003218681261942606j),(-0.008046621585896143+0.006391488387463335j),(-0.008434462549527883-0.010738295212887834j),(-0.009650572249304734-0.009171044690165652j),(-0.004424655540725396+0.008411154758727394j),(0.0016970714012851831-0.00474757764237766j)
"(1.4615384615384617, 2.5384615384615383)",(0.004053405901616626+0.010474462494784894j),(-0.0059407504069539365-0.010828126404635369j),(-0.01901108337379412-0.0007536665672528074j),(0.003472382082390347-0.007864706337161206j),(-0.0029719182591419887+0.0020562805188263375j),(0.0057296464076174464+0.0013011853331245727j),(-0.010479938511963317-0.0006449246698312462j),(-0.0008255624516237901-0.013623765743890784j),(-0.004452360755664812-0.012180211413964033j),(-0.0064532996631603955+0.0062294939926845795j),(0.0024460001616480103-0.003965817577361443j)
"(1.6153846153846159, 2.5384615384615383)",(0.0015520049225471871+0.011335676336166271j),(-0.0012568662673712065-0.01310495111800381j),(-0.014147028650496052-0.011566400299695932j),(0.007400941995172515-0.0025266153458304375j),(-0.0034049943737705737-0.0009894690140410942j),(0.0028844783488021835+0.005341799881404077j),(-0.007276906011331955-0.00782995102153795j),(0.0074238829572670665-0.011401322146854537j),(0.0018609768388439484-0.012465628227396672j),(-0.007769533448441848+0.0033187909462164063j),(0.003151746974757662-0.002959512163085486j)
"(1.7692307692307692, 2.5384615384615383)",(-0.0019133703809122368+0.011521767617159256j),(0.005120529167149975-0.012879944141867505j),(-0.003195059630228723-0.017160093443169246j),(0.00616162677754861+0.003629665178115511j),(-0.0012812998385661387-0.003259287218920233j),(-0.002317302759179258+0.0058054621450679645j),(0.0004053499690899378-0.010839321640469503j),(0.012818450495234602-0.004326745236030311j),(0.007717227388437503-0.009481729834296349j),(-0.00794658417106228-3.076798043436727e-05j),(0.0036560353646520076-0.0017054740882893142j)
"(1.9230769230769234, 2.5384615384615383)",(-0.0060327470876437575+0.010299657970712115j),(0.011433389644141017-0.008799381171337871j),(0.008910881526811134-0.01402025436689399j),(0.0009595230362488511+0.006505004579619389j),(0.001849454321583179-0.0029437119469192144j),(-0.006136747538121769+0.001869497979982613j),(0.008225034159805349-0.007266124770427145j),(0.012511079601904746+0.004866854881964518j),(0.011244230976009684-0.0037044022640475094j),(-0.006713992503734826-0.0032686235555401282j),(0.0037822837458064053-0.0002557050622952297j)
"(2.0769230769230775, 2.5384615384615383)",(-0.009970972379458064+0.0070343919344338125j),(0.014836645728102064-0.0009282431981658446j),(0.015424262813068305-0.0033118874697135965j),(-0.0042417529671416754+0.004355000148186858j),(0.00345891233278608-0.0001905548411461798j),(-0.005349452734843188-0.0038036857028611597j),(0.01101110979813533+0.0011946498266383783j),(0.006100805271392887+0.011813444209435716j),(0.010991297480500425+0.0032042076447597535j),(-0.0041256676740507375-0.005671913733510814j),(0.0033723811920650733+0.001234560947601415j)
"(2.230769230769231, 2.5384615384615383)",(-0.012363774317465489+0.0016218797695735426j),(0.012676638051102727+0.008353772005519285j),(0.012187791506718336+0.00868491007688057j),(-0.005593122989399634-0.000807341465862483j),(0.002106034096345972+0.002746958556431222j),(-0.00014800152124422447-0.006695740980716579j),(0.006397491196195621+0.009134505652876112j),(-0.003522141597698984+0.012666665610185496j),(0.006733188073052747+0.008774037409911091j),(-0.0006728470136221369-0.0065529474102715745j),(0.0023501135951031087+0.0025013890448148273j)
"(2.384615384615385, 2.5384615384615383)",(-0.01169111721336057-0.0050381675137481955j),(0.00449318732289441+0.014716005938771134j),(0.0012508324685349048+0.014139147824524537j),(-0.0023687050469068244-0.004719066160513135j),(-0.0011313149385164733+0.0032754101397073545j),(0.0054385445764780094-0.004109040432605052j),(-0.002873517625047604+0.010831485879819334j),(-0.011211114545942761+0.00654643945759489j),(-7.399494429273383e-05+0.010674921244227037j),(0.002747358099637635-0.0055462882929859765j),(0.0007990339781417466+0.003212213189347324j)
"(2.5384615384615383, 2.5384615384615383)",(-0.0070840474152609-0.010875415036581584j),(-0.0065628886965807594+0.014035858654088644j),(-0.009698428134644421+0.009346227854307297j),(0.002441144568657322-0.004315086384939966j),(-0.0033754572239247153+0.0008201994238157638j),(0.006585803128444025+0.0021293229857661656j),(-0.010244864486474006+0.0046253752026819495j),(-0.01236071581196371-0.003343108250963011j),(-0.006598930649710196+0.00790551746975215j),(0.005065347159811964-0.002866155674602485j),(-0.0009790606795150544+0.003068588837861904j)
"(2.6923076923076925, 2.5384615384615383)",(0.0007180713210399679-0.01319182441535277j),(-0.014512971577489752+0.005497890499785763j),(-0.012647800643906642-0.0019160381694537853j),(0.004667747526580034-0.00028176151566959324j),(-0.002494025557719566-0.0024340290875762127j),(0.0019765101065506024+0.006729531806673498j),(-0.009990145993374968-0.005189405438225227j),(-0.005981039098640931-0.011109516777161658j),(-0.009801063333059159+0.0015929367278423188j),(0.005443866424247197+0.0006167380434858999j),(-0.0024780652255544156+0.001962115167323219j)
"(2.8461538461538467, 2.5384615384615383)",(0.008925701992135316-0.010026893402572568j),(-0.013983252495684828-0.006631313804460541j),(-0.005629476308259234-0.010783140390304941j),(0.0025795406974094435+0.0036007883100527766j),(0.0007786579990428755-0.003410002440200787j),(-0.004560941677961283+0.005433687266136849j),(-0.0019487348993834635-0.011089208323719232j),(0.004115344609075401-0.011720743242292116j),(-0.008023365549774845-0.005221305280318276j),(0.003706185082513665+0.0035968535563559645j),(-0.0031229771664866633+0.00012676510332887292j)
"(3.0, 2.5384615384615383)",(0.01349556757381135-0.0018040011248152935j),(-0.004440387927728597-0.014722052220521174j),(0.005323958974599873-0.01028764687369657j),(-0.0016402043128915667+0.003879510225693579j),(0.0033387307864014277-0.0010873503889945492j),(-0.0071102555845647345-0.0008720919962887226j),(0.007726162100365453-0.008173502046442797j),(0.011331541303891962-0.004579974852295044j),(-0.002134742110286987-0.00897769931009864j),(0.0005580033720660841+0.004844539075130241j),(-0.002527116032468952-0.001815104175148856j)
"(-3.0, 2.6923076923076925)",(0.008919564074010039-0.010514956702216643j),(-0.002643119716621389+0.003943301217755093j),(-0.0007585770208078265-0.0029915249568995086j),(0.005122232484606053+0.005563945842480243j),(0.00669360812221735-0.013610458657413286j),(0.010783720579785161-0.00357579779509766j),(-0.0038373550344241256+0.0015851495634064637j),(0.003099133483634614+0.0015502656621943123j),(-0.004418273358123979-0.005548698422533375j),(0.011138393597149918-0.0004983764854987748j),(0.011274107717211117+0.00434846151861664j)
"(-2.8461538461538463, 2.6923076923076925)",(-0.003291584310781772-0.013368767406214697j),(0.0018622689881432368+0.004298609249483645j),(-0.0030196642664943258-0.0009664063506937925j),(0.007911731569073644-0.0011742796439410234j),(-0.006308019016339113-0.014265359786259122j),(0.0054187714605274185-0.009680203334038292j),(-0.001992639039959325+0.0034660577378096565j),(0.003585719202677529-0.000650029426381405j),(-0.007287455682153411-0.0014590693968233525j),(0.007702850755923182-0.00843619045277597j),(0.010640768949142471-0.005894088961978543j)
"(-2.6923076923076925, 2.6923076923076925)",(-0.012666296307463812-0.005314085521199075j),(0.00454740739246468+0.0007958546582724201j),(-0.002518563253271779+0.0020834687541545125j),(0.003810936367230565-0.007576959866167391j),(-0.015267873749974278-0.004846147894252707j),(-0.0020958384439986005-0.010569463061098997j),(0.00038763171984981186+0.003832778880356206j),(0.0027049191835102336-0.0027374297378423874j),(-0.006917114447800875+0.0035824676536893173j),(-0.00030320571831909325-0.011695286894678594j),(0.0025128857194450602-0.011971963359456501j)
"(-2.5384615384615383, 2.6923076923076925)",(-0.01187404914361842+0.006815778047109855j),(0.003152488799565611-0.0032708877865403672j),(0.00036443001874673914+0.0033636852092694437j),(-0.0041051099517231725-0.008028600888407499j),(-0.014326996692790058+0.008019026809671701j),(-0.00791422616523545-0.006753550432393118j),(0.0023553508855029964+0.0028781655293111104j),(0.0008122072869446261-0.003998413633137665j),(-0.0035094128414290653+0.007372973643914212j),(-0.008338089643213007-0.008593511322904769j),(-0.00727970816053223-0.009899142492200063j)
"(-2.3846153846153846, 2.6923076923076925)",(-0.0019879951428969146+0.013487211703178984j),(-0.0008750585457004702-0.004377019552194913j),(0.003103861984236136+0.0016564797771152588j),(-0.00945536132444496-0.0017274120784382333j),(-0.0045730763651504885+0.016148674541468462j),(-0.0099491865510695-0.0007849348907482756j),(0.003396316529396359+0.0012028721118239735j),(-0.0014627343603823356-0.004087331526223049j),(0.0014984927334175287+0.00842651675988178j),(-0.012207027584407401-0.0009665654683639036j),(-0.01224623622739991-0.001403122064215549j)
"(-2.230769230769231, 2.6923076923076925)",(0.009151587691759657+0.010006602191945687j),(-0.0039929366903286665-0.001798969836835437j),(0.0032860234541268363-0.0016509845514156396j),(-0.0077712863551991475+0.006715865984966024j),(0.007766645094027921+0.015230692430349121j),(-0.00832143656933922+0.004593946813854294j),(0.003464220680479169-0.0005613483689764386j),(-0.0034835947873371196-0.003055007662176213j),(0.006217901238744448+0.006462253623376927j),(-0.01019647970357803+0.007249140207054025j),(-0.009531077495118024+0.007848009086542018j)
"(-2.0769230769230766, 2.6923076923076925)",(0.013462169922483905-0.0005327377014958537j),(-0.0037422804601259653+0.002099564851517814j),(0.00064793935071431-0.003811585360980096j),(8.703856662783823e-05+0.010999985303570277j),(0.016013679467832154+0.006641736760423466j),(-0.004553751832730376+0.0077448692505877j),(0.0028127966447099623-0.001986651596635876j),(-0.00480191989236414-0.0012343265160471304j),(0.009107696122804166+0.0022901393533797418j),(-0.0035489875510437492+0.012263907382459244j),(-0.0012345074897324177+0.012283142722103632j)
"(-1.923076923076923, 2.6923076923076925)",(0.008414684222576027-0.010389055244072196j),(-0.0005951917915694463+0.004156938152719853j),(-0.0027795061629502958-0.003001673765021638j),(0.008811914271382996+0.007853299131502626j),(0.01686140031842318-0.004605559935820965j),(-0.0004112471331408921+0.00841517813325967j),(0.0017873542508307222-0.002905458385648977j),(-0.005233606596142573+0.0009306193586434013j),(0.009447764436108518-0.0027005728403969287j),(0.0046049265469322535+0.01216855488147084j),(0.007542447203330692+0.009740721715211403j)
"(-1.7692307692307692, 2.6923076923076925)",(-0.0019664573021689583-0.013103149283889969j),(0.0028164865067008033+0.0029877418155027867j),(-0.00434915095418845+0.00029311265960275436j),(0.012649896971708173-0.0009076678607083918j),(0.011217224139959833-0.01343066047460272j),(0.002892182872268611+0.007285636751216389j),(0.000679327461818302-0.0033492014418106952j),(-0.004831986769098303+0.0030355811560028785j),(0.007387810990106723-0.0071331756124832155j),(0.010963689595619497+0.007418302476606425j),(0.012074692349707301+0.002162840041766315j)
"(-1.6153846153846154, 2.6923076923076925)",(-0.010714607763968305-0.007561709108854418j),(0.004005537145678604-0.0002480534812271938j),(-0.0027940800721805905+0.0037538351764030004j),(0.009191790204391035-0.010070119164760248j),(0.0025011391935458502-0.0171888891652385j),(0.004907327326730544+0.005321581846592532j),(-0.0003307473104783438-0.0034511735970593834j),(-0.0038030708897083786+0.004806519382950732j),(0.003680422159980964-0.01006535670143874j),(0.013442318933125226+0.00015808498787081882j),(0.0105047362981133-0.00617285185572119j)
"(-1.4615384615384615, 2.6923076923076925)",(-0.012779330136047769+0.0021714398989407255j),(0.0023936711945693337-0.0031093105075546204j),(0.0009696799240072769+0.004969376653737321j),(0.0003835913977798104-0.014645585318039915j),(-0.005759769496517547-0.016068635981864816j),(0.005757400122669363+0.003312192110398552j),(-0.0011656878855779093-0.0033678472720830507j),(-0.0024105498510202583+0.00612454407335687j),(-0.0007034212475189838-0.011142193037804796j),(0.011695033175763354-0.006986546668197571j),(0.00424056010541844-0.011298902484085353j)
"(-1.3076923076923075, 2.6923076923076925)",(-0.007703348499092808+0.010216702233667205j),(-0.0006501793301556233-0.0037867746876045203j),(0.0046167911037148825+0.0030291266985589854j),(-0.009329929902814834-0.012643527580330095j),(-0.01147824744748747-0.011968225943054073j),(0.005822344833879828+0.0017037127898623136j),(-0.0018154782324612507-0.0032363784673745052j),(-0.0009027024367142607+0.007003514740316435j),(-0.0049033603988559655-0.01051898844279161j),(0.0068034327695729565-0.01197401366044379j),(-0.0034242320976454917-0.011414492776500028j)
"(-1.1538461538461537, 2.6923076923076925)",(0.0010297803513950026+0.012571947605757625j),(-0.0031038951412487694-0.002145004584584575j),(0.005974219489612002-0.0010690359058057343j),(-0.015878582648175817-0.005464709192769045j),(-0.014252957214420828-0.0070577852130341385j),(0.005492294413275346+0.0006432037794502319j),(-0.0022982556814011403-0.0031620164566190023j),(0.0005263237524050714+0.007545200165294158j),(-0.008354723831165754-0.00866245998615985j),(0.000521760458005218-0.013875018869993306j),(-0.009258063057350146-0.007198859978054335j)
"(-1.0, 2.6923076923076925)",(0.008721607878411326+0.008842642071625053j),(-0.0036766002326214806+0.000583763895452303j),(0.00422897028827722-0.005221355300338208j),(-0.01746440025164228+0.0036656799023612715j),(-0.014769163748073204-0.002871776279588919j),(0.005047621732674566+0.00010211800364503585j),(-0.0026294796648835667-0.003220891550725969j),(0.0017434923136968425+0.007892280873806867j),(-0.010825879078343056-0.006139204357450477j),(-0.0054764797308715215-0.0128377081178361j),(-0.011464267693346977-0.0008808101222323573j)
