index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(2.5384615384615383, 0.0769230769230771)",(0.01887409520716936-0.002317412605035025j),(0.010576875869408753+0.0048839314444722925j),(-0.003893156459808301+0.008451545204989969j),(-0.0037419675169200195-0.006717848731015287j),(0.006645425929173286+0.0023836303088439178j),(-0.006376583352288014+0.00306241696532764j),(0.0004357613494947135-0.007400571769351899j),(0.007754149264823894+0.0012560916513062413j),(0.0018869160916168638+0.008025179936313602j),(-0.003295832172156631+0.007809087370881406j),(-0.003716487264088251+0.00764056666622829j),(0.0006070266370649512+0.008278328429703219j),(0.007258723926882565+0.0032033539701311208j),(0.0029082444469508357-0.006904544366619974j),(-0.007113078286179734+0.0002999238221052437j),(0.0049579138589516585+0.0049770965800278654j),(-0.0005290771009135316-0.007490306278933062j),(-0.006413099616940836+0.0062130961471092835j),(0.008927385947125631+0.00681441123110605j)
"(2.6923076923076925, 0.0769230769230771)",(0.009360817612701671+0.015555114948757564j),(-4.4956647578795276e-05+0.011181759771159835j),(-0.009021394622817787+0.00024579367910292446j),(0.004098721950228267-0.006250202469718502j),(0.0009716481289500653+0.006778933717664399j),(-0.005473058279866134-0.004135069807919721j),(0.006638453450086962-0.0027982227954352155j),(0.002103157958668718+0.007362226090800611j),(-0.006387664423048608+0.004910120637973917j),(-0.008294249823455809+0.0001510974537719866j),(-0.008311029388976907-0.00027347859587857496j),(-0.007101843855220082+0.003919884648271471j),(0.00026624369473606104+0.007728687040309436j),(0.007259468621749528-0.000543433471951472j),(-0.0035383508785415845-0.005926609386356799j),(-0.0018591013965472494+0.006555562093476575j),(0.006111018493340134-0.004003587330593256j),(-0.008259780410140027-0.0026968029811058843j),(-0.002207423438697382+0.010598013581809685j)
"(2.8461538461538467, 0.0769230769230771)",(-0.009966659471559662+0.01426254195090618j),(-0.009816540718548714+0.004416687013049229j),(-0.004050707906872351-0.0077740991453324j),(0.007235382781757546+0.0007719752036372627j),(-0.005410824235001476+0.0038749232072182345j),(0.0011722275143719613-0.006559396920586097j),(0.005280634301228199+0.004611632642320846j),(-0.005640998202901122+0.004900051407641257j),(-0.006948042669666002-0.003720632807060143j),(-0.0034299762729801237-0.007366831727994164j),(-0.0030719841676650926-0.007544085954947936j),(-0.006381326887462918-0.004716294455136146j),(-0.0066875352770215165+0.0034957998828670693j),(0.003660385584039852+0.006064464457991017j),(0.003470176523635092-0.005735664970949665j),(-0.006455407069686748+0.0014751916363909968j),(0.006273374242705092+0.0033655185685192448j),(-0.0013551086279266489-0.008355290137627949j),(-0.010165463949601957+0.002453355286103454j)
"(3.0, 0.0769230769230771)",(-0.01642700687368693-0.0031779154012252517j),(-0.007793002001475546-0.0068707139425439444j),(0.005106080654531663-0.0068290112630791915j),(0.002506856533566898+0.006636138023539644j),(-0.005756155850794531-0.0029724740306033377j),(0.00621527942709463-0.0018433036560694333j),(-0.001803214307471377+0.006589542235439379j),(-0.00666444224786667-0.0029782804686439594j),(0.0005272843062817628-0.007699037441616373j),(0.005238498355567199-0.0060022211426122764j),(0.005528596769325216-0.0057622765249472595j),(0.001600682858360201-0.007602325734779734j),(-0.005893177705469322-0.004427817779510604j),(-0.0036883310001468964+0.005833194376038276j),(0.006508163852493263+0.0004055888301542504j),(-0.004236286736843621-0.004858066590891067j),(-2.236000205518769e-05+0.006946799483523939j),(0.006671801156776272-0.004860493404844741j),(-0.006328591597281746-0.007899320489211673j)
"(-3.0, 0.23076923076923084)",(0.00940025408826315-0.007355186550215431j),(0.0031741140289389506-0.00714524065460808j),(-0.004268613974677578-0.006103503467720956j),(-0.005763979838480739+0.0039380429782497626j),(0.005634494517777082+0.0033754417467057552j),(-0.0012811102107340312-0.006286489344317115j),(-0.0033322339114779343+0.005910704696004694j),(0.007794789829099871-0.001470782591187412j),(-0.003558334988150485-0.009082379795987191j),(-0.010519495962088784-0.003660232289429263j),(-0.00878324712187115-0.0060467973780953055j),(0.003071073874421889-0.008317441148461393j),(0.004936307890973663+0.005369306202436123j),(-0.006515047118133361-0.00044774780673711696j),(0.005043548980732405-0.004002424705346069j),(0.0003608898379202666+0.006731563262208537j),(-0.007076830734694327-0.0013334206502961191j),(-0.0004789767393038129-0.007624364807150592j),(0.005099828480951384-0.006069825637784735j)
"(-2.8461538461538463, 0.23076923076923084)",(-0.0029489185940570497-0.011808711144163351j),(-0.0053512987283812884-0.0059163700786590626j),(-0.007479641086184834+0.0014185848738023322j),(0.001181949921595018+0.007054637941010002j),(0.005620865086264556-0.003728363485260678j),(-0.00638344290541183-0.001649674440074074j),(0.003956702782043317+0.005735424996546454j),(0.0020575637608272737-0.007891204743896152j),(-0.010079223281871502-0.0005108629441814191j),(-0.00792768862042074+0.008448726532601347j),(-0.009532156087975347+0.005561445303023838j),(-0.006135221480974493-0.006708986725429599j),(0.007250306406293195-0.001756535832730704j),(-0.0036977050666957634+0.005586420401684967j),(-0.0010688763297838693-0.006533159348638448j),(0.006277400526931616+0.0029280943471804884j),(-0.004487298254927657+0.005861471231708052j),(-0.007245217936999004-0.002917104664213371j),(-0.003469294345882326-0.0073082992678795864j)
"(-2.6923076923076925, 0.23076923076923084)",(-0.012232245400715502-0.0021589396219923312j),(-0.007738579416668499+0.0025454572529957334j),(-0.001820974762961848+0.007573322508923873j),(0.0070743944740177716+0.0019496793743886715j),(-0.0009499904910184913-0.006871210789332679j),(-0.004428818646945659+0.005142250624048222j),(0.007090544036435758-0.0010405052659366928j),(-0.006421522027694863-0.00541025366548j),(-0.004794140658967177+0.009303941922591858j),(0.00468791135295921+0.011146023784144367j),(0.0009675793417692266+0.011405589834405224j),(-0.009026893465254777+0.002357826531083441j),(0.002108893644324866-0.00734147703122543j),(0.0030468787338269075+0.006172511313820758j),(-0.006390126367175201-0.0023758586087496178j),(0.005727698693114772-0.004241433056346614j),(0.0032663101653193725+0.006835122107377683j),(-0.005901901053423945+0.005389806736090384j),(-0.00826130835270089+0.00011070881981312706j)
"(-2.5384615384615383, 0.23076923076923084)",(-0.007104202940162043+0.010511671890089768j),(-0.0008294161303138566+0.008285268839767377j),(0.006302691794464832+0.004891245596674339j),(0.0048884338218041085-0.005738002496383129j),(-0.0067951393887535835-0.002208636387565255j),(0.002704688174267188+0.006454621037307967j),(0.002309052751179972-0.0070136097531987756j),(-0.007903318191650341+0.0035414679355970763j),(0.006745876181113855+0.00854189479955021j),(0.012667043445584064+0.00027071399452964414j),(0.011122634081888448+0.004233959337939269j),(-0.0022851699098078797+0.009305617844728283j),(-0.005392235474614471-0.005677936296452998j),(0.007061597675309412+0.0005839874899551159j),(-0.005443667867518802+0.004453889715798463j),(-0.0009704819911897424-0.007279996169086365j),(0.007779743557102883+0.00024062113792765682j),(0.0023361381766651957+0.007846889781490615j),(-0.0034245779281024758+0.007719704693433342j)
"(-2.3846153846153846, 0.23076923076923084)",(0.006852464787935549+0.011012932625539169j),(0.0074043038470378835+0.004213807923963331j),(0.007233179632510227-0.0038222238197632187j),(-0.003207431139758866-0.007060100988877376j),(-0.005131699267002496+0.00529406465787647j),(0.007213102423277543+0.0005202575096228823j),(-0.005373635552233211-0.005407633727352025j),(-0.00029974458553374536+0.008944465661805354j),(0.011029012172499205-0.002700592926062966j),(0.005698914245040718-0.012060436344622325j),(0.009056902259663093-0.008479259275889337j),(0.007199800435182573+0.006719656750547295j),(-0.00786019260649201+0.0016840926378638744j),(0.0043619583722020695-0.005864777739493653j),(0.0010425007714547957+0.007195811115910458j),(-0.007035757009100345-0.0028220881259128777j),(0.0039330764396904045-0.006975110930952551j),(0.008282245227592334+0.0013749117258864962j),(0.005704352209105473+0.006490034623451304j)
"(-2.230769230769231, 0.23076923076923084)",(0.013150693756938857-0.0018055979130477406j),(0.007021382688606632-0.005181195764053222j),(-0.0005090487494367562-0.00838452679658j),(-0.007989199580913387-0.00011750515330191636j),(0.0025480698536947087+0.007185087129287965j),(0.003901058525673926-0.006394842258243532j),(-0.007529199398293584+0.002357547610677447j),(0.00815514117376078+0.00440334595378234j),(0.0022509401633800676-0.011674022324727957j),(-0.009191801977250186-0.010725885395533786j),(-0.0037041060820630542-0.012429897654314527j),(0.009698974516576144-0.002917386810238455j),(-0.0028994064531115854+0.007741105461354625j),(-0.002629401698702225-0.007085588005650118j),(0.006900066089127953+0.003022596005705265j),(-0.006169009326533246+0.004835644446392719j),(-0.004439223620554773-0.006953471096392484j),(0.005021873435084242-0.007005068674017534j),(0.008486661510738755-0.0025084507048711777j)
"(-2.0769230769230766, 0.23076923076923084)",(0.0038108172234419127-0.013054612301080263j),(-0.0019350512513965506-0.00873684766902918j),(-0.008065744943647852-0.003089329087307087j),(-0.003651335922633076+0.007395139913482422j),(0.00783886940143775+0.0009837527270222292j),(-0.003992491664719339-0.006677755118720629j),(-0.0015115599755930332+0.008047278862185186j),(0.007912060102010324-0.005474599356292665j),(-0.010144738031978033-0.007306255724068903j),(-0.014453323763038636+0.004259450496658046j),(-0.013367708114991618-0.0024933352617374158j),(0.002661548629758981-0.010075040633490826j),(0.004929111422548969+0.00694722818030974j),(-0.007605919975658492-0.0018887254397112092j),(0.0065286719047377316-0.004311571720376112j),(0.0010371929982916522+0.008053979739413467j),(-0.008490331394136142+0.0006066214917032221j),(-0.004147861863512455-0.007828825486412016j),(0.0013375336827268118-0.008974676915999773j)
"(-1.923076923076923, 0.23076923076923084)",(-0.010625539719407617-0.009038395377774767j),(-0.009005984908631578-0.0018245410665680881j),(-0.006339212628499689+0.006239961181711288j),(0.005263153502937602+0.006712789016508164j),(0.004614540783341894-0.006788244507731302j),(-0.008098522304900798+0.0003597408240912259j),(0.006587451289171123+0.005413193321501426j),(-0.0012309985722274437-0.009940966694023917j),(-0.011539326912576156+0.006436087978803844j),(-0.0022155341264812815+0.01607202102803496j),(-0.008921847490224347+0.011169086232401176j),(-0.007167914264603344-0.00797711423877602j),(0.00880079814990346+9.43705365893703e-05j),(-0.006229895698921869+0.005259465272778597j),(9.233437967060072e-05-0.008147555488905838j),(0.007687326785252828+0.003460368323022456j),(-0.0037028039399041343+0.007979583760042163j),(-0.009117340795892754+0.00018984354061213785j),(-0.007764879484768341-0.005145418189316547j)
"(-1.7692307692307692, 0.23076923076923084)",(-0.01293478115671241+0.006163395515787363j),(-0.00547402130838297+0.007702765369208452j),(0.003135723337237719+0.008624616589617638j),(0.00864085097479714-0.0018759461818825178j),(-0.004052809432116017-0.0075316093585962056j),(-0.0037851519298902044+0.007585844671242261j),(0.00833118445059869-0.003173273741713825j),(-0.009738020525037102-0.003830464643738022j),(0.0009122962451784908+0.014018085025783927j),(0.014955619465841844+0.009442323816707095j),(0.005649450044134495+0.013955068822837447j),(-0.010971301404232326+0.0012227610583796626j),(0.0057354054610143064-0.007097970233382139j),(0.00035229762484976764+0.00850716357399225j),(-0.0068722101680506725-0.005020958518862065j),(0.0073370420447871195-0.004806653081471697j),(0.00529230869613507+0.007411442764930052j),(-0.00409856583240744+0.008459553160352391j),(-0.008182833380293157+0.004972586360590697j)
"(-1.6153846153846154, 0.23076923076923084)",(0.0003374576494532466+0.01473482787124215j),(0.004961725331610874+0.008374484125607862j),(0.00945501964331462+0.0007732225340268284j),(0.0022029343704875713-0.008920762510822461j),(-0.008941417734389704+3.470514909069117e-05j),(0.0049152109755238125+0.007425287998086786j),(0.0016513976749096622-0.009222790393266754j),(-0.008566051996548764+0.00686675309564191j),(0.013925049637189664+0.005683604069110448j),(0.016439367920658646-0.01070103823756251j),(0.015645276449604475+0.0025468190845293398j),(-0.006096254571244169+0.009596828319882398j),(-0.0016059149598878207-0.009368949857822613j),(0.007058778882854698+0.0054708098733390175j),(-0.00854460108887439+0.0025558974380641575j),(7.124247707744905e-05-0.009147414121645697j),(0.009405913342680653-0.0008640888893415432j),(0.0058041660684937085+0.007777747115008063j),(0.001022119410538988+0.009803957858246611j)
"(-1.4615384615384615, 0.23076923076923084)",(0.013990413860870427+0.00590633455340951j),(0.009977205791949524-0.0011690548175541037j),(0.004830308124006796-0.008559808197854749j),(-0.0073011268907193835-0.006196564030994735j),(-0.004481315121072488+0.008244149725518492j),(0.009393596109699517-0.0003861596955667232j),(-0.007266042393320267-0.006740878890505685j),(0.001417730991606072+0.01149778110176898j),(0.012232921064202026-0.010670283529168816j),(-0.0030675511366632944-0.022091314015485863j),(0.011455593138012522-0.01202430390740976j),(0.0028931535570379217+0.011370191471197248j),(-0.008112307958017565-0.005781224472425056j),(0.009291881806479522-0.0015033724853122828j),(-0.003599899391228484+0.008658859487271606j),(-0.0077878016600935185-0.005550725335474523j),(0.004282075800203086-0.008832220440779888j),(0.009915969967569969-0.0015474824697036497j),(0.009576765017294212+0.003402955617677128j)
"(-1.3076923076923075, 0.23076923076923084)",(0.01148874285002116-0.010665180654823653j),(0.003087688618148882-0.009919288977274215j),(-0.005953659675637051-0.008293221394898341j),(-0.009228706885445616+0.003883383762153095j),(0.005220477313501475+0.008400069843016805j),(0.005039966893602383-0.008621707195746332j),(-0.01033727838271566+0.0022190089044831353j),(0.010932144393700135+0.005702402257736415j),(-0.004009445869951998-0.017212561673309965j),(-0.025007160328731553-0.008283855802458662j),(-0.0020247124891215073-0.01706265268297121j),(0.009913684289567262+0.0070655767993028j),(-0.010488155898352947+0.0007984795251178655j),(0.006055080080310719-0.007922892114595865j),(0.0042965901649825115+0.008911170516738922j),(-0.00953947607727665+0.0030743067599395867j),(-0.005419845243605639-0.008664804148644456j),(0.0034744083782286745-0.009799372913371898j),(0.007460318760027035-0.007385215786246867j)
"(-1.1538461538461537, 0.23076923076923084)",(-0.005166888310471267-0.015370379980895766j),(-0.008093741619067282-0.007104689192639357j),(-0.010452647487111411+0.001961036270280282j),(-0.0008325959025273901+0.010474421975745097j),(0.010474113723664854-0.0002100310835481487j),(-0.004521369858415361-0.009680650018398936j),(-0.005030645803023249+0.01023009074930011j),(0.01223487550997136-0.00523607261351349j),(-0.018554900506324384-0.005803915594935264j),(-0.02425285082407654+0.022263739983322352j),(-0.012811272962423379-0.01190985062897449j),(0.01273824962122862+0.0009772250838462845j),(-0.008841653607093382+0.006875694669748339j),(-0.00031215993423361923-0.01061103832839189j),(0.009903935577702434+0.0033931901879903606j),(-0.0037302511573186112+0.00984499100766191j),(-0.010660048309637208-0.00023798888292433186j),(-0.007143155260835628-0.008088778018187146j),(-0.0034871959983404123-0.010288486362590282j)
"(-1.0, 0.23076923076923084)",(-0.01672834420927041-0.0016905630805749098j),(-0.01016950977023267+0.004681960614400174j),(-0.0028061902846001074+0.010756053966286318j),(0.00933355583408983+0.005959066267572095j),(0.005745038161742715-0.009567261660282898j),(-0.011260593782611183-0.0024516596297623934j),(0.004433633661182155+0.011639354884842136j),(0.006007798377739401-0.013412177734452281j),(-0.018382313230069502+0.01217056703094393j),(0.005451805895737142+0.04264631072270763j),(-0.016470841917843617-0.007144877469072097j),(0.013186181422511456-0.0033906169062240406j),(-0.005345640905113406+0.01075870463878366j),(-0.006584234378856287-0.009236071610339604j),(0.010233739782040846-0.004311634311321541j),(0.005247807619107402+0.009758677480160733j),(-0.0065560940045111035+0.009012636770211567j),(-0.010991312402293278+0.0022644565635810154j),(-0.011167244951170567-0.001485763584747005j)
