index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-0.6923076923076921, -2.8461538461538463)",(0.008736329951016145+0.004673962257736329j),(-0.011334679895751957-0.0016912728022806412j),(-0.0007015364044025579-0.016002173386696173j),(-0.004787366837086048-0.01415811213786634j),(-0.007481611881236174+0.005814464828184654j),(0.0032684754786706806-0.003643149651696967j),(0.002159876890903689+0.004256311120887872j),(-0.00818091333313997-0.011047752892527435j),(-0.021694417763752673-0.0009878330034524066j),(0.0021912203522958954-0.009222451096219867j),(-0.0034499053928693352+0.00215876787435655j)
"(-0.5384615384615383, -2.8461538461538463)",(0.009630725041513076-0.0006982336283481404j),(-0.0105252163485348+0.0031791543293848974j),(-0.0053574620129460925-0.014931365778435339j),(-0.007019987573161945-0.013670142320656649j),(-0.007923977816465515+0.006222027958903461j),(0.003927347228630336-0.003438018835382176j),(0.0013728152170181369+0.0042883667156941125j),(-0.00777661593160715-0.009839377658392958j),(-0.021688969476978563+0.005015451375807704j),(-0.0027695811857082397-0.010175323030587251j),(-0.0015381419761483477+0.0038937187679884424j)
"(-0.3846153846153846, -2.8461538461538463)",(0.007790426812665881-0.005276574427430067j),(-0.00808352852085324+0.0067014990620929945j),(-0.008844739751623394-0.012897269025669397j),(-0.008572930036489977-0.01319323815471643j),(-0.008684583761687535+0.00621116490871734j),(0.004764954482263134-0.002899712851068504j),(0.00032908332911477995+0.004289688403061673j),(-0.006559666047173158-0.009260559014218161j),(-0.020550151434185513+0.009150473407884739j),(-0.00750433882859776-0.009021286352261796j),(0.0009026999258817428+0.004267672807847767j)
"(-0.23076923076923084, -2.8461538461538463)",(0.0043627474607561695-0.008068346346752707j),(-0.004996570795269012+0.008641794653914183j),(-0.01113986163875705-0.010552505805553829j),(-0.009461827646147303-0.012948716725484893j),(-0.009746687960953683+0.005663792620023379j),(0.005656061423435551-0.001893400150925091j),(-0.00093425209789257+0.004064472083116196j),(-0.004707529386653725-0.009057164574712832j),(-0.019350065307113924+0.011250075814162085j),(-0.01127786312060782-0.006526521852469794j),(0.003091684755880635+0.0034144335356001173j)
"(-0.07692307692307665, -2.8461538461538463)",(0.0005517151659234516-0.008933443691669919j),(-0.0020256411985907705+0.009228749971262305j),(-0.012423104031446839-0.00837734459439427j),(-0.00969827637052636-0.013064357032350198j),(-0.010994645352279411+0.004427051316839758j),(0.0063662849576155405-0.0003121693435355673j),(-0.002291320881309866+0.0034038736210256163j),(-0.0023403676692066292-0.008844835407163971j),(-0.018702419362442043+0.011430121617909711j),(-0.013946074767278573-0.003593856321666077j),(0.004591739057978184+0.001788215701430568j)
"(0.0769230769230771, -2.8461538461538463)",(-0.0027856040987073827-0.008293526636187543j),(0.00039469555666044373+0.008897641405717412j),(-0.012947046587341509-0.006664942044910137j),(-0.009260625881048121-0.013570380220791609j),(-0.012181608943337465+0.0023523409207496728j),(0.0065458107053151015+0.0018414263842865832j),(-0.0034833813044411826+0.002151459882503953j),(0.00035742655523878235-0.008185910837056502j),(-0.018702845857829914+0.009836261720137561j),(-0.015771023605048153-0.0009928503394740363j),(0.0053323810663230475-0.00011941001710660187j)
"(0.23076923076923084, -2.8461538461538463)",(-0.00524899976215327-0.006777986968648063j),(0.0021151395255133688+0.008092375615695663j),(-0.01294464082606071-0.005553598500228315j),(-0.008088174233192837-0.014392989487279056j),(-0.012911281065074201-0.000629306214401251j),(0.005781586752965793+0.004351115835892023j),(-0.004123882408445411+0.0003103906866368077j),(0.0030270051758299436-0.006698774567211572j),(-0.018969764384927833+0.006583045314989962j),(-0.01715630917237482+0.00071111571590465j),(0.005492963648530997-0.001950450698239771j)
"(0.384615384615385, -2.8461538461538463)",(-0.006808756982524324-0.0049664983126527j),(0.0031704077025686127+0.007159357010625391j),(-0.01257960987111174-0.005072352096753754j),(-0.006101281574975669-0.015344206630751245j),(-0.01266222361874292-0.004399000503231936j),(0.0037386889174018615+0.006703454213892989j),(-0.0037961291305935313-0.0018400808153577952j),(0.005101900114695594-0.0042223859723722204j),(-0.0187441298983029+0.0018808769636741132j),(-0.01840584325367023+0.0011050756241437008j),(0.005361461378914352-0.0035215471634120503j)
"(0.5384615384615388, -2.8461538461538463)",(-0.007648054715973431-0.0032713046973081206j),(0.0036788504523732222+0.006317968541648892j),(-0.011930183658580944-0.005178636128275387j),(-0.0032488443188522518-0.016115222587894835j),(-0.010887887525842303-0.008534652105914309j),(0.00038796750880126595+0.00810303024135167j),(-0.0022613425339171583-0.0036982618476070345j),(0.005920305796653274-0.000998471794557524j),(-0.01708687283674414-0.003729051137970915j),(-0.01953709413683885-0.00013069796326639965j),(0.005234706364762467-0.004777874552533219j)
"(0.6923076923076925, -2.8461538461538463)",(-0.00802049503240608-0.0019286792392905153j),(0.0037713895564729064+0.0056752621795325645j),(-0.010995409289210193-0.005779059643668181j),(0.0004195318916080776-0.0162885851138758j),(-0.007211988771029769-0.012244754496414451j),(-0.0037531332112648074+0.007671386791950394j),(0.00027927758169373526-0.00446763903210901j),(0.005007825302392945+0.002241370306215954j),(-0.01323276175717489-0.009182596873477803j),(-0.02015830945289913-0.0031870139052929446j),(0.005370453561161844-0.005710602967226027j)
"(0.8461538461538463, -2.8461538461538463)",(-0.008156679295717572-0.0010466144108820987j),(0.003554045472801209+0.0052560738048374j),(-0.009716698928621197-0.006733598412853771j),(0.004668936166992135-0.015389411203915876j),(-0.0016969510193214582-0.014431742254947331j),(-0.007522911941829442+0.004856063114488369j),(0.003026028465702595-0.0035123462169513375j),(0.0024449494414047436+0.004429760029146009j),(-0.007075554062777719-0.012944227711917295j),(-0.019454880394010676-0.007942084813681678j),(0.005966885673793904-0.006271840301656241j)
"(1.0, -2.8461538461538463)",(-0.008216855907058292-0.000664896892000234j),(0.003096632480955692+0.005031175605704996j),(-0.008011536009056953-0.007849667094414295j),(0.009009464895407908-0.012992700251209771j),(0.004905154850559209-0.013957085848823396j),(-0.00934896125313097-6.443739822002231e-05j),(0.004733543326348876-0.0008427608891448481j),(-0.0009038312470931972+0.004624424082613299j),(0.0004114783785671553-0.013461471147536616j),(-0.016382570541596184-0.013670251405155261j),(0.007133430256064726-0.006307066689737873j)
"(1.1538461538461542, -2.8461538461538463)",(-0.008271400132645131-0.0008016800366750908j),(0.0024379064972181634+0.004936851769137073j),(-0.005818329351620135-0.008876706380021259j),(0.012684498097077496-0.008887398806228245j),(0.011077739020201607-0.01011246462844742j),(-0.00789958282200706-0.005666691452324203j),(0.004278742619017584+0.002561537828990186j),(-0.0035690172935246268+0.002627429455054121j),(0.0071629647043457-0.00997595799061249j),(-0.010156955318745919-0.01882150009505382j),(0.008823554336079523-0.005527712077999562j)
"(1.3076923076923084, -2.8461538461538463)",(-0.008291605267238726-0.0014742605181957726j),(0.0015996108521825311+0.004886349244617914j),(-0.003149590408947206-0.009514397714200687j),(0.014765778393784084-0.003265957607349321j),(0.014813255713317474-0.0031701048527018405j),(-0.0029764055590807133-0.009619375067027883j),(0.0014576578145087745+0.004958835071817637j),(-0.004162244685133972-0.0006243547107779467j),(0.01070417281606967-0.003312688712498257j),(-0.000981034913626432-0.021169293141271694j),(0.01072684095514965-0.003562285590830765j)
"(1.4615384615384617, -2.8461538461538463)",(-0.008142913772109526-0.0026880683163978143j),(0.0006047317453480016+0.00477716706718406j),(-0.00014462232202706364-0.009447295554104944j),(0.014385793891799413+0.0031327087096434795j),(0.014307573728091936+0.005262684675776941j),(0.003847078531723414-0.00965109439229928j),(-0.0025044252161350164+0.004727408561047855j),(-0.002287874457473731-0.003321449048227971j),(0.009440861820147669+0.003971145542586682j),(0.009328177875792548-0.01858152364983145j),(0.012168674317092934-0.0001317767101910534j)
"(1.6153846153846159, -2.8461538461538463)",(-0.007586835727117981-0.004390999939684425j),(-0.0005030628243838863+0.0044992861203037434j),(0.002895621297557776-0.008413239619896862j),(0.0110854384234654+0.00902922024980963j),(0.00891747326401673+0.012421529297787967j),(0.009458496393515224-0.004963003504378212j),(-0.005304756941205786+0.0015542082529438049j),(0.0009497933702470122-0.0037788544031243194j),(0.003906545925786118+0.008536859027176859j),(0.017393907612995457-0.010332726101922273j),(0.012130690491973692+0.004641747701327088j)
"(1.7692307692307692, -2.8461538461538463)",(-0.006312836450846885-0.006397832861020579j),(-0.0016419017758890486+0.0039491220727716925j),(0.005515771820743045-0.0063003191364775545j),(0.005174407840096775+0.012851045431795787j),(-5.5702838353615326e-05+0.015291514947518205j),(0.01059907473664779+0.0027283930216446006j),(-0.004897467105657877-0.002917012979553062j),(0.0034164188680651233-0.001643468739236378j),(-0.0029988715453387665+0.008098250659746831j),(0.019484248978630714+0.0016879505103574405j),(0.009536269326743244+0.009892338985794748j)
"(1.9230769230769234, -2.8461538461538463)",(-0.0040302820315507824-0.008308781595239952j),(-0.0026807544845958257+0.0030524252536470774j),(0.0071785262334596684-0.0032480324837635645j),(-0.002074023854025859+0.01323751925748452j),(-0.009335782799393942+0.01205966988739865j),(0.00592516549978563+0.009479645958644473j),(-0.0011058294750948127-0.005760937314701609j),(0.003339918214106343+0.0016181759342457807j),(-0.007356228404923911+0.003078929229465576j),(0.013673399328583448+0.012916721254353287j),(0.0038628530546993955+0.013883032320058416j)
"(2.0769230769230775, -2.8461538461538463)",(-0.0006395359437118952-0.00947725630665601j),(-0.0034418862855590394+0.0017961478646401137j),(0.007409909353514015+0.0002915645227017981j),(-0.008587177189858837+0.00967961264762295j),(-0.014775040816492866+0.003455693097733436j),(-0.002538932562448614+0.011098774796381035j),(0.003761377798197933-0.004705223489285364j),(0.0007240619651041819+0.0035790419003171505j),(-0.006641362346526295-0.00325160240710755j),(0.0017960085705642395+0.017933441971308816j),(-0.004102657499004828+0.014416432978721222j)
"(2.230769230769231, -2.8461538461538463)",(0.003544485198355713-0.00910814095010626j),(-0.003724917687233875+0.0002638345018778661j),(0.005992792071521765+0.003585857430847841j),(-0.01210981317354457+0.0030209790299320196j),(-0.01337592800902221-0.006930253627268974j),(-0.009914929045165808+0.005953204679042072j),(0.006172313105083769-8.58237619847771e-05j),(-0.002428498453795545+0.0026679780501473863j),(-0.001606472296411356-0.006695809569692538j),(-0.01047119453115747+0.013676539512849245j),(-0.011869618755570912+0.009923156788993399j)
"(2.384615384615385, -2.8461538461538463)",(0.007622663364522247-0.006553255842759937j),(-0.0033587074739398317-0.0013386043574324217j),(0.0031435572604588524+0.005784039831488499j),(-0.011147085474175537-0.004516634944169631j),(-0.005272847271863543-0.01396587353619763j),(-0.011247308589797979-0.003289864593819103j),(0.003994631955795011+0.004888126070236582j),(-0.0035499027804433573-0.00043410442496946185j),(0.003997042776122616-0.005048067467805881j),(-0.01629860246183122+0.00211182005128251j),(-0.015833760275138938+0.0008658107162240821j)
"(2.5384615384615383, -2.8461538461538463)",(0.01017588999035497-0.0017760698271777177j),(-0.002278892624813731-0.0026877114838466027j),(-0.0004222085073183931+0.006198692442099442j),(-0.005847100364975641-0.009998341439132656j),(0.005658998541480892-0.01364118611686163j),(-0.005070491061622553-0.010708267324117967j),(-0.0014695554179450304+0.006273365137089988j),(-0.001644096937795613-0.003151527342695159j),(0.006043399399818839+0.00015984572293350615j),(-0.012070328103320606-0.009989005520927293j),(-0.01307301442317135-0.009484703164942399j)
"(2.6923076923076925, -2.8461538461538463)",(0.009726969525794613+0.004214625552920317j),(-0.0006122660808658483-0.0034012758093868068j),(-0.0036198040489926913+0.004624038473442464j),(0.0017010156863639916-0.011018811697112168j),(0.01342521065139874-0.005711262945869029j),(0.004865414552587915-0.010920131836939094j),(-0.006017616945283584+0.002622377305757091j),(0.0016978456494741384-0.003106547815404096j),(0.003203393025879283+0.0047127189187501205j),(-0.00046111739734530763-0.01492528697548118j),(-0.0036322889452526565-0.015950687023466567j)
"(2.8461538461538467, -2.8461538461538463)",(0.0055770535866528775+0.009320642524714949j),(0.0012724622115983495-0.0031628720107793216j),(-0.0053402087823776955+0.0015461076002682237j),(0.008129561604234918-0.007002882944734872j),(0.013298311826131823+0.005511268200241525j),(0.011591404647767931-0.0032595283206220908j),(-0.005752879044648108-0.003386967019353063j),(0.003520718947679822-0.0002755630452267992j),(-0.0019394898799919465+0.005030160954168609j),(0.010630126906491106-0.009467581924896284j),(0.008321176013040306-0.014235060179248768j)
"(3.0, -2.8461538461538463)",(-0.0013447698918884624+0.011027956282808083j),(0.0028022067099629164-0.0018916125894573037j),(-0.004916059011471012-0.0019065730870643758j),(0.010323971408166828+0.0001886819388694032j),(0.005054889658314156+0.013257379626025216j),(0.009865304977325799+0.007019530825275301j),(-0.0005640515031552346-0.006754932566881856j),(0.0021232375201288693+0.00281619777808581j),(-0.004992585567893484+0.0011273136456953952j),(0.013384012456388995+0.0022878524437991315j),(0.016000151697668875-0.004227955296152904j)
"(-3.0, -2.6923076923076925)",(0.008121898297109815-0.01013541443708036j),(0.01315628733195458+0.005259341363020995j),(0.0127544579959719-0.00014418232587914j),(-0.0037853128431182227-0.006414196406159294j),(0.003037658576028754+0.0022163526710749395j),(-0.003922577328249705+0.002494659273663584j),(0.01154402565203773-0.0050547148368761344j),(0.007672457631870921-0.01565608990868166j),(0.006572045892927202+0.004971847769289121j),(-0.0009425365593848667-0.003379336403010423j),(-0.003498419874825538+0.003515460757663265j)
"(-2.8461538461538463, -2.6923076923076925)",(-0.0034237998315639327-0.012460895357124385j),(0.012551567100286619-0.006730766031036149j),(0.009133470709080112-0.009416433689128772j),(-0.007406251766843146-0.0025352369212407696j),(0.003926571089027979-1.280720739716887e-05j),(-0.001586275948375908+0.0042083925804142054j),(0.004847790997672355-0.0112696651654499j),(-0.007222727047648139-0.01643018299213228j),(0.008279913272987688-0.0027529027647484362j),(-0.003473121863652595-0.0009700365999521205j),(0.0010473074387264746+0.00478677297153989j)
"(-2.6923076923076925, -2.6923076923076925)",(-0.011965711655899805-0.004665692625883563j),(0.0031509600609133065-0.01394607849076841j),(1.4953641563917098e-05-0.013484812260133011j),(-0.007727094611877833+0.0028479328641851736j),(0.003380164775635013-0.0023505360261021485j),(0.0010557407579641757+0.004222355778533765j),(-0.003650880040554444-0.011308080580688435j),(-0.017550352958267353-0.005671714469796433j),(0.002727021357402505-0.008855516255434941j),(-0.002738535851343921+0.0025159303874392205j),(0.004513494538201345+0.001736526424649171j)
"(-2.5384615384615383, -2.6923076923076925)",(-0.010900498862102037+0.006611005118242865j),(-0.008289646593079692-0.011690601442921273j),(-0.009404011300960932-0.010170679981491888j),(-0.004614655327886555+0.007339504729429222j),(0.0016468749302344157-0.004009250982304172j),(0.0030515119895582286+0.002910681506359036j),(-0.009595258417213542-0.006240896009893594j),(-0.016570057902081728+0.009110719244688455j),(-0.00583460667973091-0.007959586048131632j),(0.0006708613542906942+0.003790729093049169j),(0.003908881100161649-0.002729975611612575j)
