index,x,value
"(-4.292929292929293, -1.5789473684210527)","(-4.292929292929293, -1.5789473684210527)",(-203.93446918118565+7.196370707217429j)
"(-4.191919191919192, -1.5789473684210527)","(-4.191919191919192, -1.5789473684210527)",(-129.33839138094226+207.94693170387362j)
"(-4.090909090909091, -1.5789473684210527)","(-4.090909090909091, -1.5789473684210527)",(100.78904442564277+232.26567256947175j)
"(-3.9898989898989896, -1.5789473684210527)","(-3.9898989898989896, -1.5789473684210527)",(227.61888040717903+51.33313284234398j)
"(-3.888888888888889, -1.5789473684210527)","(-3.888888888888889, -1.5789473684210527)",(149.75819803780203-164.73664099460257j)
"(-3.787878787878788, -1.5789473684210527)","(-3.787878787878788, -1.5789473684210527)",(-48.46496511808451-230.17356633676994j)
"(-3.686868686868687, -1.5789473684210527)","(-3.686868686868687, -1.5789473684210527)",(-216.6902790588194-90.61543482613534j)
"(-3.5858585858585856, -1.5789473684210527)","(-3.5858585858585856, -1.5789473684210527)",(-207.6517990540815+116.2477361489182j)
"(-3.484848484848485, -1.5789473684210527)","(-3.484848484848485, -1.5789473684210527)",(-80.5977885697456+199.82564716931742j)
"(-3.383838383838384, -1.5789473684210527)","(-3.383838383838384, -1.5789473684210527)",(119.71838515881365+194.84331369001262j)
"(-3.282828282828283, -1.5789473684210527)","(-3.282828282828283, -1.5789473684210527)",(204.39562543452064+18.930632600852558j)
"(-3.1818181818181817, -1.5789473684210527)","(-3.1818181818181817, -1.5789473684210527)",(132.77447785445014-166.9097527922647j)
"(-3.080808080808081, -1.5789473684210527)","(-3.080808080808081, -1.5789473684210527)",(-56.18079459592212-206.13277284948154j)
"(-2.9797979797979797, -1.5789473684210527)","(-2.9797979797979797, -1.5789473684210527)",(-185.0505292730301-62.02799450275298j)
"(-2.878787878787879, -1.5789473684210527)","(-2.878787878787879, -1.5789473684210527)",(-152.92606505268296+76.45245547219379j)
"(-2.7777777777777777, -1.5789473684210527)","(-2.7777777777777777, -1.5789473684210527)",(7.133561724485249+163.8290183323033j)
"(-2.676767676767677, -1.5789473684210527)","(-2.676767676767677, -1.5789473684210527)",(96.82343477007518+104.09574734874921j)
"(-2.5757575757575757, -1.5789473684210527)","(-2.5757575757575757, -1.5789473684210527)",(88.03024647621314-13.13455169058023j)
"(-2.474747474747475, -1.5789473684210527)","(-2.474747474747475, -1.5789473684210527)",(-8.343153564387007-74.71266433616415j)
"(-2.3737373737373737, -1.5789473684210527)","(-2.3737373737373737, -1.5789473684210527)",(-61.79293391112907-38.034255081782796j)
"(-2.272727272727273, -1.5789473684210527)","(-2.272727272727273, -1.5789473684210527)",(-44.7265181763358+50.81489725145598j)
"(-2.1717171717171717, -1.5789473684210527)","(-2.1717171717171717, -1.5789473684210527)",(68.99574848952513+89.74901678813313j)
