index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)"
"(0.8461538461538463, 2.5384615384615383)",(0.0055491520119378265+0.008122024465293623j),(-0.0014784527404067163-0.008902853101741487j),(-0.008474530796348844+0.00935438352462748j),(0.007739078377986337+0.01497494703046838j),(0.004815164314601401+0.015347725448251888j),(-0.010772859562455299+0.004153569846831879j),(0.0038266406643413615-0.007616384672129103j),(-0.0003945831361040975+0.007663831103856761j),(-0.0038135893947995316-0.00720038038344881j),(0.009199910427558192+0.0013791493248130795j),(-0.0023823730001253833+0.010356968184451974j),(-0.010910264340876786+0.004044111773481881j),(-0.011912003301172652+0.0009355208326807061j),(-0.00987652543034564+0.005783190808572729j),(0.0011734519661312681+0.010252354886620256j),(0.008484332270281935-0.002972253951303732j),(-0.007035862631337256-0.003703201223998816j)
"(1.0, 2.5384615384615383)",(0.005809713357827382+0.007939636481544707j),(-0.0014695669491269236-0.00920460105662687j),(-0.010061542779965496+0.008502380580690319j),(0.0025019441255788046+0.016725792524570637j),(-0.003459987624062184+0.01490928649410042j),(-0.010326804117273323-0.0033798069305546368j),(0.007721606535249962-0.0028071665112391025j),(-0.005516426525225503+0.005223918538689644j),(0.0019150660057698202-0.00796669338682746j),(0.006503533012769427+0.006788201653029208j),(-0.0076890508187645165+0.007458628674628603j),(-0.011555698021055699-0.0014283278786916785j),(-0.011328144123969762-0.003442385742348768j),(-0.010836220135433694+0.002922220789324751j),(-0.0004919431541694964+0.01002189620317896j),(0.008408882170215404-0.002290829935879297j),(-0.006871108198959452-0.0036221821938624203j)
"(1.1538461538461542, 2.5384615384615383)",(0.005517548805562408+0.008173313259377224j),(-0.0006675991771773557-0.009614279941630726j),(-0.012130592553245289+0.006273176929522714j),(-0.0044435408465928715+0.01619083071965758j),(-0.010743271698447097+0.009753391595755327j),(-0.005052814022335462-0.00892990559928684j),(0.007160140934700762+0.0034542768083815887j),(-0.007526408611291477-0.00028866334819008114j),(0.00689591369608587-0.004499466643889471j),(0.0006762044691194083+0.009458853982092959j),(-0.010637295079461519+0.0017066530135994664j),(-0.009322254607247544-0.006943216528350162j),(-0.008870615056322273-0.007635999062871228j),(-0.010970411368537637-0.0005354939867339689j),(-0.002522674913340261+0.00941005446072232j),(0.008363307715601192-0.0011813411272204128j),(-0.006491523444587733-0.00395144328085601j)
"(1.3076923076923084, 2.5384615384615383)",(0.00462563752176244+0.008758495918988864j),(0.0010041371041313472-0.009912021789789682j),(-0.013859335321528896+0.0023263573713947715j),(-0.011432894114983444+0.01192243774415762j),(-0.013702467695921506+0.0009131753921113093j),(0.002618043006656695-0.009365749643516627j),(0.002183006081616239+0.007402950989491555j),(-0.0048409101632367795-0.005695167272810969j),(0.00808751786341977+0.0017181244221975464j),(-0.005803147512970089+0.007583701456186127j),(-0.00955879507588077-0.005052210396924956j),(-0.004255206194723104-0.010768327319599029j),(-0.0045372209175519535-0.01061831705875985j),(-0.009860785793313488-0.0042305237934154825j),(-0.004723196059678238+0.00818348895422255j),(0.008180003926498347+0.000320268482058833j),(-0.005843659093889929-0.0046201240486930945j)
"(1.4615384615384617, 2.5384615384615383)",(0.003031341652312353+0.009494432621985103j),(0.0035256599515067926-0.009662310926745172j),(-0.013986692729816516-0.003209860657754133j),(-0.01568079546011669+0.0037938290413738647j),(-0.01025849673003384-0.007976662932408703j),(0.008251861628714257-0.00418489523549095j),(-0.004115422108269198+0.0062879196656213015j),(0.0011202933153536395-0.007337876948598514j),(0.004308660432143928+0.0070882370908663455j),(-0.009471861445611593+0.0015645536861795051j),(-0.004290548703359419-0.009943009176480057j),(0.002433237951368402-0.011250562966475596j),(0.0010336342076377161-0.01132389206367792j),(-0.007259179630731225-0.007540776498429693j),(-0.006770836531418554+0.006164839135544793j),(0.007647754462696017+0.0021265525532391145j),(-0.004825361192992396-0.005501614112444219j)
"(1.6153846153846159, 2.5384615384615383)",(0.0006523228343895023+0.010021862934342256j),(0.006609927656509971-0.008279165146479583j),(-0.01119753527579356-0.009281322166909049j),(-0.014455064162545724-0.006047217981755403j),(-0.0016318487617575162-0.012198932244146088j),(0.008154426349343675+0.00340183686745237j),(-0.007300719550635012+0.0007121557766829436j),(0.006332133747574607-0.0037810035061703147j),(-0.00241242173867741+0.007957203021498997j),(-0.007858172141232583-0.00557771109587972j),(0.003194813316155108-0.010345232530417456j),(0.008469833627703725-0.007664475575815419j),(0.00651910514680785-0.009082421537568367j),(-0.0032695964376972626-0.009660224919063716j),(-0.00822352488514193+0.003325030612310189j),(0.006549300247532264+0.004055488757244946j),(-0.0033272908763926318-0.006391006429245184j)
"(1.7692307692307692, 2.5384615384615383)",(-0.002445781090914721+0.009830704176362934j),(0.00953340556290656-0.005240447633836181j),(-0.004938651175055235-0.01377968418329498j),(-0.00704926503870112-0.013417615662171326j),(0.007403037883988038-0.009029139729241032j),(0.0023413609391391412+0.008136778923738106j),(-0.004889369265628559-0.005251445625321986j),(0.006846834309507646+0.0026165562757182485j),(-0.007627443817707686+0.0033420156065525277j),(-0.0014213455320764119-0.009553904131007129j),(0.009288071841802047-0.005526561105267488j),(0.01127967314230747-0.0009304462863678316j),(0.010186100790261337-0.004091670017400201j),(0.0015099014008500508-0.009812424290328851j),(-0.008590640772455445-0.0001197594363960225j),(0.004727251770621653+0.00580160996557534j),(-0.0012981134569307103-0.006991446868993701j)
"(1.9230769230769234, 2.5384615384615383)",(-0.005895102900303761+0.008353689761113536j),(0.01112149871067111-0.0004727617943612403j),(0.0036496727843849286-0.014179185396503455j),(0.0037233810587404036-0.014139294115511162j),(0.01109618819625198-0.00030248795924445323j),(-0.004873118838094753+0.006519854911112851j),(0.0013275581564987282-0.006904634288640595j),(0.002030846730371969+0.006997202334863068j),(-0.007424566854821364-0.003783761473350141j),(0.006087343235453739-0.007512235509830527j),(0.010505197629719203+0.0023869640163543798j),(0.009243139164850221+0.006322580492028529j),(0.01051326119193283+0.0023195803110564526j),(0.005988823535441739-0.0075771842192925605j),(-0.007479271231111485-0.003650379598000436j),(0.002176052585002108+0.006947044685455344j),(0.0011703038505818078-0.006935762115615201j)
"(2.0769230769230775, 2.5384615384615383)",(-0.008920109067186918+0.005191097241242731j),(0.010073964218699697+0.005222069916231146j),(0.01143957753925255-0.00901798734765179j),(0.012165117864638874-0.00709310167299957j),(0.0068889364043875165+0.008026981657486665j),(-0.007847040459315592-0.00012701095630079565j),(0.006293846006380177-0.0028287707640827896j),(-0.004433370238110442+0.00572761515388431j),(-0.0016249695163349576-0.008172159957013475j),(0.009659655776504898-0.00038748205981195105j),(0.005727400596453049+0.00906686475759816j),(0.002861150078629285+0.010691330042465055j),(0.006984344426315136+0.007906373487173145j),(0.008820521883947025-0.0032253284746783443j),(-0.004794649740475517-0.006485051056016244j),(-0.0008633775585499391+0.0070392550612570805j),(0.0037615162661953907-0.005870599512083678j)
"(2.230769230769231, 2.5384615384615383)",(-0.010405972114017422+0.00044668255032516684j),(0.005688706950827563+0.010020137210342284j),(0.01441987726246463+0.0004768293040055481j),(0.012961807526234994+0.003956050643690153j),(-0.0020793203237791944+0.009888310655404823j),(-0.004217198848375033-0.006306620783597285j),(0.005771300238595437+0.003559432924924972j),(-0.00719292845546838-0.00032502199201596264j),(0.005515091354420214-0.006236116646784945j),(0.00652392654977833+0.007118060606080711j),(-0.0025625361618889105+0.010351343715654339j),(-0.004980622884812224+0.009725796889100021j),(0.0006640446251514805+0.010308454429658226j),(0.008881456676300003+0.0021186123036439973j),(-0.0009249531785841825-0.007765005029597781j),(-0.003855107790775816+0.005746446735634945j),(0.005907249975249325-0.003613040340897194j)
"(2.384615384615385, 2.5384615384615383)",(-0.009257385985545916-0.0049668690667247824j),(-0.0012839345205704353+0.01158599319086397j),(0.010146136812776872+0.00998926642612618j),(0.005277509159488022+0.011924881307757481j),(-0.00882321144582929+0.003972044141158456j),(0.002817450838716565-0.006790004757330161j),(0.00018950593005044708+0.006667675928797753j),(-0.0037652141064641108-0.00608722129548293j),(0.008278940165555025+0.0007420269453479802j),(-0.00139118796347347+0.009533324231760423j),(-0.009288403227958701+0.005093137669840912j),(-0.010165400171683162+0.0035847255079623497j),(-0.005892628198883145+0.00821422183243304j),(0.005855927928996109+0.006670882816980165j),(0.003201002213971175-0.006879498829433189j),(-0.006029364906859483+0.003062651434665106j),(0.006879939794840756-0.00034595760960522636j)
"(2.5384615384615383, 2.5384615384615383)",(-0.005035073918812993-0.009314468589928477j),(-0.00828879704210923+0.008330844609341706j),(0.00013483321272180542+0.014010270968123427j),(-0.005694178796299913+0.011186867054791362j),(-0.00797372555168256-0.004762419244437244j),(0.0070236849582768586-0.0012738436695395618j),(-0.005434093865239776+0.0036890538072338486j),(0.00297099366976305-0.006464712102379037j),(0.004200448142907+0.007151792206366898j),(-0.008322142153063882+0.0047954836539086665j),(-0.009897902464719789-0.0035458331217253698j),(-0.00960616548635736-0.004541234550861962j),(-0.009614955461968493+0.002314119082324268j),(0.0006430913125352568+0.008606498234391849j),(0.006292615829589549-0.0038342708921879987j),(-0.006599164634523897-0.0005203447004588082j),(0.00604750958860756+0.003243661186240415j)
"(2.6923076923076925, 2.5384615384615383)",(0.0013922406595558972-0.010570003686378681j),(-0.011777411189111145+0.0008738961950500583j),(-0.009949954365766353+0.00949950929371763j),(-0.011881477788318433+0.002243418975936409j),(-0.0004713547538549609-0.008922562538794756j),(0.004675685456634254+0.005134458539983937j),(-0.0059149913502102676-0.0026276496941135593j),(0.006998870913884593-0.0010113555181469542j),(-0.003465802819473629+0.007510260066781351j),(-0.008830015358296793-0.0036858059985439714j),(-0.003708536929625171-0.009745694503442438j),(-0.0033713789385454306-0.009910510892914372j),(-0.008487032269967769-0.0046390652836140935j),(-0.004733468501117607+0.0069313342263897185j),(0.007143864952982926+0.0005211609594436182j),(-0.00511136361305896-0.003999018355125008j),(0.0032502669979135464+0.006023197809970671j)
"(2.8461538461538467, 2.5384615384615383)",(0.007675190609894442-0.00748880679321858j),(-0.009223383884418759-0.0074142525378779j),(-0.013433740714729882-0.00116672204159723j),(-0.00853455871211461-0.007941401436990287j),(0.006970280929717581-0.00506123488289905j),(-0.001901130263376335+0.006494619204592058j),(-0.0008139360781512684-0.006330479581352432j),(0.00456586984858895+0.00534290187437131j),(-0.008135100916834892+0.001338732380134099j),(-0.002294716337684101-0.009245123935561312j),(0.005098856801657442-0.008989878236308107j),(0.004875745424088519-0.009082707783523615j),(-0.002899431691378485-0.009002977242088983j),(-0.007866258316321975+0.0021912849903727065j),(0.005225935971623296+0.0046115395903950735j),(-0.0018059265912501287-0.0061108789606784085j),(-0.000866214623503761+0.006776877411729246j)
"(3.0, 2.5384615384615383)",(0.010747613821342584-0.0007488305308382954j),(-0.0012865369055317403-0.011757951177961589j),(-0.007541694668561495-0.0108354113877665j),(0.0015096170482177998-0.011149996022878975j),(0.007722875894072671+0.0030977991303835686j),(-0.006395652411465414+0.0016471398301965469j),(0.004958039929627492-0.0038834197032084853j),(-0.0021286375944650758+0.00665195611703479j),(-0.005584679763642675-0.0060233401811541675j),(0.006117135787243259-0.007239091532993047j),(0.010107267705753651-0.0016324352396589988j),(0.00985808389528666-0.002408067633228196j),(0.004176991142466243-0.008252086653934405j),(-0.007146708143805453-0.003477565429090711j),(0.0011437151618458282+0.006691800432492678j),(0.002232805027115515-0.0058540401497853296j),(-0.004822421012459772+0.00482861465112107j)
"(-3.0, 2.6923076923076925)",(0.0067959555866215614-0.007728442427334338j),(-0.006695749572099314-0.0030613578924181153j),(0.002401413137273897+0.005934050695065279j),(0.00038010585321442234-0.006235028360581739j),(-0.0038242631576583196+0.006250098535724905j),(0.00982306466861429-0.00033937604928000874j),(0.003855441324813915-0.011906080731407831j),(0.0035615599689626533-0.012073715321563492j),(0.009898317193782289-0.001069333276515148j),(-0.00318591487116066+0.006685168059692387j),(-0.0003441477333422572-0.006254823279880846j),(0.0030234754513682504+0.005613190620202539j),(-0.006897932786549403-0.0024237192309439033j),(0.005102230388350452-0.006939158444955625j),(0.009450755032328464+0.0023764319373960232j),(0.008054782389430505+0.006268651925150416j),(0.009400520694209527+0.0027009580910862794j)
"(-2.8461538461538463, 2.6923076923076925)",(-0.0023375243422025234-0.010067162779124896j),(-0.0062731876005122506+0.0039053344779306077j),(0.0063583745007216195+0.0011348703728999068j),(-0.00520201626352058-0.0036683064589662613j),(0.003312663113974393+0.006788295626832605j),(0.005546215241230783-0.008547322922329395j),(-0.0070158987623819375-0.01078487167563293j),(-0.006238709660765714-0.011046581099881218j),(0.006730317424414057-0.007234712587074211j),(0.0015109194214396437+0.007209840385148496j),(-0.00399079004058728-0.004906266122369298j),(0.005914530659596714+0.0027470432693761752j),(-0.007073943912007792+0.0025247945435024994j),(-0.0008719841090314494-0.008781294248789798j),(0.008487131741959097-0.005141612031698277j),(0.010141660795514875-0.0019276375429428767j),(0.007988671250735751-0.005742531475858044j)
"(-2.6923076923076925, 2.6923076923076925)",(-0.009531585890863096-0.004094642618992669j),(-0.00029195817446937817+0.007408611196554167j),(0.0044345147856788576-0.004777440255542867j),(-0.006000084286975314+0.0024827595139051088j),(0.007737688278198318+0.0009895093402145626j),(-0.0037924653426813864-0.009874888420793457j),(-0.01311251699328589-0.0017040621633899304j),(-0.012233751174002938-0.003616693514616377j),(0.0006981948841710278-0.009762063773894814j),(0.005363668054694793+0.004991013606735849j),(-0.006118775136438449-0.001851728311035009j),(0.006573991160542786-0.0011758829848135918j),(-0.0041906138395725176+0.006484829743833176j),(-0.006542381612152298-0.006241462882390828j),(0.0025476727865615142-0.009775124501615714j),(0.005461976513734346-0.00889222895450478j),(0.0005838540355627902-0.009873008284129108j)
"(-2.5384615384615383, 2.6923076923076925)",(-0.009044446729659997+0.005149194636986145j),(0.0059305811723817945+0.004487171252259731j),(-0.0015613610569608465-0.006392473169344453j),(-0.0012147782549571844+0.006520208674832194j),(0.005344337867577415-0.006049199376567662j),(-0.010561535978085658-0.0030674455212086446j),(-0.010321731623820055+0.008824694990617726j),(-0.011539333253153677+0.005525707271269582j),(-0.005196712246773225-0.008158687062591253j),(0.0071775430155431325+0.0012609537146870725j),(-0.006246344198786641+0.0016896197981648062j),(0.004977919995184202-0.0047016599454254805j),(0.00041656006719104576+0.007930436818226912j),(-0.00923800317692199-0.0007070909156882078j),(-0.004883196145206188-0.009045648382876323j),(-0.0027417207801039268-0.010180273426489733j),(-0.007221400223956283-0.006823508519235942j)
"(-2.3846153846153846, 2.6923076923076925)",(-0.0015045493744982564+0.010326203616431471j),(0.00712042069762336-0.0022141523139351848j),(-0.0062283540626052675-0.002317328923969263j),(0.004849028748816191+0.004744163060017042j),(-0.0019369179011887324-0.008142963309656956j),(-0.009350966334185883+0.006608101576259708j),(-0.0008153168183302662+0.013906799194232407j),(-0.00532325958282097+0.011631198471228869j),(-0.008757103922138389-0.003785390394624346j),(0.00678734824684138-0.002550753104406958j),(-0.004644967461617334+0.004631708322260981j),(0.0018604871118420088-0.006778047413128957j),(0.004938428771178986+0.00651077428480523j),(-0.007924067714607835+0.005226449999129346j),(-0.009827192594806947-0.00356953684756626j),(-0.009271686458757453-0.005227142414845687j),(-0.009923714973188303+0.000983777138838362j)
"(-2.230769230769231, 2.6923076923076925)",(0.00711103673658234+0.007666102734621075j),(0.002454739659375588-0.00705930421128373j),(-0.0055233593434724755+0.003817515150707782j),(0.006823803312576199-0.0013167627451755558j),(-0.008013577562208869-0.0033853072984612233j),(-0.0010080703652885286+0.011893014996940255j),(0.009305964632485902+0.010813229135870387j),(0.002812639623751283+0.012429157446398567j),(-0.00929644044105544+0.0013194108771960448j),(0.004775905674607966-0.0054130304899427184j),(-0.0020160961212132315+0.0063479109152381995j),(-0.001733843321854379-0.007011922986833104j),(0.007881712637884517+0.002938921204014948j),(-0.0033874302309228896+0.009113934223950381j),(-0.009965297629445851+0.0036930189391155797j),(-0.010375096380661187+0.0027609219090589283j),(-0.0059265701646499195+0.008055176009637692j)
"(-2.0769230769230766, 2.6923076923076925)",(0.010456021332778807-0.0005461077040350543j),(-0.004129143320303321-0.00624701488162902j),(-0.0001406555393322306+0.0067859808334283555j),(0.002989355385318204-0.006475709404864348j),(-0.00788515084058533+0.00446864088167993j),(0.008543575095360283+0.00906119072575421j),(0.014450402636533655+0.0019052811886947723j),(0.009301727657676407+0.008565666306263056j),(-0.00740103454120005+0.005504475664199034j),(0.002004990025998526-0.006908402072553801j),(0.0008719211780870447+0.006717919789425741j),(-0.0048717668072789854-0.00561055692153434j),(0.008528619360113466-0.0015063975428786546j),(0.0024320004554077086+0.009653775309622154j),(-0.005533115947068977+0.009268303947759677j),(-0.005743893642458399+0.009168261003529816j),(0.001830156779476994+0.009849902154668253j)
"(-1.923076923076923, 2.6923076923076925)",(0.006443251513797805-0.008260506115075499j),(-0.0074724961401863325-0.0006410485038427416j),(0.005408758505757752+0.004229494707585736j),(-0.0034878056826625004-0.006452444727394719j),(-0.0015579978226725189+0.00933766621455502j),(0.013001823004460953+0.00011573023007860648j),(0.012631914960396801-0.007797101518874589j),(0.01226077919531822+0.002392532212992017j),(-0.004234526447086247+0.007993109335508872j),(-0.0007690631988960253-0.007136085616606157j),(0.003434318267605603+0.005987196882260854j),(-0.006977375329152491-0.0031386866252353525j),(0.0069808257839232-0.005548227269884684j),(0.007438183878490321+0.006961239859037184j),(0.0012269452471880091+0.01088453011394164j),(0.001814376935072623+0.010737958015257058j),(0.008328890974238255+0.00557956356419358j)
"(-1.7692307692307692, 2.6923076923076925)",(-0.0018043664619419061-0.010317035683881324j),(-0.005251511120778515+0.005367034128771347j),(0.0067442875053618356-0.0016845067517378522j),(-0.007451829091870703-0.0012752723891309879j),(0.006352756620794333+0.007611280225365089j),(0.00986310795500362-0.009328805123531562j),(0.005640904597404533-0.013961058535059547j),(0.011729815650758316-0.003645227557038876j),(-0.0008952546627245047+0.008814251275423528j),(-0.0030805037095799886-0.006477787161060539j),(0.0053645751642452276+0.004566639074656317j),(-0.007879747875301745-0.0002453889891279134j),(0.003904233030676576-0.008308044624355602j),(0.010181343856685307+0.002204231042579176j),(0.007435340147906384+0.008245466638000805j),(0.00835945770812971+0.007069492437440653j),(0.009850294614540903-0.0018308304767019623j)
"(-1.6153846153846154, 2.6923076923076925)",(-0.008724968699015017-0.005772907441275416j),(0.0006459912518036493+0.00748761929484434j),(0.002996889042929996-0.006375957212312604j),(-0.005919866243963825+0.005098110307718572j),(0.010397990266349917+0.0004959612350463358j),(0.001294656611859091-0.014106421116744969j),(-0.0029264934732788884-0.014912875375939046j),(0.008934126813293199-0.008040159017489197j),(0.0019173782846468538+0.008456328307324708j),(-0.004761636090541268-0.005377105440524191j),(0.006608102536826162+0.002866607188327919j),(-0.00772234307429544+0.002535152537310216j),(0.0001691509501197773-0.009444891854731505j),(0.010193028348836732-0.003058309817234682j),(0.010900969916606341+0.0027388683175101256j),(0.01098612039375289+0.0003072114358834567j),(0.005952365855413599-0.00803429857321077j)
"(-1.4615384615384615, 2.6923076923076925)",(-0.01022374485671273+0.0021169467499136656j),(0.005997420504476019+0.004536738814344767j),(-0.0029339780681669507-0.0065193289030849744j),(-6.632911786000665e-05+0.008096154718327465j),(0.008077547558475184-0.007404339813885911j),(-0.00808157028227698-0.01234782107269796j),(-0.009932105284626543-0.01156732547519403j),(0.005343041462656627-0.01041388744131499j),(0.003934461089644407+0.0075179467591898145j),(-0.005853978609791891-0.0042048780462126244j),(0.007277350654018837+0.0012041369409134313j),(-0.006819205051852779+0.004874415636200704j),(-0.003451798398270589-0.009080927055171516j),(0.007870361740450664-0.0074814096097029995j),(0.010812351815719524-0.0034903004198800673j),(0.008985456438455218-0.006372004202632186j),(-0.0008483998685745847-0.009927813766705814j)
"(-1.3076923076923075, 2.6923076923076925)",(-0.005916335726180955+0.008564681998588165j),(0.007422963347410472-0.0012254729682796726j),(-0.006912850218738933-0.0022370938082685917j),(0.006100139659012614+0.005799587509709759j),(0.0009549848509068121-0.011520428742400854j),(-0.014252568182963813-0.005648112372830442j),(-0.013906992475607791-0.006107918893326893j),(0.002056648674860015-0.011158873331653418j),(0.005182514003657979+0.006493704415320495j),(-0.006499183816142934-0.0032135751340920723j),(0.007560911048381295-0.00022117416719569488j),(-0.0055247150920957055+0.006649078382231593j),(-0.006449946435458967-0.007618460453768341j),(0.004104145023901024-0.010275351430122683j),(0.007684027815903642-0.008510158112015042j),(0.0036787172315641695-0.010389155025957596j),(-0.00696863431561767-0.007050001119234198j)
"(-1.1538461538461537, 2.6923076923076925)",(0.0013303260062316425+0.010282667422267026j),(0.004400915009515632-0.006105955680716016j),(-0.006523379110543436+0.003489911473881275j),(0.00877813982274615-0.00018698825531912434j),(-0.0070370972913110005-0.009985436134514488j),(-0.015623646193746421+0.0027262760159429992j),(-0.015002686050161093-0.000610923805151569j),(-0.000363823567215819-0.010950843404603764j),(0.005815572236447381+0.005703260997550551j),(-0.006852239583840349-0.002549509334866985j),(0.007654691359004182-0.0013071496392419338j),(-0.004149533816246479+0.007888338779788702j),(-0.00861203689789737-0.005549055250476847j),(-0.00012596241075270458-0.011255369461608062j),(0.002817336195087269-0.011200578758514995j),(-0.0026181604036206244-0.010689862500355312j),(-0.009764721853987633-0.001252154091883497j)
"(-1.0, 2.6923076923076925)",(0.007616325994842094+0.006960122452208947j),(-0.0009509162676632942-0.0074708770595735465j),(-0.0023020046933216473+0.007190475379902114j),(0.006661467714139789-0.0063332353437772j),(-0.012278716272647414-0.004021885084156234j),(-0.012966887148787132+0.009895753397113452j),(-0.014254346719074358+0.00367520427154187j),(-0.001774441567551304-0.010397738228385165j),(0.00598794221084918+0.0053076634271635266j),(-0.007027646286205447-0.0022872437721362785j),(0.00772106541154024-0.0020107971047795855j),(-0.002925918850660981+0.008705778436795746j),(-0.009962443233326134-0.0033156910651212183j),(-0.004039580680665521-0.010691850355123239j),(-0.002347892837110625-0.011369809104574344j),(-0.007756285387048335-0.007754237123108954j),(-0.008549225195663514+0.004706048985520477j)
"(-0.8461538461538458, 2.6923076923076925)",(0.010230350461619023+0.0007463382250766908j),(-0.005628490638383078-0.00501527814346688j),(0.003158003711095628+0.007050270751786344j),(0.0011582197035695336-0.009587324044138555j),(-0.013201631855605212+0.0035176452985684076j),(-0.00824093454115359+0.014468359010292047j),(-0.01282219666266972+0.0063556063097873336j),(-0.0022402821160022353-0.009884031104051812j),(0.005784904478089983+0.005351559637812745j),(-0.007071790386292163-0.0024604127153148815j),(0.00786895718299462-0.002310370237288548j),(-0.0020091031266582862+0.009238886388770646j),(-0.010670062325470657-0.0012455051795977887j),(-0.007179427426497454-0.009087685874903934j),(-0.006708276620715051-0.009517506706329261j),(-0.010489058401884138-0.0029839611229406744j),(-0.004391103266075925+0.008598941336891716j)
"(-0.6923076923076921, 2.6923076923076925)",(0.008644973094875618-0.005393155131482851j),(-0.00754249987515186-0.00037607165552174627j),(0.0070969285426816285+0.003535470157053781j),(-0.005017877918603713-0.008858500553473567j),(-0.010388092537067295+0.010002028268345675j),(-0.003364333314661325+0.016503328773806326j),(-0.01155374616926548+0.007549574897205445j),(-0.0018734319848900866-0.009548886598142483j),(0.005201413590532448+0.005791818533665676j),(-0.006951337501765453-0.0030747127505231027j),(0.008143847885098903-0.002178181429338373j),(-0.0014968501795807423+0.009604943572208865j),(-0.010959730206871895+0.0004587903258784899j),(-0.009399395444199229-0.006981428044186792j),(-0.009693758412634115-0.006462251241892337j),(-0.01061980324696944+0.0020604547634630026j),(0.0008153158806787084+0.009498905842692246j)
"(-0.5384615384615383, 2.6923076923076925)",(0.004146469852417944-0.009225174019611732j),(-0.006309485110141876+0.004188843193110225j),(0.008038802614144877-0.0014349614805541388j),(-0.009541381007514525-0.004985449946982422j),(-0.005576866790086906+0.014102867845213545j),(0.0004254876208407011+0.01685486196038736j),(-0.010866935993979844+0.00752205843985772j),(-0.0007641508761833335-0.009317552873017273j),(0.004157138109237605+0.006498397128745398j),(-0.006553005494387936-0.004097261123029602j),(0.008518791053984629-0.0015697434186750492j),(-0.0014516553747367714+0.009872332391133604j),(-0.011047328688635135+0.0016924341846087597j),(-0.010777359264204561-0.004823525139880791j),(-0.011229154533792442-0.003014403125449786j),(-0.008718239320291392+0.006211998876529241j),(0.005329830437820695+0.0077372605633224106j)
"(-0.3846153846153846, 2.6923076923076925)",(-0.0012519911116935963-0.009955715545514499j),(-0.002927205912185+0.007020908428824234j),(0.006111759193033625-0.005823138609127452j),(-0.011404672657243988+0.00026928563762436934j),(-0.0005406515219658298+0.01584822773639151j),(0.0026044808512099148+0.01648452544404478j),(-0.010798526343683739+0.006461307440712086j),(0.0009986090248108133-0.008942200737206921j),(0.002545638018583948+0.007234365456019249j),(-0.005699296207871666-0.005423221060865973j),(0.008883172600964469-0.00043328097314042347j),(-0.0019145721101169212+0.010042701101555347j),(-0.011100906407636797+0.002409700669054178j),(-0.011509167780534407-0.0029285717693331562j),(-0.011570072668657266+0.00021762722475997723j),(-0.005680964036808626+0.008909844921789313j),(0.00814189947828403+0.0043708550294256025j)
"(-0.23076923076923084, 2.6923076923076925)",(-0.00583335146719217-0.008062428316152552j),(0.001100179791909024+0.007576181231658751j),(0.0024644185642802895-0.008407381389420692j),(-0.010880628595377554+0.005293329017451395j),(0.0035416371003981297+0.016064792801143923j),(0.0030895909579665114+0.016037739057559477j),(-0.011079967355958373+0.00443507682896436j),(0.0032416598548636404-0.008055968510238905j),(0.00032136365082224643+0.00764043953352274j),(-0.004192786425110045-0.006829615137751209j),(0.009033831816326861+0.0012568791374287587j),(-0.0029037509670598338+0.010040743250719911j),(-0.011220940844326519+0.002588606440960267j),(-0.011819075557394074-0.0014820098972336574j),(-0.011117980934143783+0.0028844390236000715j),(-0.0023594344919002823+0.010133315459221102j),(0.009054468244077006+0.0005703699053352302j)
"(-0.07692307692307665, 2.6923076923076925)",(-0.008695062809732746-0.004667953172089608j),(0.0045415762248681305+0.006248180025153224j),(-0.001572558829565297-0.00899114241993717j),(-0.008941018128035211+0.009194199715242189j),(0.006141734467401842+0.01574320750566519j),(0.0019714753314965952+0.015689552902766763j),(-0.011196318005118642+0.001493518297281632j),(0.005597833221019254-0.006275271792770053j),(-0.002381448854167956+0.0072651480510232645j),(-0.0019023315789972787-0.007940346462683542j),(0.00868209298223639+0.0034427752327556094j),(-0.0043943396749821055+0.009712924874255813j),(-0.011430721267361088+0.0022085784250985454j),(-0.011899551894408944-0.0005737590844401164j),(-0.010277993734241958+0.0048593832988126405j),(0.0006440511524179994+0.010198764878446256j),(0.00844263145833964-0.0027913716206721196j)
"(0.0769230769230771, 2.6923076923076925)",(-0.009746668682590465-0.0009145146974209538j),(0.006794139925947409+0.0038657146005855805j),(-0.0050639005767314895-0.00808786972884947j),(-0.006656674454623041+0.011810094003885172j),(0.007121141869846989+0.015617299493028636j),(-0.0005806022378909565+0.015155230230236261j),(-0.010472574199836644-0.0021350136581898245j),(0.00744123641165243-0.0033825052964287145j),(-0.005134799529836978+0.005684961733020675j),(0.0011095112451158387-0.008242656678323539j),(0.007497311160629233+0.005910597395834477j),(-0.006280947429348777+0.00884232515960459j),(-0.011670496444878097+0.0012458897051671298j),(-0.011878363001467891-0.00023622017390287912j),(-0.009378875720747588+0.006161323174729799j),(0.0030191205484686647+0.009547256743776596j),(0.006919228561034757-0.005278736244311262j)
