index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(0.5384615384615388, 2.6923076923076925)",(-0.0060535258685569405+0.005666110222216596j),(0.00017974391910533598-0.007657214845384846j),(-0.010379381037361699+0.015062211702589999j),(-0.006425990822622596+0.02008489979744726j),(-0.0067275227037355-0.006673140090428426j),(0.0010451633726259425+0.0052698891857858735j),(0.0028277635102407802-0.006428248334900099j),(-0.0005761457785370493+0.011332592292987853j),(-0.01559248430580439-0.0004609395598404742j),(-0.015855745238644605-0.0032643153267639642j),(-0.006592459052930509+0.010673341377516112j),(0.007380863481705945-0.0028636473836808063j)
"(0.6923076923076925, 2.6923076923076925)",(-0.004950037987686402+0.0065549233573421j),(-0.0007123021217319027-0.008300433221213124j),(-0.01275980230267675+0.014637965306927674j),(-0.012344986889740535+0.015550401784177536j),(-0.0018201764450710483-0.008420304115279624j),(-0.0023708127973343105+0.004758249366625235j),(0.0061534726335819015-0.003954771081592606j),(-0.005893108333711273+0.010192436714083606j),(-0.014736507813361615-0.005701156832488022j),(-0.014660999324478315-0.006137402462360806j),(-0.006786884125997308+0.009849957747107708j),(0.006720306475055637-0.003225612613066057j)
"(0.8461538461538463, 2.6923076923076925)",(-0.004197246005456348+0.007023665308778079j),(-0.0009765377327764376-0.00902411811840322j),(-0.016154893222794096+0.012327176975384572j),(-0.016610495268513333+0.008198106553280737j),(0.0032678221223131276-0.007173078255427569j),(-0.004862460905554022+0.0021016092212391966j),(0.007593466586139844+0.0004042690602660899j),(-0.01048359132927564+0.006171004088660435j),(-0.01163612528211405-0.010887093128969577j),(-0.012499877966849114-0.009236296043548184j),(-0.007356561767047978+0.008670674800776074j),(0.006255775928432209-0.0031843021718076484j)
"(1.0, 2.6923076923076925)",(-0.0038995048781520943+0.007211587486396168j),(-0.00043227001049974604-0.0098691861436626j),(-0.01957503758420372+0.007492470457824458j),(-0.0171442726464216-0.0009753857428557827j),(0.006554097145439649-0.0031351803280397156j),(-0.005019463829001431-0.0017223753432929932j),(0.005959655120138085+0.005165543758713836j),(-0.012515474277969018-0.00026763393722657356j),(-0.00614284478782894-0.014778177155344423j),(-0.009154311694146515-0.012061959861077661j),(-0.00812534639685048+0.00708807985370169j),(0.005986347271308259-0.002819900196518267j)
"(1.1538461538461542, 2.6923076923076925)",(-0.0040995014898438185+0.0071740546535489546j),(0.0011150313701410084-0.010655286809772712j),(-0.02132196870015522+2.6045823164292524e-06j),(-0.012723753370850945-0.009467151743302586j),(0.006445345302739482+0.0020009548076970083j),(-0.0024068715022522295-0.00476384542672586j),(0.00131421542482855+0.008052049121791983j),(-0.01050716529976302-0.007364968674535364j),(0.0011297345060357464-0.015971268646786548j),(-0.004625470547104144-0.013958044006360847j),(-0.008862352326010027+0.005059191257573051j),(0.0058584600808635045-0.002179302295739976j)
"(1.3076923076923084, 2.6923076923076925)",(-0.004793940130420005+0.006865641409491263j),(0.003776050938012404-0.010921064759018344j),(-0.01938726228008511-0.009101677880307097j),(-0.0041434196373591175-0.01402526489544494j),(0.0029104147539227294+0.005607415521091588j),(0.0017696771923086168-0.0050836083472308976j),(-0.004502892732903927+0.007111237416747588j),(-0.004309276310059741-0.012374174629801483j),(0.008655665631394483-0.013410583105326399j),(0.0007355856496208767-0.014219007526700252j),(-0.009288865726144789+0.0025963478840078298j),(0.005779964858780642-0.001288337891167883j)
"(1.4615384615384617, 2.6923076923076925)",(-0.0059161646183602526+0.006141584752362672j),(0.0073701072755766334-0.009945019629089983j),(-0.012448805693861744-0.017253234906898774j),(0.005391635891442352-0.012364421397473653j),(-0.0020457094779150714+0.005596103776411269j),(0.004996949617406075-0.0021459487213258605j),(-0.008388354194278453+0.0021511770027583567j),(0.004211686273930214-0.012650957207158385j),(0.014218482759726824-0.00702703695457573j),(0.006157409294567193-0.012296758411809815j),(-0.009106859217262826-0.00018024846671057523j),(0.005628823387812537-0.0001732669727907896j)
"(1.6153846153846159, 2.6923076923076925)",(-0.007287691041642806+0.004786734087766377j),(0.01117016039947338-0.006953465695464262j),(-0.0011774938326516023-0.020903561679770425j),(0.011415134674787471-0.0049969482412519145j),(-0.005299756581825048+0.001982116414848176j),(0.004954159542319826+0.002388167058121517j),(-0.007662028195536869-0.004499611821470774j),(0.011437612673170882-0.007216633252673169j),(0.015612123519609496+0.0017843410820622583j),(0.010513576423216096-0.00807313366713901j),(-0.00805866237578667-0.0030034616480866722j),(0.005263237150483972+0.001112381541796698j)
"(1.7692307692307692, 2.6923076923076925)",(-0.008557550402253377+0.0025926870334957164j),(0.013782214872927006-0.001584259077522233j),(0.011010262949598459-0.01722800455544869j),(0.010728936065903734+0.004251107237027352j),(-0.0046560726431743365-0.002749320559659743j),(0.0013469855120646578+0.005398748935141037j),(-0.0021005375198986545-0.008847494747759789j),(0.013518846584541541+0.0020672450222210207j),(0.011685476828953921+0.010226595580787359j),(0.01258084212174584-0.002104161114720458j),(-0.006016514866577135-0.005456421484615995j),(0.0045411498911951155+0.0024602369521959174j)
"(1.9230769230769234, 2.6923076923076925)",(-0.009174309714935469-0.0004998731743760384j),(0.013426292983698207+0.005499451369478101j),(0.018797574775906576-0.006365492791218205j),(0.0038360566775225507+0.01001194064449633j),(-0.0006273693102572936-0.005158198808193016j),(-0.003419283229672941+0.004472134730173798j),(0.005213212490335689-0.0076809543658387675j),(0.008653834858265898+0.010738950261023844j),(0.003285713914185536+0.01495383818081072j),(0.011476994057964617+0.004307251825857769j),(-0.003082637588210478-0.007030319218348681j),(0.003355780195980104+0.0036869859192816424j)
"(2.0769230769230775, 2.6923076923076925)",(-0.008460712208679442-0.004210027190158586j),(0.00878671195773795+0.012225786852090467j),(0.01770233748224504+0.00737231211725708j),(-0.004748131709902172+0.008796385911231868j),(0.0036593239669230433-0.003433644257413014j),(-0.005693822969164307+1.405613893303015e-05j),(0.009381584242165203-0.0011711775099494802j),(-0.0012032354427379253+0.013821788744512988j),(-0.00652597274886017+0.01357923154714014j),(0.007153004555668829+0.009347013438745009j),(0.0003405705858632276-0.007255306370379227j),(0.0016885391884296469+0.004535215334859458j)
"(2.230769230769231, 2.6923076923076925)",(-0.005855823552441219-0.007759982786333059j),(0.0002109092583614155+0.015507655844670187j),(0.0074343528435167625+0.016905106190957343j),(-0.009192933563386031+0.0017280688025047052j),(0.004765973517674591+0.0009847287105441862j),(-0.0034424583190945557-0.004613102377663805j),(0.0070604271345202935+0.006516309241848512j),(-0.010685163997143794+0.008930233150562732j),(-0.01344341603201803+0.006190643956333322j),(0.0007066618237329997+0.011271690457560069j),(0.003563891203777014-0.005887828185837753j),(-0.0003303623978542949+0.004712068884809538j)
"(2.384615384615385, 2.6923076923076925)",(-0.0013163052272895564-0.009907914522149359j),(-0.009502352343038993+0.012709714349262342j),(-0.006646916991684131+0.016453489560126287j),(-0.00654785523915305-0.0058577050377201885j),(0.0018139393638351318+0.004376119503759427j),(0.001752897556643327-0.00554455836639694j),(-0.0006017537466171917+0.0097255400516785j),(-0.013860753840767591-0.001568935685551147j),(-0.013932863915165194-0.004082411081703092j),(-0.005738441321343621+0.009188699932071514j),(0.0057525918614289035-0.0030962056087338943j),(-0.00237952229615159+0.003978006513647188j)
"(2.5384615384615383, 2.6923076923076925)",(0.0042824286111768795-0.009328880976958361j),(-0.015709383011814276+0.003703656291109047j),(-0.01595923972350089+0.0059374564195162575j),(0.0008034850021089698-0.008242850746900144j),(-0.00259614869637238+0.0038283929815016325j),(0.005602117187136391-0.0017546406170411088j),(-0.008110580193683083+0.005613763701164938j),(-0.008212750266678365-0.011273778719829401j),(-0.007380066147531446-0.012161318543512815j),(-0.009713280666101401+0.0036909750701650894j),(0.006197021330538896+0.00044938478429767996j),(-0.003963064321731312+0.002278697086048555j)
"(2.6923076923076925, 2.6923076923076925)",(0.009062993895825353-0.005354130410609378j),(-0.014302485261421876-0.007877228179759554j),(-0.01430248526142187-0.007877228179759556j),(0.006815721942902018-0.0038633366434001697j),(-0.004527185588185957-0.00012221743266852862j),(0.004641372237592845+0.003677832769282231j),(-0.009483204067395615-0.003070752700444489j),(0.003000070631380845-0.013597645410428592j),(0.0030000706313808357-0.013597645410428606j),(-0.009483204067395631-0.003070752700444501j),(0.00464137223759284+0.0036778327692822727j),(-0.004527185588185937-0.0001222174326685778j)
"(2.8461538461538467, 2.6923076923076925)",(0.01070569917732768+0.0012266089671239058j),(-0.004833242034113337-0.015715480224258938j),(-0.0028336933702282617-0.015396355834353741j),(0.006663818461692666+0.003299576555917547j),(-0.002247963729363749-0.003833665899931647j),(-0.000503170338883447+0.005947849671823457j),(-0.0032131593736706553-0.009530370753525343j),(0.012248880637515601-0.006532360659493964j),(0.011465002742468491-0.007351903871967073j),(-0.005049048518028921-0.008124353332658122j),(0.0015266253305136496+0.005446909623684104j),(-0.003684990827018026-0.0025905474591988572j)
"(3.0, 2.6923076923076925)",(0.0076770292786457976+0.007892123147958452j),(0.007925709305431256-0.014460379054407828j),(0.00997058008238043-0.01122440220306219j),(0.00084870986025682+0.007028802621966217j),(0.0020696329981744594-0.003848183609998298j),(-0.005302351275775575+0.002833620801658482j),(0.005888431323863459-0.008246797707812574j),(0.012786550391690204+0.005249508198549215j),(0.012954394248342362+0.0030711310480685183j),(0.0015472661047407806-0.009052428214125049j),(-0.0020199022749198704+0.005025306835697883j),(-0.0014881306269963544-0.004242019598120638j)
"(-3.0, 2.8461538461538467)",(0.011570341886737952-0.002775776515872896j),(-0.005720619849597105-0.0005797034469281228j),(0.0037322766939235194-0.0021941745506720766j),(-0.003399558741139826+0.00649306176605434j),(0.015078338618223872-0.0019878622728179986j),(0.015455486800452502-0.003784983182664122j),(-0.0014223644076008586+0.007828198892069456j),(0.0026042628156503368-0.003538883105216551j),(-0.005307418514397338+0.0012992460595116753j),(0.008129093809938294-0.004500189025688314j),(0.006507057147119951+0.011614943738170133j),(0.005702029231260848+0.012304698121111266j)
"(-2.8461538461538463, 2.8461538461538467)",(0.0046916752902849595-0.010866916824516501j),(-0.0036473222524118533+0.00438694681590341j),(0.0001536205630889061-0.004408700552801392j),(0.003584509490948925+0.006816160880222459j),(0.00838122995703998-0.013411276296887544j),(0.00838122995703997-0.013411276296887558j),(0.003584509490948947+0.00681616088022245j),(0.00015362056308887713-0.004408700552801374j),(-0.003647322252411811+0.004386946815903385j),(0.0033873391585981156-0.009052268433635102j),(0.013087787328019336+0.003695164104849586j),(0.013087787328019341+0.0036951641048496124j)
"(-2.6923076923076925, 2.8461538461538467)",(-0.005708835806756002-0.010283620882881022j),(0.0015266253305136898+0.005446909623684098j),(-0.003684990827018051-0.002590547459198841j),(0.008039383129004839+0.00110965581509003j),(-0.004833242034113348-0.015715480224258917j),(-0.002833693370228291-0.015396355834353741j),(0.006663818461692667+0.003299576555917544j),(-0.0022479637293637534-0.0038336658999316062j),(-0.0005031703388834266+0.0059478496718234335j),(-0.003213159373670665-0.009530370753525336j),(0.012248880637515622-0.006532360659493928j),(0.01146500274246849-0.007351903871967108j)
"(-2.5384615384615383, 2.8461538461538467)",(-0.011517433220645534-0.001907990200238914j),(0.005278690439515575+0.0018851684601120906j),(-0.004303573304697459+0.0016552545251451007j),(0.006017694009934738-0.006113313006802218j),(-0.01543793536571171-0.007314978472041673j),(-0.01196705544715974-0.009734157897246533j),(0.007106003754709595-0.0009073640669750757j),(-0.00391930908183526-0.0022001447100513717j),(0.002973997507424559+0.005505881075078872j),(-0.008711200528197278-0.0058037292168258885j),(0.0046799691204714-0.01336214383944523j),(0.0023405290802223774-0.013417653138948767j)
"(-2.3846153846153846, 2.8461538461538467)",(-0.00870060426720584+0.007631272923825204j),(0.004587271544489279-0.003125260918191496j),(-0.0011171163451217411+0.004599779771333509j),(-0.001192547471255611-0.009016933686001493j),(-0.016608523581084934+0.006202239519161328j),(-0.015120927579819865-0.00022728743499956207j),(0.0053977742533042414-0.004279159251021602j),(-0.0045644623466193504-9.410049383738621e-05j),(0.005680327378570317+0.0033065147936419026j),(-0.01088400824749265+0.00047215788772832126j),(-0.005411797848399141-0.013370762355700156j),(-0.008082584023162044-0.010935965285573043j)
"(-2.230769230769231, 2.8461538461538467)",(0.00018885615994594738+0.011455932829106447j),(0.0002546041027874727-0.0054879050820303725j),(0.003180701267445894+0.003694989884052034j),(-0.008225247320237689-0.00509317350332452j),(-0.007937123821439575+0.01656070373037843j),(-0.01207372761136937+0.008456714667027942j),(0.0026001924843498275-0.006081397682724722j),(-0.004233984723064906+0.0019446018639755268j),(0.0069145451642453615+8.122384680431999e-05j),(-0.009051772145694432+0.006824221294618814j),(-0.01295979992567662-0.006889956062559747j),(-0.013409833302590591-0.001960997060173072j)
"(-2.0769230769230766, 2.8461538461538467)",(0.00862433858567075+0.007343295423433849j),(-0.004133089649444599-0.003529870524308856j),(0.005028205136112885-0.0003548035587911553j),(-0.009851546883985282+0.0030826328060644275j),(0.005286391459222243+0.018220415146583176j),(-0.005290244106348613+0.01326312257307072j),(-0.0002670067666663728-0.006340561774129603j),(-0.0031884054244048087+0.0035592175052946142j),(0.006499586765531169-0.003292654159373214j),(-0.004066913049122982+0.011066645372362778j),(-0.014662388310510694+0.0027213339056773793j),(-0.01095152886577371+0.007858295917170275j)
"(-1.923076923076923, 2.8461538461538467)",(0.0110960360363269-0.0013812965570418074j),(-0.005283597372694551+0.0009936342372868798j),(0.0029154163278123937-0.004346974878442091j),(-0.004710398383555657+0.009992551397087235j),(0.016112986796034495+0.011031054943033173j),(0.0020628856009527316+0.013584214438830027j),(-0.0025640364181390043-0.005524631320045362j),(-0.0017524864749331524+0.004603454035249616j),(0.004698906250842477-0.006082613373440276j),(0.002299729573110355+0.012036119004758027j),(-0.010222665847670795+0.011148353986740914j),(-0.0027072266370139503+0.013099660195585122j)
"(-1.7692307692307692, 2.8461538461538467)",(0.006574242367328171-0.008845699392869534j),(-0.0026028747366954163+0.00463746830935473j),(-0.0015881427478361232-0.005225333004663346j),(0.004087542972966323+0.0111276400148772j),(0.01998454842431214-0.0008431697493241492j),(0.0076974757100150525+0.010635344151675013j),(-0.004075289614577504-0.004201825556878567j),(-0.00021178338693320718+0.005098767462084842j),(0.002022790444585274-0.007859453794561723j),(0.008161510224765535+0.009759870277448918j),(-0.0019169945091642446+0.015190864030215818j),(0.0065354498362128945+0.011516938513896747j)
"(-1.6153846153846154, 2.8461538461538467)",(-0.0015729822788207014-0.010731287472790122j),(0.0017590995028929574+0.004959772920930454j),(-0.005238561633310807-0.0023198443319910346j),(0.01139585560866369+0.005717675972928188j),(0.016402639362069-0.012069421299537574j),(0.010762160255122161+0.006269784187979783j),(-0.004882055885152311-0.002826173169293063j),(0.0012358741330162038+0.005166818404358959j),(-0.0009748693538248653-0.008517768980994508j),(0.012141653099614454+0.005157297437382992j),(0.006876175218244167+0.013851366651216931j),(0.01223099221373208+0.004618534815968553j)
"(-1.4615384615384615, 2.8461538461538467)",(-0.008382230201687758-0.00658030067449926j),(0.004798730446303109+0.0020342488045742347j),(-0.0055415972417030895+0.0024170545288118165j),(0.013323083339975611-0.003333794149713987j),(0.008003180298725378-0.01895949293181075j),(0.011556111949903183+0.0020346976368725415j),(-0.005198089667412438-0.0016693604252889327j),(0.0024851932595129503+0.004968445912825678j),(-0.0038432102678435946-0.008202167239962919j),(0.013646628106870944-0.0004696907252921171j),(0.013235036576589183+0.008218141029180987j),(0.01227899136448398-0.003857179336272285j)
"(-1.3076923076923075, 2.8461538461538467)",(-0.010430447390788267+0.0007019234354354474j),(0.004756881666175854-0.0020247934924243044j),(-0.002298875030039179+0.005994489150195734j),(0.009122015593431718-0.011657681752168669j),(-0.0015922658707936074-0.02055162810600483j),(0.010914404363492078-0.0012159217138620413j),(-0.00524651953637-0.0008479851536325225j),(0.0035031943324749125+0.004662839239801459j),(-0.006302504452236597-0.007196917076495812j),(0.012807802401127376-0.005909101117684078j),(0.01564057178375272+0.0005483730188710751j),(0.007452174453026657-0.010198220672538177j)
"(-1.1538461538461537, 2.8461538461538467)",(-0.007345283799961649+0.007134623139866976j),(0.0019696877266006806-0.004747262755722708j),(0.0025936286004606024+0.006353850869454622j),(0.0008975419135361463-0.015917738980932097j),(-0.0095957878392185-0.018045107255572703j),(0.009687435378300562-0.0032542496907748803j),(-0.005196599192955719-0.00038542423425085107j),(0.004299808501162241+0.004387536008270371j),(-0.00824504628554083-0.005824964966598634j),(0.01022683989758161-0.01032923662821781j),(0.014111695195884582-0.006818822173483914j),(0.00034208944847367325-0.012349707642477822j)
"(-1.0, 2.8461538461538467)",(-0.0012747135670259273+0.009934790388332577j),(-0.0017600303857092047-0.004814525850824086j),(0.006570088821147154+0.0033721850377797747j),(-0.008089175853793705-0.015101877832013857j),(-0.01478295166922518-0.013523783060252788j),(0.008476647283331324-0.0042161182154793865j),(-0.005144744920483791-0.00026817385939551354j),(0.004898767133246296+0.004253219670532386j),(-0.00969507341746752-0.00438029746867474j),(0.006678355052822349-0.013361417932440313j),(0.009746759636451472-0.012234379500728651j),(-0.0062080397825491985-0.010318145075672866j)
"(-0.8461538461538458, 2.8461538461538467)",(0.00478606383357527+0.008535246567476548j),(-0.004478336006391778-0.0025124945302608054j),(0.007862342120934097-0.0014677393580160097j),(-0.015169777398498846-0.010292492661205785j),(-0.01725792965893622-0.008870788803139362j),(0.007587178973929933-0.0043498784344225975j),(-0.005116453757201679-0.0004801896731311675j),(0.005312616127608398+0.004345311846404076j),(-0.010753594859830592-0.003097608227594542j),(0.002877138501944205-0.015029730626794297j),(0.004053583759727705-0.015017325573673652j),(-0.010285454977524186-0.005564428020503466j)
"(-0.6923076923076921, 2.8461538461538467)",(0.008570009173950083+0.004216169143469876j),(-0.00510747795109487+0.0008199410470453676j),(0.006150333719829545-0.0061720519138279565j),(-0.019162918019033706-0.003563210734402826j),(-0.0177961766893568-0.005267395579759553j),(0.007086663747539563-0.0038657711223997076j),(-0.005072378524615852-0.0010129577226189845j),(0.005522637714297884+0.004724697316112727j),(-0.011545527123980014-0.0021507944868239025j),(-0.0006477070856817049-0.015609252160519425j),(-0.0016127251703038383-0.015323249521104983j),(-0.011314059576005675-9.235736754464242e-06j)
"(-0.5384615384615383, 2.8461538461538467)",(0.009263232626741173-0.000992072629161912j),(-0.003705781539872355+0.0037151939086740053j),(0.0022967851295597553-0.009258064090071764j),(-0.020306675113355526+0.0031277795442820064j),(-0.01724073388707532-0.003196038987508733j),(0.00688032511505419-0.0028882752728816856j),(-0.004912796632910201-0.001853708889130301j),(0.005464357658084471+0.0054211040805617824j),(-0.012176710398072757-0.0016670094828247052j),(-0.003580465749837281-0.015481076409366834j),(-0.00635364598232872-0.013808688480633234j),(-0.009799969140510768+0.004783080821335004j)
"(-0.3846153846153846, 2.8461538461538467)",(0.007344761390088045-0.005347805111831583j),(-0.0010898467144700072+0.0052552124485102615j),(-0.0023811908032715045-0.010204274345218122j),(-0.01965341656134245+0.008530139367661126j),(-0.016158502561230696-0.002671507902168585j),(0.006763693435775967-0.0014812525260235263j),(-0.00448506756192931-0.002954790828284556j),(0.0050218267367765365+0.0064145737978932j),(-0.012701324466475435-0.0017431450663636622j),(-0.005782240559081047-0.015022390782552129j),(-0.009778942002704592-0.011284876053313879j),(-0.00677841641460233+0.00798121283703258j)
"(-0.23076923076923084, 2.8461538461538467)",(0.00395589437137559-0.007931366862006288j),(0.001753362713987918+0.005255707241554409j),(-0.006774748441158206-0.00932840933952749j),(-0.018418491309984804+0.01213718297443476j),(-0.01474444880414766-0.0034638268774723124j),(0.006457529743716634+0.00028400130215054957j),(-0.0036067042248540083-0.004189788776887402j),(0.004038036398271916+0.007604232185975284j),(-0.013097516211435229-0.002453830023601573j),(-0.007226920494954446-0.014541331365876185j),(-0.01189715545771923-0.008473566728148623j),(-0.0032992050421112016+0.009459622673855665j)
"(-0.07692307692307665, 2.8461538461538467)",(0.00026268202960214645-0.008650423273754806j),(0.004102133675491205+0.004066719061082304j),(-0.010301107931911566-0.007388065624087682j),(-0.017551732826363478+0.013901488760019j),(-0.012883497288366188-0.005205293279618789j),(0.005653488112385791+0.0022429512854409356j),(-0.002119958569975426-0.005310672036115532j),(0.0023524762521874207+0.008770921419926539j),(-0.013250611832653296-0.0038427373693941335j),(-0.0079373174253605-0.014248248314174601j),(-0.012948136428567103-0.005892409727256809j),(-0.0001241410612369219+0.009551958186186992j)
"(0.0769230769230771, 2.8461538461538467)",(-0.0029250572291837163-0.007942766834883892j),(0.005653488112385765+0.002242951285440974j),(-0.012883497288366184-0.0052052932796187975j),(-0.01755173282636348+0.013901488760019003j),(-0.010301107931911557-0.007388065624087677j),(0.004102133675491225+0.0040667190610822876j),(1.3052105294944718e-05-0.005934817097596987j),(-0.00012414106123685416+0.009551958186186975j),(-0.012948136428567111-0.00589240972725676j),(-0.0079373174253605-0.014248248314174605j),(-0.013250611832653289-0.003842737369394175j),(0.0023524762521874173+0.008770921419926588j)
"(0.23076923076923084, 2.8461538461538467)",(-0.005246152972729913-0.006428952622429598j),(0.0064575297437166205+0.0002840013021505918j),(-0.014744448804147648-0.0034638268774723345j),(-0.018418491309984804+0.012137182974434762j),(-0.006774748441158237-0.00932840933952748j),(0.0017533627139879578+0.005255707241554416j),(0.002589207238874799-0.0056033029591438j),(-0.003299205042111148+0.009459622673855677j),(-0.011897155457719246-0.00847356672814859j),(-0.007226920494954458-0.014541331365876185j),(-0.01309751621143522-0.002453830023601616j),(0.004038036398271875+0.007604232185975337j)
"(0.384615384615385, 2.8461538461538467)",(-0.006693665325045005-0.004666991380777052j),(0.006763693435775974-0.001481252526023482j),(-0.016158502561230696-0.0026715079021685964j),(-0.01965341656134245+0.00853013936766113j),(-0.0023811908032715045-0.010204274345218116j),(-0.001089846714469969+0.0052552124485102806j),(0.005072093658479456-0.003945185333377669j),(-0.006778416414602286+0.007981212837032597j),(-0.009778942002704604-0.011284876053313865j),(-0.005782240559081036-0.015022390782552133j),(-0.012701324466475448-0.0017431450663637207j),(0.005021826736776509+0.006414573797893236j)
"(0.5384615384615388, 2.8461538461538467)",(-0.007457463340276641-0.0030456948059806414j),(0.006880325115054209-0.0028882752728816427j),(-0.017240733887075328-0.0031960389875087527j),(-0.02030667511335553+0.003127779544282011j),(0.0022967851295597427-0.00925806409007177j),(-0.0037057815398723335+0.003715193908674029j),(0.006623001043464157-0.000936550491270517j),(-0.009799969140510728+0.004783080821335037j),(-0.006353645982328758-0.013808688480633224j),(-0.003580465749837255-0.015481076409366839j),(-0.012176710398072749-0.001667009482824796j),(0.005464357658084448+0.0054211040805618406j)
"(0.6923076923076925, 2.8461538461538467)",(-0.007786408955489937-0.0017827684186703585j),(0.007086663747539573-0.0038657711223996664j),(-0.017796176689356805-0.00526739557975956j),(-0.019162918019033696-0.003563210734402855j),(0.00615033371982955-0.00617205191382795j),(-0.005107477951094871+0.0008199410470453966j),(0.0063484067839138375+0.0028452537858046456j),(-0.011314059576005654-9.235736754431853e-06j),(-0.0016127251703038632-0.015323249521104984j),(-0.0006477070856816627-0.015609252160519425j),(-0.01154552712398003-0.0021507944868239567j),(0.005522637714297854+0.004724697316112786j)
"(0.8461538461538463, 2.8461538461538467)",(-0.00790043110732594-0.000974428324667387j),(0.00758717897392994-0.004349878434422546j),(-0.017257929658936223-0.00887078880313937j),(-0.015169777398498844-0.010292492661205797j),(0.00786234212093411-0.0014677393580159992j),(-0.004478336006391787-0.002512494530260772j),(0.0037696877240148224+0.006163664615521592j),(-0.010285454977524169-0.005564428020503435j),(0.0040535837597276934-0.015017325573673653j),(0.002877138501944224-0.015029730626794304j),(-0.010753594859830585-0.0030976082275946336j),(0.005312616127608363+0.004345311846404133j)
"(1.0, 2.8461538461538467)",(-0.007947455587782074-0.0006540717465421484j),(0.008476647283331355-0.0042161182154793414j),(-0.01478295166922518-0.013523783060252795j),(-0.00808917585379372-0.015101877832013848j),(0.006570088821147162+0.00337218503777975j),(-0.001760030385709225-0.00481452585082406j),(-0.0006575232043646691+0.007460538104942198j),(-0.006208039782549229-0.010318145075672832j),(0.00974675963645144-0.01223437950072868j),(0.006678355052822368-0.01336141793244031j),(-0.009695073417467504-0.004380297468674795j),(0.004898767133246293+0.004253219670532435j)
"(1.1538461538461542, 2.8461538461538467)",(-0.00798661130240588-0.0008358178331600071j),(0.009687435378300595-0.0032542496907748152j),(-0.0095957878392185-0.01804510725557271j),(0.0008975419135361687-0.015917738980932097j),(0.0025936286004605907+0.006353850869454623j),(0.001969687726600658-0.004747262755722718j),(-0.005328771559262662+0.005622713454023914j),(0.0003420894484736522-0.012349707642477796j),(0.01411169519588457-0.006818822173483962j),(0.010226839897581635-0.010329236628217794j),(-0.008245046285540803-0.005824964966598701j),(0.004299808501162218+0.004387536008270414j)
"(1.3076923076923084, 2.8461538461538467)",(-0.007980997865019473-0.001532041571858979j),(0.010914404363492081-0.001215921713862008j),(-0.0015922658707935562-0.02055162810600484j),(0.009122015593431738-0.011657681752168652j),(-0.0022988750300391827+0.0059944891501957105j),(0.004756881666175856-0.002024793492424314j),(-0.007945485386736168+0.0008780422175254251j),(0.007452174453026628-0.010198220672538184j),(0.015640571783752732+0.0005483730188711039j),(0.012807802401127399-0.0059091011176840465j),(-0.006302504452236551-0.007196917076495877j),(0.003503194332474897+0.00466283923980148j)
"(1.4615384615384617, 2.8461538461538467)",(-0.00779329358712297-0.0027401437040736436j),(0.011556111949903176+0.002034697636872613j),(0.008003180298725387-0.01895949293181075j),(0.01332308333997561-0.003333794149713996j),(-0.005541597241703088+0.0024170545288118204j),(0.004798730446303092+0.0020342488045741844j),(-0.006690660517543806-0.004790516631315357j),(0.012278991364483934-0.0038571793362723226j),(0.013235036576589186+0.008218141029181j),(0.013646628106870945-0.0004696907252921015j),(-0.00384321026784356-0.008202167239962949j),(0.002485193259512903+0.004968445912825729j)
"(1.6153846153846159, 2.8461538461538467)",(-0.007191066450861524-0.0043971176447067245j),(0.010762160255122116+0.006269784187979848j),(0.016402639362069014-0.012069421299537555j),(0.01139585560866367+0.005717675972928185j),(-0.005238561633310818-0.002319844331991073j),(0.0017590995028929609+0.00495977292093045j),(-0.001602631369924437-0.008296653803299655j),(0.012230992213732063+0.004618534815968541j),(0.0068761752182441484+0.013851366651216952j),(0.012141653099614447+0.005157297437383035j),(-0.0009748693538247996-0.00851776898099455j),(0.0012358741330161516+0.005166818404359005j)
"(1.7692307692307692, 2.8461538461538467)",(-0.005882194163345834-0.00630827513658588j),(0.007697475710014998+0.010635344151675044j),(0.01998454842431214-0.0008431697493241844j),(0.004087542972966332+0.011127640014877198j),(-0.001588142747836125-0.005225333004663347j),(-0.0026028747366954085+0.004637468309354739j),(0.004837040856723436-0.007178703119233349j),(0.0065354498362129275+0.011516938513896702j),(-0.0019169945091642349+0.015190864030215825j),(0.008161510224765503+0.00975987027744897j),(0.0020227904445853494-0.007859453794561736j),(-0.00021178338693325646+0.005098767462084868j)
"(1.9230769230769234, 2.8461538461538467)",(-0.0036074109950919803-0.008074989477917764j),(0.002062885600952667+0.013584214438830034j),(0.016112986796034495+0.011031054943033193j),(-0.004710398383555667+0.009992551397087246j),(0.002915416327812405-0.004346974878442088j),(-0.005283597372694524+0.0009936342372869184j),(0.008718064130871834-0.001504189028753141j),(-0.002707226637013962+0.013099660195585103j),(-0.010222665847670823+0.011148353986740906j),(0.002299729573110289+0.012036119004758027j),(0.004698906250842556-0.0060826133734402515j),(-0.0017524864749331953+0.004603454035249607j)
