index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(-1.923076923076923, 0.23076923076923084)",(-0.010819046963810787-0.008810492193218396j),(-0.011399455509111504-0.002403398444569452j),(-0.007947260767345293+0.007655363636724377j),(0.006236394740126115+0.008179927435624094j),(0.0055134604833785026-0.00787828656813134j),(-0.009282329995328152+0.0003440484891252905j),(0.007548540609600087+0.006099584579257395j),(-0.0017450176019517883-0.011507320138923695j),(-0.013961033148907632+0.008141823420901835j),(-0.003105082402906843+0.020340622352402034j),(-0.010950181715182004+0.013960260133036573j),(-0.008702495810748315-0.00912674186849304j),(0.010042176179435116-3.22425136146716e-05j),(-0.007135031267242496+0.005974930950155267j),(0.00022725472644252785-0.009474587190634388j),(0.009134882547366358+0.004266350502338664j),(-0.0046738347574877+0.009771634479558701j),(-0.011502046050580987+0.00014020887269076808j),(-0.009892000820210222-0.00664860839565634j)
"(-1.7692307692307692, 0.23076923076923084)",(-0.012803520062324106+0.006437145086876031j),(-0.007020556482161631+0.009710839189181085j),(0.003778207245841287+0.010750373570267324j),(0.010467764174234083-0.002128223807553974j),(-0.004640852531876471-0.00890566381382715j),(-0.004411097638924012+0.008672023548301476j),(0.009452005528095947-0.0036742377061442367j),(-0.011394548658017927-0.004128818695504553j),(0.0014799588991857818+0.017089500847592476j),(0.018723808910072602+0.012268132309306375j),(0.007201736222218598+0.017156314942788853j),(-0.012771780394027998+0.001812076486115557j),(0.0064402447668509165-0.008154922414306189j),(0.00035009446157531227+0.009731726149879669j),(-0.007948626264915024-0.005963423198575686j),(0.008885514943965628-0.005650929710740921j),(0.006430760375468571+0.009225549635792146j),(-0.005269744693282091+0.010641817458516152j),(-0.010517911483814084+0.006293818629388995j)
"(-1.6153846153846154, 0.23076923076923084)",(0.0006456327831947492+0.014726389113028641j),(0.006203776545517403+0.010673854882283954j),(0.011741594584082615+0.0010868898603081946j),(0.0028054008610531506-0.010764356351580961j),(-0.010526736637504483-9.488504004300007e-05j),(0.005584114749708858+0.008584677829877815j),(0.001822672770089468-0.010496538681084456j),(-0.009667421783355293+0.008179880962390857j),(0.017134873936336698+0.006510539432464861j),(0.020998965938541843-0.013083622737219552j),(0.019288239824908952+0.0027756906924704403j),(-0.006742650146734676+0.011330844347107539j),(-0.0019106654579242794-0.010638340211605103j),(0.008054841899558502+0.006330057125217718j),(-0.010059236603056167+0.002871594195137689j),(0.000229680477283078-0.011027762157616547j),(0.0116622276200131-0.0009414585373783203j),(0.007258712219291189+0.00990495082142409j),(0.0012195005182040824+0.012564734099420402j)
"(-1.4615384615384615, 0.23076923076923084)",(0.014110084569012336+0.005617079644987257j),(0.01266944579918556-0.001373217834964273j),(0.006124614412785332-0.010587637659568699j),(-0.00876566253167589-0.007629711909860381j),(-0.0054141280216224545+0.009671346229341907j),(0.010837683054327299-0.0003564591999308555j),(-0.008290129165624903-0.007636099491124564j),(0.001958659350841848+0.01314875871941265j),(0.01450037868091179-0.013395113927239456j),(-0.003204358062302819-0.027778503148735405j),(0.013593120188634709-0.015041683160777163j),(0.0036698323895319983+0.012976656976059434j),(-0.009251835969950169-0.006531122004553641j),(0.010718901409468065-0.0016484981723153761j),(-0.004372150914549165+0.010160422103426455j),(-0.009352252380575134-0.006844223179182596j),(0.005440626043497256-0.010920042425940838j),(0.012585884363072826-0.0018512743372263469j),(0.01223752773566276+0.0044519168404255835j)
"(-1.3076923076923075, 0.23076923076923084)",(0.011270041623308908-0.010895712764722548j),(0.004031292137473863-0.012550924415356818j),(-0.007308308881837702-0.010413315295049224j),(-0.011287302661769125+0.0045895552806494875j),(0.0060718309772326935+0.01003510414849658j),(0.0059180156408435314-0.00993544677714547j),(-0.011764706308274767+0.002549320040819291j),(0.012608997465959738+0.006213589303762753j),(-0.005569408532928633-0.020693097606652514j),(-0.030734785760619738-0.011025149381169351j),(-0.003181712750632956-0.020474488272418098j),(0.01145991931781589+0.0078030066228527315j),(-0.011948063691926782+0.0009231509646428773j),(0.007098597917084169-0.00912522986487251j),(0.0049753072896876116+0.010643889492367694j),(-0.011670021378392473+0.0036062042383372753j),(-0.006647215577784564-0.010881622031544944j),(0.004523193532179384-0.012404577743662968j),(0.00963791261292094-0.009390989623932042j)
"(-1.1538461538461537, 0.23076923076923084)",(-0.005470842808071431-0.015262850244509261j),(-0.010187902276480918-0.009114074602479883j),(-0.013071269239408606+0.0023072607957950095j),(-0.0011669822631307164+0.012776087027517076j),(0.012485151300678845-0.00010831061618569012j),(-0.005174243665329069-0.011314500938506325j),(-0.005739977344733549+0.011691254819784525j),(0.01373241078062871-0.006204201841836827j),(-0.02255984954136311-0.0059980201933162j),(-0.029791206175274042+0.02673846597488891j),(-0.015603274712505201-0.013212453388891326j),(0.014441052468895672+0.0008919618552092474j),(-0.01014650192457573+0.00786387867412881j),(-0.0002533741925638533-0.012411757081891054j),(0.011811255074834102+0.004200723029380215j),(-0.004715403640540891+0.012020883128562j),(-0.01335065698482987-0.0004380668189546263j),(-0.008994139861204625-0.010375294337372358j),(-0.0043609537222930915-0.01323188250757856j)
"(-1.0, 0.23076923076923084)",(-0.016753901512601366-0.0013646962183385563j),(-0.012970207839347563+0.005816788582498507j),(-0.0036545669096692407+0.013409388655416457j),(0.011355629795389727+0.007435127477227947j),(0.007013047884322594-0.011397256395778297j),(-0.013193144760087152-0.0029787382114598235j),(0.0051023871252450104+0.013400323333392911j),(0.006532102908881683-0.0152947129371837j),(-0.018696702492137982+0.015964665270299064j),(0.008997732126601769+0.051896504727444046j),(-0.018769733476598906-0.007037088824532683j),(0.01498250864453031-0.003994432918927255j),(-0.006241601183997807+0.012448002104403064j),(-0.0076867029334118835-0.010996119032056552j),(0.012431227198034928-0.005072878637911644j),(0.006345117012249119+0.012127360825929844j),(-0.0083680604235264+0.011253105996036445j),(-0.014040765896885946+0.002753174847794368j),(-0.014309919689337947-0.002035408922314884j)
"(1.0, 0.23076923076923084)",(-0.019517943001920283+0.029437677714462856j),(0.001791451527025082+0.047349843696407726j),(-0.014606723801800982-0.012315270925879983j),(0.015189657961657364+0.0006964112507124677j),(-0.009354248688508445+0.010168463390625377j),(-0.004764677240808469-0.012519800451344503j),(0.013234339418226389-0.002399687287349009j),(0.0042869166237437095+0.013042529337051544j),(-0.009649526217567202+0.010232999494063175j),(-0.014219026523413345+0.0018274452422170511j),(-0.014287609255032505-0.002225721003859755j),(-0.01439764839282699-0.00035975067616670096j),(-0.01235278755741602+0.006960193861631396j),(-0.001728068359565622+0.013746429105898522j),(0.012506449284862043+0.005182348296080449j),(0.004254181438910674-0.012682094464382383j),(-0.013570717851720667+0.0005617541611187338j),(0.008868435648819417+0.011499990334539537j),(0.0014265560450240676-0.01707521428026165j)
"(1.1538461538461542, 0.23076923076923084)",(-0.03454676774458916+0.011194755655042764j),(-0.02990961683642503+0.018206197964773154j),(-0.0020124031485109738-0.01745053670201427j),(0.009384195490360852+0.010063902057316367j),(-0.01261188333766213-0.0005427157236018553j),(0.0070428305268155494-0.0102184985614536j),(0.008149504612471114+0.009654241779374729j),(-0.009285008628389624+0.009168583996129217j),(-0.012760320533381518-0.004361858070214922j),(-0.007183381741689878-0.011799713085758239j),(-0.003917671257230724-0.013388344484715185j),(-0.006175194513545574-0.01240554431293002j),(-0.011919624243916438-0.006466523632062405j),(-0.011313212642857881+0.006676444800116213j),(0.004753446989317129+0.011782763916387001j),(0.01035127766949748-0.0068797244836121445j),(-0.011136137065044564-0.0057465986732117644j),(0.0036763882074643214+0.012910974609817487j),(0.005979265226536226-0.015251138049686502j)
"(1.3076923076923084, 0.23076923076923084)",(-0.0272114912529067-0.01903594794657316j),(-0.024171045892181754-0.015677578766184832j),(0.01204685234102659-0.011362260480105699j),(-0.0016546470922089054+0.012633888183085577j),(-0.0065637066581515-0.009670931218779035j),(0.01158718532329485+0.00039546870498902544j),(-0.0042633506906642115+0.011147765957074198j),(-0.01175341342536877-0.004118013305746567j),(-0.0012416353787958905-0.012910623810054644j),(0.007592492709506458-0.010975140302751365j),(0.010130930009661818-0.008902697907494418j),(0.007884679506517044-0.01078549254722034j),(-0.0005777858327470674-0.012983356944188987j),(-0.011438394146298337-0.005002844996774912j),(-0.005335207112202326+0.010705899817269975j),(0.011474320834483862+0.0017340655493977577j),(-0.005235585391975726-0.010423404685871676j),(-0.003370949120064449+0.012180482762139908j),(0.013143838801903373-0.009446644840183545j)
"(1.4615384615384617, 0.23076923076923084)",(0.0019410626837489228-0.029980924901075713j),(0.00348261392479969-0.024767279272395096j),(0.015172526445709465+0.003965941832447417j),(-0.01056777426600096+0.005631127383890956j),(0.004056635703523773-0.010158258542134058j),(0.005316984402059268+0.009525441718965045j),(-0.011241490186434678+0.0014207056767391753j),(-0.0013369349221270881-0.011853631688468529j),(0.010855553974045602-0.0062153824194121935j),(0.012696580382892135+0.0023978960458207687j),(0.011950727839315327+0.005278777048101279j),(0.012738185145363784+0.0020703453841516752j),(0.01050586353182044-0.006738757224469407j),(-0.0021991339028388-0.011691067554245205j),(-0.01102902334571988+0.0024701349680813565j),(0.006344489243473351+0.008858449038629668j),(0.002757501249818858-0.010607978299700617j),(-0.0098269987302346+0.007023814180669775j),(0.015868100299181526+0.0022284968690902845j)
"(1.6153846153846159, 0.23076923076923084)",(0.024854142715748713-0.011511986453883839j),(0.021453303033647668-0.006398824090915543j),(0.003813102764101417+0.014396800303363256j),(-0.009920619368783074-0.00553710465675716j),(0.010153922810983025-0.0018630327518392431j),(-0.005297377842127378+0.008864437204820217j),(-0.00615401152182798-0.008879288915752785j),(0.009727226987356893-0.006061937401951852j),(0.009788437025958567+0.007101073329462509j),(0.0028781607510513533+0.012199665708525362j),(0.0002026009424568616+0.012676396783445757j),(0.003723565491960523+0.01192025581850493j),(0.010611505093678562+0.0056280913580289815j),(0.008225184764912328-0.007843494778272972j),(-0.00817851398642769-0.006929284755747731j),(-0.002338354008007323+0.010019511652954472j),(0.00899651677194526-0.00519249767538732j),(-0.01150699979432431-0.0018697250695041954j),(0.008244483822961345+0.013412261545757823j)
"(1.7692307692307692, 0.23076923076923084)",(0.01986108630803586+0.015553901398550132j),(0.01341351945960492+0.015421324893179883j),(-0.010408820908754442+0.00963909751191618j),(-0.00032280090198270824-0.010844966578888978j),(0.006451117436627293+0.007388041683843592j),(-0.009820760450265248-0.00030919555074865166j),(0.004892448586281936-0.009107979382507788j),(0.009284687121209967+0.005977888010775054j),(-0.002386735737679814+0.01146955275781059j),(-0.009697772755730487+0.007370437443039055j),(-0.01111568902946963+0.005318154598412209j),(-0.008762122702484195+0.008351842416688236j),(0.0001650377620351888+0.011581315007319539j),(0.010542170311700332+0.0027171459739280513j),(0.0008611490002774348-0.010167054932960764j),(-0.008801126882263664+0.004233984594073403j),(0.009385293355455598+0.003196215138648204j),(-0.005932238830552597-0.009635324123700518j),(-0.0060264779981919385+0.014134020248587205j)
"(1.9230769230769234, 0.23076923076923084)",(-0.0048236220659435575+0.02295014261774257j),(-0.007906806559316536+0.0171879051527569j),(-0.012720763947375082-0.00468220704795685j),(0.00890412880626747-0.005393545275964906j),(-0.003088378090760347+0.008844563549909307j),(-0.004194157426645317-0.008400649270672779j),(0.00992239453685969+0.00027879120502082326j),(-0.0014192939198197855+0.01056992909190459j),(-0.011104662568977299+0.0024441809896967124j),(-0.010387619751852746-0.005713323130751082j),(-0.009206853558787203-0.007687028532153111j),(-0.011018106660840726-0.0040860478526669915j),(-0.009782313223052196+0.00543253327527234j),(0.0029773540939729516+0.01002087674687551j),(0.008507770642285688-0.004753615258437346j),(-0.008263819038027894-0.004298380403220807j),(0.003208079853217614+0.00896033912328388j),(0.0039143503089322015-0.010297883421605801j),(-0.014731633325511823+0.0024519574872684104j)
"(2.0769230769230775, 0.23076923076923084)",(-0.021345202202788193+0.005226075210000165j),(-0.01769185729349349-0.00015764808409093813j),(-0.0013849673438431722-0.01291650591877159j),(0.008654500140796516+0.005059236261503183j),(-0.00886319270387895+0.0014849103024170043j),(0.005257782965200135-0.007311693128338169j),(0.003993015841681689+0.008683188280910182j),(-0.009852689433713448+0.0030765003700791342j),(-0.006583172730512439-0.008880043230179002j),(0.0009797710074479428-0.011512677341450525j),(0.0030954259928651015-0.011272444439613671j),(-0.001087679928860173-0.011372558399223824j),(-0.009063778245768369-0.0059255206362948225j),(-0.006890167032727776+0.0073319119783659j),(0.008249045164717384+0.004375943800753071j),(-0.0011938750830536653-0.008840765889744584j),(-0.00512726375874995+0.007611245413900593j),(0.010413769947736873-0.002648941665973089j),(-0.009327871536598309-0.011082820513109576j)
"(2.230769230769231, 0.23076923076923084)",(-0.013045712071217706-0.016110679952024164j),(-0.006681727583515223-0.015278351832830538j),(0.010589912717409113-0.006611109748003173j),(-0.0004377849274031021+0.009671714486949201j),(-0.005276382327486091-0.006856077736659462j),(0.008571265895333384+0.0012733509051361894j),(-0.0058395502617549925+0.007141416689982782j),(-0.00672484875931386-0.00741314177010029j),(0.005272917105707638-0.009382323075991331j),(0.01065593119447153-0.0036851986113322875j),(0.011263512622405807-0.0018022695773039085j),(0.009523939499405313-0.005742604130450305j),(0.0010571107827711853-0.01044344580113022j),(-0.009430523939241505-0.0022893217042452355j),(0.0006139397946158564+0.008951716076375564j),(0.006423852332576539-0.005679821344495191j),(-0.008880144163017436+9.467318681704054e-05j),(0.0077298307950847975+0.007095037934768204j),(0.004947481537180561-0.013140543028897113j)
"(2.384615384615385, 0.23076923076923084)",(0.008630144011922431-0.017669797446164322j),(0.010641812682523113-0.011698792506371535j),(0.010142439980536757+0.0064653662387363685j),(-0.008526604784547125+0.0038917051707236553j),(0.0035174242784119947-0.007576597969963051j),(0.0026421419563552235+0.00793215304469169j),(-0.008678337341076684-0.002078939138829304j),(0.003800965635332611-0.008948169375579195j),(0.010448691128580182+0.0009592596172212018j),(0.0075143969117827305+0.008054241709250383j),(0.0061479151982689936+0.009293412547519565j),(0.009044393459377102+0.005974127345736885j),(0.009495289836942544-0.003698896114481299j),(-0.0024855531474679685-0.009043279228458621j),(-0.007085575118853427+0.004951588963606118j),(0.00795211731365617+0.002262748357794364j),(-0.00478828319401193-0.007165580157357367j),(-0.0019296280147499604+0.010070234316317442j),(0.013490374992324295-0.001814333327081013j)
